time;voltage;current;ambient_temperature;surface_temperature_plus;surface_temperature_minus
0;0.003;0.0;20.98;21.99;23.86
1;3.908;1.489;20.98;22.09;23.76
2;3.901;1.54;21.08;22.09;23.76
3;3.913;1.54;20.98;22.09;23.76
4;3.924;1.54;20.98;22.29;23.86
5;3.931;1.54;20.98;21.99;23.86
6;3.934;1.54;21.08;21.99;23.76
7;3.938;1.54;20.98;22.09;23.86
8;3.94;1.54;20.98;21.99;23.76
9;3.941;1.54;20.98;21.99;23.76
10;3.943;1.54;21.08;22.09;23.76
11;3.945;1.54;20.98;21.99;23.86
12;3.945;1.54;20.98;21.99;23.66
13;3.946;1.54;21.08;22.09;23.76
14;3.943;1.54;21.08;22.09;23.86
15;3.945;1.54;21.08;22.09;23.76
16;3.941;1.54;20.98;22.09;23.76
17;3.941;1.54;21.08;22.19;23.76
18;3.944;1.54;21.08;22.09;23.86
19;3.94;1.54;21.08;22.19;23.66
20;3.938;1.54;21.08;21.68;23.76
21;3.939;1.54;21.08;22.19;23.76
22;3.941;1.54;20.98;22.09;23.76
23;3.939;1.54;21.18;22.09;23.76
24;3.938;1.54;20.98;22.19;23.76
25;3.941;1.54;21.08;21.99;23.76
26;3.942;1.54;21.08;22.09;23.66
27;3.939;1.54;21.08;21.99;23.76
28;3.938;1.54;21.08;22.09;23.76
29;3.937;1.54;21.08;22.29;23.86
30;3.94;1.54;21.08;22.09;23.76
31;3.941;1.54;21.08;21.99;23.66
32;3.942;1.54;21.08;21.99;23.66
33;3.941;1.54;21.08;22.09;23.76
34;3.942;1.54;21.08;22.09;23.76
35;3.943;1.54;20.98;21.99;23.76
36;3.943;1.54;20.98;22.09;23.66
37;3.944;1.54;21.08;21.99;23.76
38;3.942;1.54;21.08;22.09;23.76
39;3.943;1.54;20.98;22.09;23.76
40;3.943;1.54;20.67;22.09;23.76
41;3.943;1.54;21.08;22.09;23.76
42;3.943;1.54;21.08;22.09;23.66
43;3.943;1.54;20.98;21.89;23.76
44;3.944;1.54;20.98;21.99;23.66
45;3.944;1.54;21.08;22.09;23.76
46;3.945;1.54;21.08;22.09;23.76
47;3.946;1.54;21.08;22.09;23.66
48;3.946;1.54;21.18;22.19;23.66
49;3.945;1.54;20.98;22.09;23.76
50;3.946;1.54;20.98;22.19;23.66
51;3.947;1.54;20.98;22.09;23.76
52;3.947;1.54;21.08;22.09;23.76
53;3.947;1.54;21.08;22.09;23.66
54;3.946;1.54;20.98;22.09;23.76
55;3.945;1.54;20.98;21.99;23.97
