time;voltage;current;soc
134.0;3.099;0.154;0.0018854617604617569
135.0;3.099;0.155;0.0018994408369408333
136.0;3.1;0.155;0.0019134199134199098
137.0;3.1;0.154;0.0019273088023087986
138.0;3.099;0.155;0.001941287878787875
139.0;3.099;0.154;0.001955176767676764
140.0;3.099;0.155;0.0019691558441558405
141.0;3.1;0.155;0.001983134920634917
142.0;3.1;0.155;0.0019971139971139934
143.0;3.101;0.154;0.002011002886002882
144.0;3.101;0.154;0.002024891774891771
145.0;3.101;0.155;0.0020388708513708474
146.0;3.101;0.155;0.002052849927849924
147.0;3.102;0.154;0.0020667388167388127
148.0;3.102;0.155;0.002080717893217889
149.0;3.102;0.155;0.0020946969696969656
150.0;3.102;0.155;0.002108676046176042
151.0;3.102;0.155;0.0021226551226551185
152.0;3.102;0.155;0.002136634199134195
153.0;3.103;0.155;0.0021506132756132714
154.0;3.104;0.154;0.00216450216450216
155.0;3.103;0.154;0.002178391053391049
156.0;3.104;0.155;0.0021923701298701254
157.0;3.104;0.155;0.002206349206349202
158.0;3.104;0.155;0.0022203282828282783
159.0;3.104;0.155;0.0022343073593073547
160.0;3.104;0.155;0.002248286435786431
161.0;3.104;0.155;0.0022622655122655076
162.0;3.105;0.155;0.002276244588744584
163.0;3.105;0.155;0.0022902236652236605
164.0;3.106;0.155;0.002304202741702737
165.0;3.105;0.154;0.0023180916305916258
166.0;3.106;0.154;0.0023319805194805146
167.0;3.106;0.154;0.0023458694083694034
168.0;3.106;0.155;0.00235984848484848
169.0;3.107;0.155;0.0023738275613275563
170.0;3.107;0.155;0.0023878066378066327
171.0;3.107;0.155;0.002401785714285709
172.0;3.107;0.155;0.0024157647907647856
173.0;3.107;0.154;0.0024296536796536744
174.0;3.107;0.154;0.0024435425685425632
175.0;3.108;0.155;0.0024575216450216397
176.0;3.109;0.155;0.002471500721500716
177.0;3.108;0.155;0.0024854797979797926
178.0;3.108;0.155;0.002499458874458869
179.0;3.108;0.154;0.002513347763347758
180.0;3.109;0.155;0.0025273268398268343
181.0;3.109;0.154;0.002541215728715723
182.0;3.109;0.155;0.0025551948051947995
183.0;3.11;0.155;0.002569173881673876
184.0;3.11;0.155;0.0025831529581529524
185.0;3.11;0.155;0.002597132034632029
186.0;3.11;0.155;0.0026111111111111053
187.0;3.11;0.155;0.0026250901875901817
188.0;3.11;0.155;0.002639069264069258
189.0;3.111;0.154;0.002652958152958147
190.0;3.111;0.155;0.0026669372294372234
191.0;3.11;0.155;0.0026809163059163
192.0;3.111;0.154;0.0026948051948051887
193.0;3.112;0.155;0.002708784271284265
194.0;3.112;0.155;0.0027227633477633416
195.0;3.111;0.154;0.0027366522366522304
196.0;3.111;0.155;0.002750631313131307
197.0;3.112;0.155;0.0027646103896103833
198.0;3.113;0.154;0.002778499278499272
199.0;3.112;0.154;0.002792388167388161
200.0;3.113;0.155;0.0028063672438672373
201.0;3.114;0.155;0.0028203463203463138
202.0;3.114;0.154;0.0028342352092352026
203.0;3.113;0.155;0.002848214285714279
204.0;3.113;0.155;0.0028621933621933555
205.0;3.114;0.155;0.002876172438672432
206.0;3.114;0.154;0.0028900613275613207
207.0;3.114;0.154;0.0029039502164502095
208.0;3.115;0.155;0.002917929292929286
209.0;3.115;0.154;0.0029318181818181748
210.0;3.115;0.154;0.0029457070707070636
211.0;3.115;0.154;0.0029595959595959524
212.0;3.116;0.154;0.002973484848484841
213.0;3.116;0.155;0.0029874639249639176
214.0;3.116;0.155;0.003001443001442994
215.0;3.116;0.154;0.003015331890331883
216.0;3.116;0.155;0.0030293109668109593
217.0;3.116;0.154;0.003043199855699848
218.0;3.116;0.155;0.0030571789321789246
219.0;3.116;0.155;0.003071158008658001
220.0;3.117;0.155;0.0030851370851370775
221.0;3.118;0.155;0.003099116161616154
222.0;3.117;0.155;0.0031130952380952303
223.0;3.117;0.154;0.003126984126984119
224.0;3.118;0.155;0.0031409632034631956
225.0;3.118;0.154;0.0031548520923520844
226.0;3.118;0.155;0.003168831168831161
227.0;3.118;0.154;0.0031827200577200497
228.0;3.119;0.155;0.003196699134199126
229.0;3.118;0.154;0.003210588023088015
230.0;3.119;0.154;0.0032244769119769037
231.0;3.119;0.154;0.0032383658008657925
232.0;3.119;0.155;0.003252344877344869
233.0;3.12;0.154;0.0032662337662337578
234.0;3.12;0.155;0.003280212842712834
235.0;3.12;0.154;0.003294101731601723
236.0;3.121;0.154;0.003307990620490612
237.0;3.12;0.155;0.0033219696969696883
238.0;3.121;0.154;0.003335858585858577
239.0;3.121;0.155;0.0033498376623376535
240.0;3.122;0.155;0.00336381673881673
241.0;3.121;0.155;0.0033777958152958064
242.0;3.122;0.155;0.003391774891774883
243.0;3.122;0.154;0.0034056637806637717
244.0;3.122;0.154;0.0034195526695526605
245.0;3.122;0.155;0.003433531746031737
246.0;3.122;0.154;0.0034474206349206257
247.0;3.122;0.154;0.0034613095238095145
248.0;3.123;0.154;0.0034751984126984033
249.0;3.124;0.154;0.003489087301587292
250.0;3.124;0.155;0.0035030663780663686
251.0;3.124;0.154;0.0035169552669552574
252.0;3.124;0.154;0.003530844155844146
253.0;3.124;0.155;0.0035448232323232226
254.0;3.124;0.155;0.003558802308802299
255.0;3.125;0.154;0.003572691197691188
256.0;3.124;0.154;0.0035865800865800767
257.0;3.125;0.154;0.0036004689754689655
258.0;3.125;0.154;0.0036143578643578543
259.0;3.125;0.155;0.0036283369408369307
260.0;3.125;0.155;0.003642316017316007
261.0;3.125;0.154;0.003656204906204896
262.0;3.126;0.155;0.0036701839826839724
263.0;3.126;0.155;0.003684163059163049
264.0;3.125;0.155;0.0036981421356421253
265.0;3.126;0.155;0.0037121212121212018
266.0;3.126;0.154;0.0037260101010100906
267.0;3.126;0.154;0.0037398989898989794
268.0;3.126;0.155;0.003753878066378056
269.0;3.126;0.155;0.0037678571428571323
270.0;3.127;0.155;0.0037818362193362087
271.0;3.127;0.154;0.0037957251082250975
272.0;3.128;0.154;0.0038096139971139863
273.0;3.128;0.155;0.0038235930735930628
274.0;3.128;0.154;0.0038374819624819516
275.0;3.129;0.154;0.0038513708513708404
276.0;3.129;0.155;0.003865349927849917
277.0;3.127;0.154;0.0038792388167388056
278.0;3.128;0.154;0.0038931277056276944
279.0;3.129;0.155;0.003907106782106771
280.0;3.129;0.154;0.00392099567099566
281.0;3.129;0.154;0.003934884559884549
282.0;3.129;0.154;0.003948773448773438
283.0;3.13;0.155;0.003962752525252514
284.0;3.13;0.154;0.003976641414141403
285.0;3.129;0.155;0.003990620490620479
286.0;3.13;0.154;0.004004509379509368
287.0;3.13;0.154;0.004018398268398257
288.0;3.131;0.154;0.004032287157287146
289.0;3.131;0.154;0.004046176046176035
290.0;3.131;0.154;0.0040600649350649234
291.0;3.131;0.154;0.004073953823953812
292.0;3.131;0.154;0.004087842712842701
293.0;3.131;0.154;0.00410173160173159
294.0;3.131;0.154;0.004115620490620479
295.0;3.131;0.155;0.004129599567099555
296.0;3.132;0.155;0.0041435786435786316
297.0;3.132;0.155;0.004157557720057708
298.0;3.133;0.154;0.004171446608946597
299.0;3.132;0.154;0.004185335497835486
300.0;3.133;0.154;0.004199224386724374
301.0;3.133;0.155;0.004213203463203451
302.0;3.133;0.154;0.00422709235209234
303.0;3.133;0.155;0.004241071428571416
304.0;3.133;0.155;0.0042550505050504926
305.0;3.134;0.154;0.004268939393939381
306.0;3.134;0.154;0.00428282828282827
307.0;3.134;0.154;0.004296717171717159
308.0;3.134;0.154;0.004310606060606048
309.0;3.135;0.154;0.004324494949494937
310.0;3.134;0.154;0.004338383838383825
311.0;3.135;0.154;0.004352272727272714
312.0;3.134;0.154;0.004366161616161603
313.0;3.135;0.154;0.004380050505050492
314.0;3.135;0.154;0.004393939393939381
315.0;3.136;0.154;0.004407828282828269
316.0;3.136;0.155;0.004421807359307346
317.0;3.136;0.154;0.004435696248196235
318.0;3.136;0.154;0.0044495851370851235
319.0;3.136;0.154;0.004463474025974012
320.0;3.136;0.154;0.004477362914862901
321.0;3.136;0.154;0.00449125180375179
322.0;3.137;0.154;0.004505140692640679
323.0;3.137;0.154;0.0045190295815295675
324.0;3.137;0.155;0.004533008658008644
325.0;3.137;0.155;0.00454698773448772
326.0;3.138;0.155;0.004560966810966797
327.0;3.138;0.155;0.004574945887445873
328.0;3.138;0.155;0.00458892496392495
329.0;3.138;0.154;0.0046028138528138385
330.0;3.139;0.155;0.004616792929292915
331.0;3.139;0.155;0.004630772005771991
332.0;3.139;0.154;0.00464466089466088
333.0;3.139;0.155;0.004658639971139957
334.0;3.139;0.155;0.004672619047619033
335.0;3.139;0.154;0.004686507936507922
336.0;3.139;0.154;0.004700396825396811
337.0;3.14;0.154;0.0047142857142856995
338.0;3.14;0.154;0.004728174603174588
339.0;3.14;0.154;0.004742063492063477
340.0;3.14;0.154;0.004755952380952366
341.0;3.14;0.155;0.004769931457431442
342.0;3.14;0.154;0.004783820346320331
343.0;3.141;0.154;0.00479770923520922
344.0;3.141;0.154;0.004811598124098109
345.0;3.141;0.154;0.004825487012986998
346.0;3.141;0.155;0.004839466089466074
347.0;3.142;0.154;0.004853354978354963
348.0;3.142;0.154;0.004867243867243852
349.0;3.142;0.154;0.0048811327561327405
350.0;3.141;0.154;0.004895021645021629
351.0;3.142;0.154;0.004908910533910518
352.0;3.142;0.155;0.0049228896103895945
353.0;3.142;0.154;0.004936778499278483
354.0;3.142;0.154;0.004950667388167372
355.0;3.143;0.154;0.004964556277056261
356.0;3.143;0.154;0.00497844516594515
357.0;3.143;0.154;0.0049923340548340385
358.0;3.143;0.154;0.005006222943722927
359.0;3.144;0.154;0.005020111832611816
360.0;3.143;0.154;0.005034000721500705
361.0;3.144;0.154;0.005047889610389594
362.0;3.143;0.154;0.0050617784992784826
363.0;3.144;0.154;0.005075667388167371
364.0;3.144;0.154;0.00508955627705626
365.0;3.144;0.154;0.005103445165945149
366.0;3.145;0.154;0.005117334054834038
367.0;3.144;0.154;0.005131222943722927
368.0;3.145;0.154;0.005145111832611815
369.0;3.146;0.154;0.005159000721500704
370.0;3.146;0.154;0.005172889610389593
371.0;3.145;0.154;0.005186778499278482
372.0;3.145;0.154;0.005200667388167371
373.0;3.146;0.154;0.005214556277056259
374.0;3.146;0.154;0.005228445165945148
375.0;3.146;0.154;0.005242334054834037
376.0;3.146;0.154;0.005256222943722926
377.0;3.146;0.154;0.005270111832611815
378.0;3.146;0.154;0.0052840007215007034
379.0;3.146;0.154;0.005297889610389592
380.0;3.147;0.154;0.005311778499278481
381.0;3.147;0.154;0.00532566738816737
382.0;3.146;0.154;0.005339556277056259
383.0;3.147;0.155;0.005353535353535335
384.0;3.147;0.154;0.005367424242424224
385.0;3.147;0.154;0.005381313131313113
386.0;3.147;0.154;0.0053952020202020015
387.0;3.148;0.155;0.005409181096681078
388.0;3.148;0.154;0.005423069985569967
389.0;3.146;0.155;0.005437049062049043
390.0;3.147;0.154;0.005450937950937932
391.0;3.147;0.154;0.005464826839826821
392.0;3.148;0.155;0.005478805916305897
393.0;3.149;0.155;0.005492784992784974
394.0;3.149;0.155;0.00550676406926405
395.0;3.149;0.154;0.005520652958152939
396.0;3.149;0.154;0.005534541847041828
397.0;3.149;0.155;0.005548520923520904
398.0;3.149;0.154;0.005562409812409793
399.0;3.15;0.155;0.0055763888888888695
400.0;3.151;0.155;0.005590367965367946
401.0;3.15;0.155;0.005604347041847022
402.0;3.15;0.154;0.005618235930735911
403.0;3.151;0.154;0.0056321248196248
404.0;3.151;0.155;0.005646103896103876
405.0;3.15;0.154;0.005659992784992765
406.0;3.151;0.155;0.005673971861471842
407.0;3.151;0.155;0.005687950937950918
408.0;3.151;0.154;0.005701839826839807
409.0;3.152;0.155;0.005715818903318883
410.0;3.151;0.155;0.00572979797979796
411.0;3.152;0.154;0.005743686868686849
412.0;3.152;0.154;0.005757575757575737
413.0;3.153;0.154;0.005771464646464626
414.0;3.153;0.154;0.005785353535353515
415.0;3.153;0.154;0.005799242424242404
416.0;3.153;0.155;0.00581322150072148
417.0;3.153;0.155;0.005827200577200557
418.0;3.153;0.154;0.0058410894660894455
419.0;3.154;0.154;0.005854978354978334
420.0;3.154;0.154;0.005868867243867223
421.0;3.154;0.155;0.0058828463203463
422.0;3.154;0.155;0.005896825396825376
423.0;3.154;0.154;0.005910714285714265
424.0;3.155;0.154;0.005924603174603154
425.0;3.155;0.154;0.005938492063492042
426.0;3.156;0.155;0.005952471139971119
427.0;3.155;0.155;0.005966450216450195
428.0;3.155;0.155;0.005980429292929272
429.0;3.156;0.155;0.005994408369408348
430.0;3.156;0.155;0.006008387445887425
431.0;3.156;0.155;0.006022366522366501
432.0;3.156;0.154;0.00603625541125539
433.0;3.156;0.154;0.006050144300144279
434.0;3.157;0.154;0.0060640331890331675
435.0;3.157;0.155;0.006078012265512244
436.0;3.157;0.155;0.00609199134199132
437.0;3.157;0.155;0.006105970418470397
438.0;3.157;0.155;0.006119949494949473
439.0;3.158;0.155;0.00613392857142855
440.0;3.158;0.154;0.0061478174603174385
441.0;3.157;0.155;0.006161796536796515
442.0;3.158;0.155;0.0061757756132755914
443.0;3.159;0.155;0.006189754689754668
444.0;3.159;0.155;0.006203733766233744
445.0;3.159;0.155;0.006217712842712821
446.0;3.159;0.155;0.006231691919191897
447.0;3.159;0.155;0.006245670995670974
448.0;3.159;0.155;0.00625965007215005
449.0;3.16;0.155;0.0062736291486291266
450.0;3.159;0.155;0.006287608225108203
451.0;3.159;0.155;0.0063015873015872794
452.0;3.16;0.155;0.006315566378066356
453.0;3.161;0.155;0.006329545454545432
454.0;3.16;0.155;0.006343524531024509
455.0;3.161;0.155;0.006357503607503585
456.0;3.161;0.155;0.006371482683982662
457.0;3.161;0.155;0.006385461760461738
458.0;3.161;0.155;0.0063994408369408146
459.0;3.161;0.155;0.006413419913419891
460.0;3.162;0.155;0.0064273989898989674
461.0;3.162;0.155;0.006441378066378044
462.0;3.162;0.155;0.00645535714285712
463.0;3.162;0.155;0.006469336219336197
464.0;3.163;0.156;0.006483405483405461
465.0;3.163;0.155;0.006497384559884537
466.0;3.163;0.155;0.006511363636363614
467.0;3.163;0.155;0.00652534271284269
468.0;3.163;0.155;0.006539321789321767
469.0;3.163;0.155;0.006553300865800843
470.0;3.163;0.155;0.0065672799422799195
471.0;3.163;0.155;0.006581259018758996
472.0;3.164;0.155;0.006595238095238072
473.0;3.165;0.154;0.006609126984126961
474.0;3.164;0.155;0.006623106060606038
475.0;3.165;0.155;0.006637085137085114
476.0;3.165;0.155;0.006651064213564191
477.0;3.166;0.155;0.006665043290043267
478.0;3.165;0.155;0.0066790223665223435
479.0;3.165;0.155;0.00669300144300142
480.0;3.166;0.155;0.006706980519480496
481.0;3.166;0.155;0.006720959595959573
482.0;3.166;0.156;0.006735028860028837
483.0;3.166;0.155;0.006749007936507913
484.0;3.166;0.156;0.006763077200577177
485.0;3.166;0.155;0.006777056277056254
486.0;3.167;0.155;0.00679103535353533
487.0;3.167;0.156;0.006805104617604594
488.0;3.167;0.155;0.006819083694083671
489.0;3.167;0.155;0.006833062770562747
490.0;3.167;0.155;0.006847041847041824
491.0;3.167;0.156;0.006861111111111088
492.0;3.168;0.156;0.006875180375180352
493.0;3.169;0.155;0.006889159451659428
494.0;3.168;0.156;0.006903228715728692
495.0;3.169;0.155;0.006917207792207769
496.0;3.168;0.155;0.006931186868686845
497.0;3.169;0.155;0.006945165945165922
498.0;3.169;0.156;0.006959235209235186
499.0;3.169;0.155;0.006973214285714262
500.0;3.169;0.156;0.006987283549783526
501.0;3.169;0.156;0.0070013528138527905
502.0;3.17;0.155;0.007015331890331867
503.0;3.17;0.155;0.007029310966810943
504.0;3.17;0.155;0.00704329004329002
505.0;3.17;0.156;0.007057359307359284
506.0;3.171;0.155;0.00707133838383836
507.0;3.17;0.155;0.007085317460317437
508.0;3.171;0.156;0.007099386724386701
509.0;3.171;0.154;0.00711327561327559
510.0;3.171;0.155;0.007127254689754666
511.0;3.172;0.156;0.00714132395382393
512.0;3.171;0.155;0.007155303030303007
513.0;3.171;0.155;0.007169282106782083
514.0;3.172;0.155;0.0071832611832611595
515.0;3.172;0.156;0.007197330447330424
516.0;3.172;0.156;0.007211399711399688
517.0;3.173;0.155;0.007225378787878764
518.0;3.173;0.156;0.007239448051948028
519.0;3.173;0.156;0.007253517316017292
520.0;3.174;0.156;0.007267586580086556
521.0;3.174;0.155;0.007281565656565633
522.0;3.173;0.155;0.007295544733044709
523.0;3.174;0.155;0.007309523809523786
524.0;3.174;0.155;0.007323502886002862
525.0;3.174;0.156;0.007337572150072126
526.0;3.175;0.155;0.007351551226551203
527.0;3.175;0.155;0.007365530303030279
528.0;3.175;0.156;0.007379599567099543
529.0;3.175;0.156;0.007393668831168807
530.0;3.175;0.156;0.007407738095238071
531.0;3.175;0.156;0.0074218073593073355
532.0;3.175;0.156;0.0074358766233766
533.0;3.175;0.156;0.007449945887445864
534.0;3.176;0.155;0.00746392496392494
535.0;3.175;0.155;0.0074779040404040166
536.0;3.177;0.156;0.007491973304473281
537.0;3.176;0.156;0.007506042568542545
538.0;3.176;0.156;0.007520111832611809
539.0;3.176;0.156;0.007534181096681073
540.0;3.177;0.156;0.007548250360750337
541.0;3.177;0.156;0.007562319624819601
542.0;3.177;0.156;0.007576388888888865
543.0;3.177;0.156;0.007590458152958129
544.0;3.178;0.154;0.007604347041847018
545.0;3.178;0.156;0.007618416305916282
546.0;3.178;0.156;0.007632485569985546
547.0;3.177;0.156;0.00764655483405481
548.0;3.177;0.156;0.007660624098124074
549.0;3.178;0.156;0.0076746933621933385
550.0;3.178;0.156;0.007688762626262603
551.0;3.178;0.156;0.007702831890331867
552.0;3.178;0.155;0.007716810966810943
553.0;3.178;0.154;0.007730699855699832
554.0;3.179;0.155;0.007744678932178908
555.0;3.179;0.156;0.0077587481962481724
556.0;3.179;0.156;0.0077728174603174365
557.0;3.18;0.156;0.007786886724386701
558.0;3.18;0.156;0.007800955988455965
559.0;3.18;0.156;0.007815025252525228
560.0;3.18;0.156;0.007829094516594491
561.0;3.18;0.156;0.007843163780663754
562.0;3.18;0.155;0.007857142857142832
563.0;3.181;0.155;0.007871121933621909
564.0;3.181;0.155;0.007885101010100986
565.0;3.181;0.155;0.007899080086580064
566.0;3.181;0.155;0.007913059163059141
567.0;3.181;0.154;0.00792694805194803
568.0;3.181;0.155;0.007940927128427108
569.0;3.181;0.155;0.007954906204906185
570.0;3.181;0.155;0.007968885281385263
571.0;3.182;0.155;0.00798286435786434
572.0;3.182;0.155;0.007996843434343417
573.0;3.182;0.155;0.008010822510822494
574.0;3.183;0.154;0.008024711399711384
575.0;3.183;0.155;0.008038690476190461
576.0;3.183;0.155;0.008052669552669539
577.0;3.183;0.155;0.008066648629148616
578.0;3.183;0.155;0.008080627705627693
579.0;3.184;0.155;0.00809460678210677
580.0;3.184;0.156;0.008108676046176034
581.0;3.184;0.155;0.008122655122655111
582.0;3.184;0.155;0.008136634199134189
583.0;3.184;0.156;0.008150703463203452
584.0;3.184;0.155;0.008164682539682529
585.0;3.185;0.155;0.008178661616161606
586.0;3.185;0.156;0.00819273088023087
587.0;3.185;0.156;0.008206800144300133
588.0;3.185;0.155;0.00822077922077921
589.0;3.185;0.154;0.0082346681096681
590.0;3.186;0.154;0.00824855699855699
591.0;3.186;0.154;0.00826244588744588
592.0;3.186;0.155;0.008276424963924956
593.0;3.186;0.156;0.00829049422799422
594.0;3.186;0.155;0.008304473304473297
595.0;3.186;0.154;0.008318362193362187
596.0;3.186;0.154;0.008332251082251076
597.0;3.186;0.154;0.008346139971139966
598.0;3.187;0.154;0.008360028860028856
599.0;3.187;0.154;0.008373917748917745
600.0;3.187;0.154;0.008387806637806635
601.0;3.188;0.154;0.008401695526695525
602.0;3.188;0.154;0.008415584415584414
603.0;3.188;0.154;0.008429473304473304
604.0;3.188;0.154;0.008443362193362194
605.0;3.188;0.154;0.008457251082251083
606.0;3.188;0.154;0.008471139971139973
607.0;3.188;0.155;0.00848511904761905
608.0;3.188;0.154;0.00849900793650794
609.0;3.189;0.154;0.00851289682539683
610.0;3.188;0.155;0.008526875901875907
611.0;3.189;0.155;0.008540854978354984
612.0;3.189;0.154;0.008554743867243874
613.0;3.189;0.155;0.008568722943722951
614.0;3.189;0.155;0.008582702020202029
615.0;3.189;0.154;0.008596590909090918
616.0;3.189;0.155;0.008610569985569996
617.0;3.189;0.155;0.008624549062049073
618.0;3.189;0.154;0.008638437950937963
619.0;3.19;0.154;0.008652326839826852
620.0;3.19;0.156;0.008666396103896115
621.0;3.19;0.155;0.008680375180375193
622.0;3.19;0.154;0.008694264069264082
623.0;3.19;0.154;0.008708152958152972
624.0;3.19;0.156;0.008722222222222235
625.0;3.19;0.156;0.008736291486291499
626.0;3.19;0.154;0.008750180375180388
627.0;3.191;0.154;0.008764069264069278
628.0;3.191;0.154;0.008777958152958168
629.0;3.191;0.154;0.008791847041847057
630.0;3.191;0.155;0.008805826118326135
631.0;3.191;0.156;0.008819895382395398
632.0;3.192;0.155;0.008833874458874475
633.0;3.191;0.154;0.008847763347763365
634.0;3.192;0.155;0.008861742424242442
635.0;3.192;0.154;0.008875631313131332
636.0;3.193;0.155;0.008889610389610409
637.0;3.192;0.155;0.008903589466089486
638.0;3.191;0.155;0.008917568542568564
639.0;3.192;0.155;0.008931547619047641
640.0;3.193;0.154;0.00894543650793653
641.0;3.193;0.155;0.008959415584415608
642.0;3.193;0.154;0.008973304473304498
643.0;3.193;0.155;0.008987283549783575
644.0;3.193;0.155;0.009001262626262652
645.0;3.193;0.154;0.009015151515151542
646.0;3.194;0.155;0.00902913059163062
647.0;3.194;0.155;0.009043109668109697
648.0;3.194;0.154;0.009056998556998586
649.0;3.194;0.156;0.00907106782106785
650.0;3.194;0.155;0.009085046897546927
651.0;3.194;0.154;0.009098935786435816
652.0;3.194;0.156;0.00911300505050508
653.0;3.194;0.155;0.009126984126984157
