time;voltage;current;soc
64.0;3.48;0.771;0.004519660894660894
65.0;3.479;0.771;0.004589195526695526
66.0;3.479;0.771;0.004658730158730157
67.0;3.479;0.771;0.004728264790764789
68.0;3.48;0.771;0.004797799422799421
69.0;3.48;0.771;0.004867334054834052
70.0;3.48;0.771;0.004936868686868684
71.0;3.48;0.771;0.005006403318903316
72.0;3.48;0.771;0.005075937950937947
73.0;3.48;0.771;0.005145472582972579
74.0;3.48;0.771;0.005215007215007211
75.0;3.48;0.771;0.005284541847041842
76.0;3.48;0.771;0.005354076479076474
77.0;3.48;0.771;0.005423611111111106
78.0;3.481;0.771;0.005493145743145737
79.0;3.48;0.771;0.005562680375180369
80.0;3.481;0.771;0.005632215007215001
81.0;3.48;0.771;0.005701749639249632
82.0;3.48;0.771;0.005771284271284264
83.0;3.481;0.771;0.005840818903318896
84.0;3.481;0.771;0.005910353535353527
85.0;3.481;0.771;0.005979888167388159
86.0;3.481;0.771;0.006049422799422791
87.0;3.482;0.771;0.006118957431457422
88.0;3.482;0.771;0.006188492063492054
89.0;3.481;0.771;0.006258026695526686
90.0;3.482;0.771;0.006327561327561317
91.0;3.482;0.771;0.006397095959595949
92.0;3.482;0.771;0.006466630591630581
93.0;3.481;0.771;0.006536165223665212
94.0;3.482;0.771;0.006605699855699844
95.0;3.482;0.771;0.006675234487734476
96.0;3.482;0.771;0.006744769119769107
97.0;3.482;0.771;0.006814303751803739
98.0;3.483;0.771;0.006883838383838371
99.0;3.483;0.771;0.006953373015873002
100.0;3.483;0.771;0.007022907647907634
101.0;3.483;0.771;0.007092442279942266
102.0;3.483;0.771;0.007161976911976897
103.0;3.483;0.771;0.007231511544011529
104.0;3.483;0.771;0.0073010461760461606
105.0;3.483;0.771;0.007370580808080792
106.0;3.483;0.771;0.007440115440115424
107.0;3.483;0.771;0.0075096500721500556
108.0;3.483;0.771;0.007579184704184687
109.0;3.483;0.771;0.007648719336219319
110.0;3.483;0.771;0.0077182539682539505
111.0;3.483;0.771;0.007787788600288582
112.0;3.484;0.771;0.007857323232323214
113.0;3.483;0.771;0.007926857864357846
114.0;3.484;0.771;0.007996392496392479
115.0;3.484;0.771;0.008065927128427111
116.0;3.484;0.771;0.008135461760461744
117.0;3.484;0.771;0.008204996392496377
118.0;3.484;0.771;0.008274531024531009
119.0;3.484;0.771;0.008344065656565642
120.0;3.484;0.771;0.008413600288600274
121.0;3.484;0.771;0.008483134920634907
122.0;3.484;0.771;0.00855266955266954
123.0;3.484;0.771;0.008622204184704172
124.0;3.484;0.771;0.008691738816738804
125.0;3.484;0.771;0.008761273448773437
126.0;3.484;0.771;0.00883080808080807
127.0;3.485;0.771;0.008900342712842702
128.0;3.485;0.771;0.008969877344877334
129.0;3.485;0.771;0.009039411976911967
130.0;3.485;0.771;0.0091089466089466
131.0;3.485;0.771;0.009178481240981232
132.0;3.485;0.771;0.009248015873015865
133.0;3.485;0.771;0.009317550505050497
134.0;3.485;0.771;0.00938708513708513
135.0;3.485;0.771;0.009456619769119762
136.0;3.485;0.771;0.009526154401154395
137.0;3.486;0.771;0.009595689033189027
138.0;3.485;0.771;0.00966522366522366
139.0;3.485;0.771;0.009734758297258292
140.0;3.486;0.771;0.009804292929292925
141.0;3.486;0.771;0.009873827561327557
142.0;3.486;0.771;0.00994336219336219
143.0;3.485;0.771;0.010012896825396822
144.0;3.486;0.771;0.010082431457431455
145.0;3.486;0.771;0.010151966089466087
146.0;3.486;0.771;0.01022150072150072
147.0;3.486;0.771;0.010291035353535352
148.0;3.487;0.771;0.010360569985569985
149.0;3.487;0.771;0.010430104617604618
150.0;3.486;0.771;0.01049963924963925
151.0;3.486;0.771;0.010569173881673883
152.0;3.487;0.771;0.010638708513708515
153.0;3.487;0.771;0.010708243145743148
154.0;3.487;0.771;0.01077777777777778
155.0;3.487;0.771;0.010847312409812413
156.0;3.487;0.771;0.010916847041847045
157.0;3.487;0.771;0.010986381673881678
158.0;3.487;0.771;0.01105591630591631
159.0;3.487;0.771;0.011125450937950943
160.0;3.487;0.771;0.011194985569985575
161.0;3.488;0.771;0.011264520202020208
162.0;3.487;0.771;0.01133405483405484
163.0;3.488;0.771;0.011403589466089473
164.0;3.487;0.771;0.011473124098124106
165.0;3.487;0.771;0.011542658730158738
166.0;3.488;0.771;0.01161219336219337
167.0;3.488;0.771;0.011681727994228003
168.0;3.488;0.771;0.011751262626262636
169.0;3.488;0.771;0.011820797258297268
170.0;3.488;0.771;0.0118903318903319
171.0;3.489;0.771;0.011959866522366533
172.0;3.488;0.771;0.012029401154401166
173.0;3.488;0.771;0.012098935786435798
174.0;3.488;0.771;0.01216847041847043
175.0;3.488;0.771;0.012238005050505063
176.0;3.489;0.771;0.012307539682539696
177.0;3.489;0.771;0.012377074314574328
178.0;3.489;0.771;0.012446608946608961
179.0;3.489;0.771;0.012516143578643594
180.0;3.489;0.771;0.012585678210678226
181.0;3.489;0.771;0.012655212842712859
182.0;3.489;0.771;0.012724747474747491
183.0;3.49;0.771;0.012794282106782124
184.0;3.49;0.771;0.012863816738816756
185.0;3.49;0.771;0.012933351370851389
186.0;3.49;0.771;0.013002886002886021
187.0;3.489;0.771;0.013072420634920654
188.0;3.49;0.771;0.013141955266955286
189.0;3.49;0.771;0.013211489898989919
190.0;3.49;0.771;0.013281024531024551
191.0;3.49;0.771;0.013350559163059184
192.0;3.49;0.771;0.013420093795093816
193.0;3.491;0.771;0.013489628427128449
194.0;3.49;0.771;0.013559163059163081
195.0;3.491;0.771;0.013628697691197714
196.0;3.49;0.771;0.013698232323232347
197.0;3.49;0.771;0.013767766955266979
198.0;3.49;0.771;0.013837301587301612
199.0;3.49;0.771;0.013906836219336244
200.0;3.491;0.771;0.013976370851370877
201.0;3.492;0.771;0.01404590548340551
202.0;3.491;0.771;0.014115440115440142
203.0;3.491;0.771;0.014184974747474774
204.0;3.491;0.771;0.014254509379509407
205.0;3.492;0.771;0.01432404401154404
206.0;3.491;0.771;0.014393578643578672
207.0;3.492;0.771;0.014463113275613304
208.0;3.492;0.771;0.014532647907647937
209.0;3.492;0.771;0.01460218253968257
210.0;3.492;0.771;0.014671717171717202
211.0;3.492;0.771;0.014741251803751835
212.0;3.492;0.771;0.014810786435786467
213.0;3.492;0.771;0.0148803210678211
214.0;3.492;0.771;0.014949855699855732
215.0;3.492;0.771;0.015019390331890365
216.0;3.493;0.771;0.015088924963924997
217.0;3.493;0.771;0.01515845959595963
218.0;3.493;0.771;0.015227994227994262
219.0;3.493;0.771;0.015297528860028895
220.0;3.493;0.771;0.015367063492063527
221.0;3.493;0.771;0.01543659812409816
222.0;3.493;0.771;0.015506132756132792
223.0;3.493;0.771;0.015575667388167425
224.0;3.493;0.771;0.015645202020202056
225.0;3.493;0.771;0.015714736652236688
226.0;3.493;0.771;0.01578427128427132
227.0;3.494;0.771;0.015853805916305953
228.0;3.494;0.771;0.015923340548340586
229.0;3.493;0.771;0.01599287518037522
230.0;3.494;0.771;0.01606240981240985
231.0;3.494;0.771;0.016131944444444483
232.0;3.495;0.771;0.016201479076479116
233.0;3.494;0.771;0.01627101370851375
234.0;3.494;0.771;0.01634054834054838
235.0;3.494;0.771;0.016410082972583014
236.0;3.494;0.771;0.016479617604617646
237.0;3.495;0.771;0.01654915223665228
238.0;3.494;0.771;0.01661868686868691
239.0;3.494;0.771;0.016688221500721544
240.0;3.495;0.771;0.016757756132756176
241.0;3.495;0.771;0.01682729076479081
242.0;3.495;0.771;0.01689682539682544
243.0;3.495;0.771;0.016966360028860074
244.0;3.495;0.771;0.017035894660894706
245.0;3.495;0.771;0.01710542929292934
246.0;3.496;0.771;0.01717496392496397
247.0;3.495;0.771;0.017244498556998604
248.0;3.496;0.771;0.017314033189033236
249.0;3.496;0.771;0.01738356782106787
250.0;3.496;0.771;0.0174531024531025
251.0;3.496;0.771;0.017522637085137134
252.0;3.496;0.771;0.017592171717171767
253.0;3.497;0.771;0.0176617063492064
254.0;3.496;0.771;0.01773124098124103
255.0;3.496;0.771;0.017800775613275664
256.0;3.496;0.771;0.017870310245310297
257.0;3.496;0.771;0.01793984487734493
258.0;3.496;0.771;0.018009379509379562
259.0;3.497;0.771;0.018078914141414194
260.0;3.497;0.771;0.018148448773448827
261.0;3.497;0.771;0.01821798340548346
262.0;3.497;0.771;0.018287518037518092
263.0;3.497;0.771;0.018357052669552724
264.0;3.498;0.771;0.018426587301587357
265.0;3.497;0.771;0.01849612193362199
266.0;3.497;0.771;0.018565656565656622
267.0;3.498;0.771;0.018635191197691255
268.0;3.498;0.771;0.018704725829725887
269.0;3.498;0.771;0.01877426046176052
270.0;3.498;0.771;0.018843795093795152
271.0;3.498;0.771;0.018913329725829785
272.0;3.499;0.771;0.018982864357864417
273.0;3.499;0.771;0.01905239898989905
274.0;3.498;0.771;0.019121933621933682
275.0;3.499;0.771;0.019191468253968315
276.0;3.499;0.771;0.019261002886002947
277.0;3.498;0.771;0.01933053751803758
278.0;3.499;0.771;0.019400072150072212
279.0;3.499;0.771;0.019469606782106845
280.0;3.499;0.771;0.019539141414141478
281.0;3.499;0.771;0.01960867604617611
282.0;3.499;0.771;0.019678210678210743
283.0;3.5;0.771;0.019747745310245375
284.0;3.5;0.771;0.019817279942280008
285.0;3.499;0.771;0.01988681457431464
286.0;3.5;0.771;0.019956349206349273
287.0;3.5;0.771;0.020025883838383905
288.0;3.5;0.771;0.020095418470418538
289.0;3.5;0.771;0.02016495310245317
290.0;3.5;0.771;0.020234487734487803
291.0;3.5;0.771;0.020304022366522435
292.0;3.5;0.771;0.020373556998557068
293.0;3.501;0.771;0.0204430916305917
294.0;3.5;0.771;0.020512626262626333
295.0;3.5;0.771;0.020582160894660965
296.0;3.501;0.771;0.020651695526695598
297.0;3.501;0.771;0.02072123015873023
298.0;3.501;0.771;0.020790764790764863
299.0;3.501;0.771;0.020860299422799496
300.0;3.501;0.771;0.020929834054834128
301.0;3.502;0.771;0.02099936868686876
302.0;3.502;0.771;0.021068903318903393
303.0;3.501;0.771;0.021138437950938026
304.0;3.501;0.771;0.02120797258297266
305.0;3.501;0.771;0.02127750721500729
306.0;3.502;0.771;0.021347041847041923
307.0;3.502;0.771;0.021416576479076556
308.0;3.503;0.771;0.02148611111111119
309.0;3.503;0.771;0.02155564574314582
310.0;3.503;0.771;0.021625180375180453
311.0;3.503;0.771;0.021694715007215086
312.0;3.503;0.771;0.02176424963924972
313.0;3.503;0.771;0.02183378427128435
314.0;3.503;0.771;0.021903318903318984
315.0;3.502;0.771;0.021972853535353616
316.0;3.503;0.771;0.02204238816738825
317.0;3.503;0.771;0.02211192279942288
318.0;3.503;0.771;0.022181457431457514
319.0;3.503;0.771;0.022250992063492146
320.0;3.504;0.771;0.02232052669552678
321.0;3.504;0.771;0.02239006132756141
322.0;3.504;0.771;0.022459595959596044
323.0;3.504;0.771;0.022529130591630676
324.0;3.504;0.771;0.02259866522366531
325.0;3.503;0.771;0.02266819985569994
326.0;3.504;0.771;0.022737734487734574
327.0;3.504;0.771;0.022807269119769207
328.0;3.504;0.771;0.02287680375180384
329.0;3.505;0.771;0.02294633838383847
330.0;3.505;0.771;0.023015873015873104
331.0;3.505;0.771;0.023085407647907737
332.0;3.505;0.771;0.02315494227994237
333.0;3.505;0.771;0.023224476911977
334.0;3.505;0.771;0.023294011544011634
335.0;3.505;0.771;0.023363546176046267
336.0;3.505;0.771;0.0234330808080809
337.0;3.506;0.771;0.023502615440115532
338.0;3.505;0.771;0.023572150072150164
339.0;3.505;0.771;0.023641684704184797
340.0;3.505;0.771;0.02371121933621943
341.0;3.505;0.771;0.023780753968254062
342.0;3.506;0.771;0.023850288600288694
343.0;3.505;0.771;0.023919823232323327
344.0;3.506;0.771;0.02398935786435796
345.0;3.506;0.771;0.024058892496392592
346.0;3.506;0.771;0.024128427128427225
347.0;3.506;0.771;0.024197961760461857
348.0;3.506;0.771;0.02426749639249649
349.0;3.507;0.771;0.024337031024531122
350.0;3.507;0.771;0.024406565656565755
351.0;3.507;0.771;0.024476100288600387
352.0;3.507;0.771;0.02454563492063502
353.0;3.507;0.771;0.024615169552669652
354.0;3.507;0.771;0.024684704184704285
355.0;3.507;0.771;0.024754238816738917
356.0;3.507;0.771;0.02482377344877355
357.0;3.507;0.771;0.024893308080808182
358.0;3.508;0.771;0.024962842712842815
359.0;3.508;0.771;0.025032377344877448
360.0;3.507;0.771;0.02510191197691208
361.0;3.508;0.771;0.025171446608946713
362.0;3.508;0.771;0.025240981240981345
363.0;3.508;0.771;0.025310515873015978
364.0;3.508;0.771;0.02538005050505061
365.0;3.509;0.771;0.025449585137085243
366.0;3.508;0.771;0.025519119769119875
367.0;3.509;0.771;0.025588654401154508
368.0;3.508;0.771;0.02565818903318914
369.0;3.509;0.771;0.025727723665223773
370.0;3.509;0.771;0.025797258297258405
371.0;3.509;0.771;0.025866792929293038
372.0;3.509;0.771;0.02593632756132767
373.0;3.509;0.771;0.026005862193362303
374.0;3.51;0.771;0.026075396825396936
375.0;3.51;0.771;0.026144931457431568
376.0;3.509;0.771;0.0262144660894662
377.0;3.51;0.771;0.026284000721500833
378.0;3.51;0.771;0.026353535353535466
379.0;3.51;0.771;0.026423069985570098
380.0;3.51;0.771;0.02649260461760473
381.0;3.51;0.771;0.026562139249639363
382.0;3.51;0.771;0.026631673881673996
383.0;3.51;0.771;0.02670120851370863
384.0;3.511;0.771;0.02677074314574326
385.0;3.511;0.771;0.026840277777777893
386.0;3.51;0.771;0.026909812409812526
387.0;3.51;0.771;0.02697934704184716
388.0;3.511;0.771;0.02704888167388179
389.0;3.511;0.771;0.027118416305916423
390.0;3.511;0.771;0.027187950937951056
391.0;3.511;0.771;0.02725748556998569
392.0;3.512;0.771;0.02732702020202032
393.0;3.512;0.771;0.027396554834054954
394.0;3.512;0.771;0.027466089466089586
395.0;3.512;0.771;0.02753562409812422
396.0;3.512;0.771;0.02760515873015885
397.0;3.512;0.771;0.027674693362193484
398.0;3.512;0.771;0.027744227994228116
399.0;3.512;0.771;0.02781376262626275
400.0;3.512;0.771;0.02788329725829738
401.0;3.512;0.771;0.027952831890332014
402.0;3.512;0.771;0.028022366522366646
403.0;3.513;0.771;0.02809190115440128
404.0;3.513;0.771;0.02816143578643591
405.0;3.512;0.771;0.028230970418470544
406.0;3.513;0.771;0.028300505050505177
407.0;3.513;0.771;0.02837003968253981
408.0;3.513;0.771;0.02843957431457444
409.0;3.513;0.771;0.028509108946609074
410.0;3.513;0.771;0.028578643578643707
411.0;3.513;0.771;0.02864817821067834
412.0;3.514;0.771;0.02871771284271297
413.0;3.513;0.771;0.028787247474747604
414.0;3.514;0.771;0.028856782106782237
415.0;3.514;0.771;0.02892631673881687
416.0;3.514;0.771;0.028995851370851502
417.0;3.514;0.771;0.029065386002886134
418.0;3.514;0.771;0.029134920634920767
419.0;3.514;0.771;0.0292044552669554
420.0;3.514;0.771;0.029273989898990032
421.0;3.514;0.771;0.029343524531024665
422.0;3.514;0.771;0.029413059163059297
423.0;3.515;0.771;0.02948259379509393
424.0;3.515;0.771;0.029552128427128562
425.0;3.515;0.771;0.029621663059163195
426.0;3.515;0.771;0.029691197691197827
427.0;3.516;0.771;0.02976073232323246
428.0;3.515;0.771;0.029830266955267092
429.0;3.516;0.771;0.029899801587301725
430.0;3.515;0.771;0.029969336219336357
431.0;3.515;0.771;0.03003887085137099
432.0;3.516;0.771;0.030108405483405622
433.0;3.516;0.771;0.030177940115440255
434.0;3.516;0.771;0.030247474747474887
435.0;3.515;0.771;0.03031700937950952
436.0;3.516;0.771;0.030386544011544152
437.0;3.516;0.771;0.030456078643578785
438.0;3.517;0.771;0.030525613275613418
439.0;3.517;0.771;0.03059514790764805
440.0;3.517;0.771;0.030664682539682683
441.0;3.516;0.771;0.030734217171717315
442.0;3.516;0.771;0.030803751803751948
443.0;3.516;0.771;0.03087328643578658
444.0;3.517;0.771;0.030942821067821213
445.0;3.517;0.771;0.031012355699855845
446.0;3.517;0.771;0.031081890331890478
447.0;3.518;0.771;0.03115142496392511
448.0;3.518;0.771;0.031220959595959743
449.0;3.517;0.771;0.031290494227994375
450.0;3.517;0.771;0.031360028860029004
451.0;3.517;0.771;0.031429563492063634
452.0;3.518;0.771;0.03149909812409826
453.0;3.518;0.771;0.03156863275613289
454.0;3.518;0.771;0.03163816738816752
455.0;3.519;0.771;0.03170770202020215
456.0;3.519;0.771;0.03177723665223678
457.0;3.518;0.771;0.03184677128427141
458.0;3.519;0.771;0.03191630591630604
459.0;3.519;0.771;0.031985840548340666
460.0;3.519;0.771;0.032055375180375295
461.0;3.518;0.771;0.032124909812409924
462.0;3.518;0.771;0.03219444444444455
463.0;3.519;0.771;0.03226397907647918
464.0;3.519;0.771;0.03233351370851381
465.0;3.519;0.771;0.03240304834054844
466.0;3.519;0.771;0.03247258297258307
467.0;3.519;0.771;0.0325421176046177
468.0;3.52;0.771;0.03261165223665233
469.0;3.519;0.771;0.03268118686868696
470.0;3.52;0.771;0.032750721500721586
471.0;3.519;0.771;0.032820256132756215
472.0;3.52;0.771;0.032889790764790844
473.0;3.52;0.771;0.03295932539682547
474.0;3.52;0.771;0.0330288600288601
475.0;3.52;0.771;0.03309839466089473
476.0;3.52;0.771;0.03316792929292936
477.0;3.52;0.771;0.03323746392496399
478.0;3.521;0.771;0.03330699855699862
479.0;3.521;0.771;0.03337653318903325
480.0;3.52;0.771;0.033446067821067876
481.0;3.521;0.771;0.033515602453102505
482.0;3.521;0.771;0.033585137085137134
483.0;3.521;0.771;0.033654671717171764
484.0;3.521;0.771;0.03372420634920639
485.0;3.521;0.771;0.03379374098124102
486.0;3.521;0.771;0.03386327561327565
487.0;3.521;0.771;0.03393281024531028
488.0;3.521;0.771;0.03400234487734491
489.0;3.521;0.771;0.03407187950937954
490.0;3.522;0.771;0.03414141414141417
491.0;3.521;0.771;0.034210948773448796
492.0;3.521;0.771;0.034280483405483425
493.0;3.522;0.771;0.034350018037518054
494.0;3.522;0.771;0.03441955266955268
495.0;3.522;0.771;0.03448908730158731
496.0;3.522;0.771;0.03455862193362194
497.0;3.522;0.771;0.03462815656565657
498.0;3.523;0.771;0.0346976911976912
499.0;3.522;0.771;0.03476722582972583
500.0;3.522;0.771;0.03483676046176046
501.0;3.523;0.771;0.03490629509379509
502.0;3.523;0.771;0.034975829725829716
503.0;3.523;0.771;0.035045364357864345
504.0;3.523;0.771;0.035114898989898974
505.0;3.523;0.771;0.0351844336219336
506.0;3.523;0.771;0.03525396825396823
507.0;3.523;0.771;0.03532350288600286
508.0;3.523;0.771;0.03539303751803749
509.0;3.523;0.771;0.03546257215007212
510.0;3.524;0.771;0.03553210678210675
511.0;3.524;0.771;0.03560164141414138
512.0;3.524;0.771;0.035671176046176006
513.0;3.524;0.771;0.035740710678210635
514.0;3.524;0.771;0.035810245310245264
515.0;3.524;0.771;0.035879779942279894
516.0;3.524;0.771;0.03594931457431452
517.0;3.524;0.771;0.03601884920634915
518.0;3.524;0.771;0.03608838383838378
519.0;3.525;0.771;0.03615791847041841
520.0;3.525;0.771;0.03622745310245304
521.0;3.525;0.771;0.03629698773448767
522.0;3.525;0.771;0.0363665223665223
523.0;3.525;0.771;0.036436056998556926
524.0;3.525;0.771;0.036505591630591555
525.0;3.525;0.771;0.036575126262626184
526.0;3.525;0.771;0.03664466089466081
527.0;3.525;0.771;0.03671419552669544
528.0;3.525;0.771;0.03678373015873007
529.0;3.525;0.771;0.0368532647907647
530.0;3.526;0.771;0.03692279942279933
531.0;3.526;0.771;0.03699233405483396
532.0;3.526;0.771;0.03706186868686859
533.0;3.526;0.771;0.03713140331890322
534.0;3.525;0.771;0.037200937950937846
535.0;3.526;0.771;0.037270472582972475
536.0;3.526;0.771;0.037340007215007104
537.0;3.526;0.771;0.03740954184704173
538.0;3.527;0.771;0.03747907647907636
539.0;3.527;0.771;0.03754861111111099
540.0;3.527;0.771;0.03761814574314562
541.0;3.526;0.771;0.03768768037518025
542.0;3.527;0.771;0.03775721500721488
543.0;3.528;0.771;0.03782674963924951
544.0;3.528;0.771;0.037896284271284136
545.0;3.527;0.771;0.037965818903318765
546.0;3.528;0.771;0.038035353535353394
547.0;3.527;0.771;0.038104888167388024
548.0;3.528;0.771;0.03817442279942265
549.0;3.528;0.771;0.03824395743145728
550.0;3.528;0.771;0.03831349206349191
551.0;3.528;0.771;0.03838302669552654
552.0;3.528;0.771;0.03845256132756117
553.0;3.528;0.771;0.0385220959595958
554.0;3.528;0.771;0.03859163059163043
555.0;3.529;0.771;0.038661165223665056
556.0;3.528;0.771;0.038730699855699685
557.0;3.528;0.771;0.038800234487734314
558.0;3.529;0.771;0.03886976911976894
559.0;3.528;0.771;0.03893930375180357
560.0;3.528;0.771;0.0390088383838382
561.0;3.529;0.771;0.03907837301587283
562.0;3.529;0.771;0.03914790764790746
563.0;3.529;0.771;0.03921744227994209
564.0;3.529;0.771;0.03928697691197672
565.0;3.529;0.771;0.03935651154401135
566.0;3.53;0.771;0.039426046176045976
567.0;3.529;0.771;0.039495580808080605
568.0;3.53;0.771;0.039565115440115234
569.0;3.529;0.771;0.03963465007214986
570.0;3.53;0.771;0.03970418470418449
571.0;3.53;0.771;0.03977371933621912
572.0;3.53;0.771;0.03984325396825375
573.0;3.53;0.771;0.03991278860028838
574.0;3.53;0.771;0.03998232323232301
575.0;3.529;0.771;0.04005185786435764
576.0;3.53;0.771;0.040121392496392266
577.0;3.53;0.771;0.040190927128426895
578.0;3.53;0.771;0.040260461760461524
579.0;3.531;0.771;0.040329996392496154
580.0;3.531;0.771;0.04039953102453078
581.0;3.531;0.771;0.04046906565656541
582.0;3.531;0.771;0.04053860028860004
583.0;3.532;0.771;0.04060813492063467
584.0;3.531;0.771;0.0406776695526693
585.0;3.531;0.771;0.04074720418470393
586.0;3.531;0.771;0.04081673881673856
587.0;3.531;0.771;0.040886273448773186
588.0;3.532;0.771;0.040955808080807815
589.0;3.532;0.771;0.041025342712842444
590.0;3.532;0.771;0.04109487734487707
591.0;3.532;0.771;0.0411644119769117
592.0;3.532;0.771;0.04123394660894633
593.0;3.532;0.771;0.04130348124098096
594.0;3.532;0.771;0.04137301587301559
595.0;3.532;0.771;0.04144255050505022
596.0;3.533;0.771;0.04151208513708485
597.0;3.533;0.771;0.04158161976911948
598.0;3.533;0.771;0.041651154401154106
599.0;3.533;0.771;0.041720689033188735
600.0;3.533;0.771;0.041790223665223364
601.0;3.533;0.771;0.04185975829725799
602.0;3.533;0.771;0.04192929292929262
603.0;3.533;0.771;0.04199882756132725
604.0;3.533;0.771;0.04206836219336188
605.0;3.533;0.771;0.04213789682539651
606.0;3.533;0.771;0.04220743145743114
607.0;3.533;0.771;0.04227696608946577
608.0;3.533;0.771;0.042346500721500396
609.0;3.534;0.771;0.042416035353535025
610.0;3.534;0.771;0.042485569985569654
611.0;3.535;0.771;0.042555104617604284
612.0;3.534;0.771;0.04262463924963891
613.0;3.534;0.771;0.04269417388167354
614.0;3.534;0.771;0.04276370851370817
615.0;3.534;0.771;0.0428332431457428
616.0;3.535;0.771;0.04290277777777743
617.0;3.535;0.771;0.04297231240981206
618.0;3.534;0.771;0.04304184704184669
619.0;3.535;0.771;0.043111381673881316
620.0;3.535;0.771;0.043180916305915945
621.0;3.535;0.771;0.043250450937950574
622.0;3.535;0.771;0.0433199855699852
623.0;3.536;0.771;0.04338952020201983
624.0;3.535;0.771;0.04345905483405446
625.0;3.535;0.771;0.04352858946608909
626.0;3.536;0.771;0.04359812409812372
627.0;3.535;0.771;0.04366765873015835
628.0;3.536;0.771;0.04373719336219298
629.0;3.536;0.771;0.04380672799422761
630.0;3.536;0.771;0.043876262626262236
631.0;3.536;0.771;0.043945797258296865
632.0;3.537;0.771;0.044015331890331494
633.0;3.536;0.771;0.04408486652236612
634.0;3.536;0.771;0.04415440115440075
635.0;3.536;0.771;0.04422393578643538
636.0;3.537;0.771;0.04429347041847001
637.0;3.537;0.771;0.04436300505050464
638.0;3.537;0.771;0.04443253968253927
639.0;3.537;0.771;0.0445020743145739
640.0;3.537;0.771;0.044571608946608526
641.0;3.536;0.771;0.044641143578643155
642.0;3.537;0.771;0.044710678210677784
643.0;3.538;0.771;0.044780212842712414
644.0;3.537;0.771;0.04484974747474704
645.0;3.538;0.771;0.04491928210678167
646.0;3.537;0.771;0.0449888167388163
647.0;3.538;0.771;0.04505835137085093
648.0;3.538;0.771;0.04512788600288556
649.0;3.538;0.771;0.04519742063492019
650.0;3.538;0.771;0.04526695526695482
651.0;3.538;0.771;0.045336489898989446
652.0;3.538;0.771;0.045406024531024075
653.0;3.538;0.771;0.045475559163058704
654.0;3.538;0.771;0.04554509379509333
655.0;3.539;0.771;0.04561462842712796
656.0;3.539;0.771;0.04568416305916259
657.0;3.538;0.771;0.04575369769119722
658.0;3.539;0.771;0.04582323232323185
659.0;3.539;0.771;0.04589276695526648
660.0;3.539;0.771;0.04596230158730111
661.0;3.539;0.771;0.04603183621933574
662.0;3.539;0.771;0.046101370851370366
