time;voltage;current;soc
951.0;4.12;0.153;0.9870868506493561
952.0;4.12;0.153;0.9870730519480574
953.0;4.12;0.153;0.9870592532467587
954.0;4.12;0.153;0.98704545454546
955.0;4.12;0.153;0.9870316558441613
956.0;4.12;0.153;0.9870178571428626
957.0;4.12;0.153;0.9870040584415639
958.0;4.12;0.153;0.9869902597402652
959.0;4.12;0.153;0.9869764610389665
960.0;4.12;0.153;0.9869626623376678
961.0;4.12;0.153;0.9869488636363691
962.0;4.12;0.153;0.9869350649350704
963.0;4.12;0.153;0.9869212662337717
964.0;4.12;0.153;0.986907467532473
965.0;4.12;0.153;0.9868936688311744
966.0;4.12;0.153;0.9868798701298757
967.0;4.12;0.153;0.986866071428577
968.0;4.12;0.153;0.9868522727272783
969.0;4.12;0.153;0.9868384740259796
970.0;4.12;0.152;0.986824765512271
971.0;4.12;0.153;0.9868109668109724
972.0;4.12;0.153;0.9867971681096737
973.0;4.12;0.153;0.986783369408375
974.0;4.12;0.152;0.9867696608946664
975.0;4.119;0.153;0.9867558621933677
976.0;4.12;0.153;0.986742063492069
977.0;4.119;0.153;0.9867282647907704
978.0;4.119;0.153;0.9867144660894717
979.0;4.119;0.153;0.986700667388173
980.0;4.119;0.153;0.9866868686868743
981.0;4.119;0.153;0.9866730699855756
982.0;4.119;0.153;0.9866592712842769
983.0;4.119;0.153;0.9866454725829782
984.0;4.119;0.153;0.9866316738816795
985.0;4.119;0.153;0.9866178751803808
986.0;4.119;0.153;0.9866040764790821
987.0;4.119;0.153;0.9865902777777834
988.0;4.119;0.153;0.9865764790764847
989.0;4.119;0.153;0.986562680375186
990.0;4.119;0.153;0.9865488816738873
991.0;4.119;0.152;0.9865351731601788
992.0;4.119;0.153;0.9865213744588801
993.0;4.119;0.153;0.9865075757575814
994.0;4.119;0.153;0.9864937770562827
995.0;4.119;0.153;0.986479978354984
996.0;4.119;0.153;0.9864661796536853
997.0;4.119;0.153;0.9864523809523866
998.0;4.119;0.153;0.9864385822510879
999.0;4.119;0.153;0.9864247835497892
1000.0;4.119;0.153;0.9864109848484905
1001.0;4.119;0.153;0.9863971861471919
1002.0;4.119;0.153;0.9863833874458932
1003.0;4.119;0.153;0.9863695887445945
1004.0;4.119;0.153;0.9863557900432958
1005.0;4.119;0.153;0.9863419913419971
1006.0;4.119;0.153;0.9863281926406984
1007.0;4.119;0.153;0.9863143939393997
1008.0;4.119;0.153;0.986300595238101
1009.0;4.119;0.153;0.9862867965368023
1010.0;4.119;0.153;0.9862729978355036
1011.0;4.119;0.153;0.9862591991342049
1012.0;4.119;0.153;0.9862454004329062
1013.0;4.119;0.153;0.9862316017316075
1014.0;4.119;0.153;0.9862178030303088
1015.0;4.119;0.153;0.9862040043290101
1016.0;4.119;0.153;0.9861902056277114
1017.0;4.119;0.153;0.9861764069264127
1018.0;4.119;0.153;0.986162608225114
1019.0;4.119;0.153;0.9861488095238153
1020.0;4.119;0.153;0.9861350108225166
1021.0;4.118;0.153;0.986121212121218
1022.0;4.118;0.153;0.9861074134199193
1023.0;4.118;0.153;0.9860936147186206
1024.0;4.118;0.153;0.9860798160173219
1025.0;4.118;0.153;0.9860660173160232
1026.0;4.118;0.153;0.9860522186147245
1027.0;4.118;0.153;0.9860384199134258
1028.0;4.118;0.153;0.9860246212121271
1029.0;4.118;0.153;0.9860108225108284
1030.0;4.118;0.153;0.9859970238095297
1031.0;4.118;0.153;0.985983225108231
1032.0;4.118;0.153;0.9859694264069323
1033.0;4.118;0.153;0.9859556277056336
1034.0;4.118;0.153;0.9859418290043349
1035.0;4.118;0.153;0.9859280303030362
1036.0;4.118;0.152;0.9859143217893277
1037.0;4.118;0.153;0.985900523088029
1038.0;4.118;0.153;0.9858867243867303
1039.0;4.118;0.152;0.9858730158730218
1040.0;4.118;0.153;0.9858592171717231
1041.0;4.118;0.153;0.9858454184704244
1042.0;4.118;0.153;0.9858316197691257
1043.0;4.118;0.152;0.9858179112554172
1044.0;4.118;0.153;0.9858041125541185
1045.0;4.118;0.152;0.98579040404041
1046.0;4.118;0.152;0.9857766955267014
1047.0;4.118;0.153;0.9857628968254027
1048.0;4.118;0.152;0.9857491883116942
1049.0;4.118;0.153;0.9857353896103955
1050.0;4.118;0.153;0.9857215909090968
1051.0;4.118;0.153;0.9857077922077981
1052.0;4.118;0.153;0.9856939935064994
1053.0;4.118;0.153;0.9856801948052007
1054.0;4.118;0.153;0.985666396103902
1055.0;4.118;0.153;0.9856525974026034
1056.0;4.118;0.153;0.9856387987013047
1057.0;4.118;0.153;0.985625000000006
1058.0;4.118;0.153;0.9856112012987073
1059.0;4.118;0.153;0.9855974025974086
1060.0;4.118;0.153;0.9855836038961099
1061.0;4.118;0.153;0.9855698051948112
1062.0;4.118;0.153;0.9855560064935125
1063.0;4.118;0.153;0.9855422077922138
1064.0;4.118;0.153;0.9855284090909151
1065.0;4.118;0.153;0.9855146103896164
1066.0;4.118;0.153;0.9855008116883177
1067.0;4.117;0.152;0.9854871031746092
1068.0;4.117;0.153;0.9854733044733105
1069.0;4.117;0.153;0.9854595057720118
1070.0;4.117;0.153;0.9854457070707131
1071.0;4.117;0.153;0.9854319083694144
1072.0;4.117;0.153;0.9854181096681157
1073.0;4.117;0.153;0.985404310966817
1074.0;4.117;0.153;0.9853905122655183
1075.0;4.117;0.153;0.9853767135642196
1076.0;4.117;0.153;0.9853629148629209
1077.0;4.117;0.153;0.9853491161616222
1078.0;4.117;0.153;0.9853353174603235
1079.0;4.117;0.153;0.9853215187590249
1080.0;4.117;0.153;0.9853077200577262
1081.0;4.117;0.153;0.9852939213564275
1082.0;4.117;0.153;0.9852801226551288
1083.0;4.117;0.153;0.9852663239538301
1084.0;4.117;0.153;0.9852525252525314
1085.0;4.117;0.153;0.9852387265512327
1086.0;4.117;0.153;0.985224927849934
1087.0;4.117;0.153;0.9852111291486353
1088.0;4.117;0.153;0.9851973304473366
1089.0;4.117;0.152;0.9851836219336281
1090.0;4.117;0.153;0.9851698232323294
1091.0;4.117;0.153;0.9851560245310307
1092.0;4.117;0.153;0.985142225829732
1093.0;4.117;0.153;0.9851284271284333
1094.0;4.117;0.153;0.9851146284271346
1095.0;4.117;0.153;0.9851008297258359
1096.0;4.117;0.153;0.9850870310245372
1097.0;4.117;0.153;0.9850732323232385
1098.0;4.117;0.153;0.9850594336219398
1099.0;4.117;0.153;0.9850456349206411
1100.0;4.117;0.153;0.9850318362193424
1101.0;4.117;0.153;0.9850180375180437
1102.0;4.117;0.153;0.985004238816745
1103.0;4.117;0.153;0.9849904401154463
1104.0;4.117;0.153;0.9849766414141476
1105.0;4.117;0.153;0.984962842712849
1106.0;4.117;0.153;0.9849490440115503
1107.0;4.117;0.153;0.9849352453102516
1108.0;4.117;0.153;0.9849214466089529
1109.0;4.117;0.153;0.9849076479076542
1110.0;4.117;0.153;0.9848938492063555
1111.0;4.116;0.153;0.9848800505050568
1112.0;4.116;0.153;0.9848662518037581
1113.0;4.116;0.153;0.9848524531024594
1114.0;4.116;0.153;0.9848386544011607
1115.0;4.116;0.153;0.984824855699862
1116.0;4.116;0.153;0.9848110569985633
1117.0;4.116;0.153;0.9847972582972646
1118.0;4.116;0.153;0.9847834595959659
1119.0;4.116;0.153;0.9847696608946672
1120.0;4.116;0.153;0.9847558621933685
1121.0;4.116;0.153;0.9847420634920698
1122.0;4.116;0.152;0.9847283549783613
1123.0;4.116;0.153;0.9847145562770626
1124.0;4.116;0.153;0.9847007575757639
1125.0;4.116;0.153;0.9846869588744652
1126.0;4.116;0.153;0.9846731601731665
1127.0;4.116;0.153;0.9846593614718678
1128.0;4.116;0.153;0.9846455627705691
1129.0;4.116;0.153;0.9846317640692704
1130.0;4.116;0.153;0.9846179653679717
1131.0;4.116;0.153;0.984604166666673
1132.0;4.116;0.153;0.9845903679653744
1133.0;4.116;0.153;0.9845765692640757
1134.0;4.116;0.153;0.984562770562777
1135.0;4.116;0.153;0.9845489718614783
1136.0;4.116;0.153;0.9845351731601796
1137.0;4.116;0.153;0.9845213744588809
1138.0;4.116;0.153;0.9845075757575822
1139.0;4.116;0.153;0.9844937770562835
1140.0;4.116;0.153;0.9844799783549848
1141.0;4.116;0.153;0.9844661796536861
1142.0;4.116;0.153;0.9844523809523874
1143.0;4.116;0.153;0.9844385822510887
1144.0;4.116;0.153;0.98442478354979
1145.0;4.116;0.153;0.9844109848484913
1146.0;4.116;0.153;0.9843971861471926
1147.0;4.116;0.153;0.9843833874458939
1148.0;4.116;0.153;0.9843695887445952
1149.0;4.116;0.153;0.9843557900432965
1150.0;4.116;0.153;0.9843419913419978
1151.0;4.116;0.153;0.9843281926406992
1152.0;4.116;0.153;0.9843143939394005
1153.0;4.116;0.153;0.9843005952381018
1154.0;4.116;0.153;0.9842867965368031
1155.0;4.116;0.153;0.9842729978355044
1156.0;4.116;0.153;0.9842591991342057
1157.0;4.116;0.153;0.984245400432907
1158.0;4.116;0.153;0.9842316017316083
1159.0;4.115;0.153;0.9842178030303096
1160.0;4.115;0.153;0.9842040043290109
1161.0;4.115;0.153;0.9841902056277122
1162.0;4.115;0.153;0.9841764069264135
1163.0;4.115;0.153;0.9841626082251148
1164.0;4.115;0.153;0.9841488095238161
1165.0;4.115;0.153;0.9841350108225174
1166.0;4.115;0.153;0.9841212121212187
1167.0;4.115;0.153;0.98410741341992
1168.0;4.115;0.153;0.9840936147186213
1169.0;4.115;0.153;0.9840798160173226
1170.0;4.115;0.153;0.9840660173160239
1171.0;4.115;0.153;0.9840522186147252
1172.0;4.115;0.153;0.9840384199134266
1173.0;4.115;0.153;0.9840246212121279
1174.0;4.115;0.153;0.9840108225108292
1175.0;4.115;0.153;0.9839970238095305
1176.0;4.115;0.153;0.9839832251082318
1177.0;4.115;0.153;0.9839694264069331
1178.0;4.115;0.153;0.9839556277056344
1179.0;4.115;0.153;0.9839418290043357
1180.0;4.115;0.153;0.983928030303037
1181.0;4.115;0.153;0.9839142316017383
1182.0;4.115;0.153;0.9839004329004396
1183.0;4.115;0.153;0.9838866341991409
1184.0;4.115;0.153;0.9838728354978422
1185.0;4.115;0.153;0.9838590367965435
1186.0;4.115;0.153;0.9838452380952448
