time;voltage;current;ambient_temperature;surface_temperature_plus;surface_temperature_minus
0;0.003;0.0;28.5;21.18;22.03
1;3.621;2.267;28.5;21.28;21.93
2;3.558;2.44;28.5;21.28;21.93
3;3.554;2.44;28.5;21.28;22.03
4;3.554;2.44;28.5;21.58;22.03
5;3.585;2.44;28.6;21.99;22.03
6;3.608;2.44;28.5;21.28;21.83
7;3.608;2.44;28.5;21.38;22.03
8;3.615;2.441;28.82;21.28;22.33
9;3.618;2.44;28.6;21.38;22.03
10;3.618;2.44;28.5;21.38;22.03
11;3.616;2.44;28.5;21.38;21.93
12;3.616;2.441;28.5;21.28;22.13
13;3.618;2.44;28.6;20.77;22.23
14;3.614;2.44;28.5;21.28;22.33
15;3.617;2.44;28.82;21.28;22.03
16;3.617;2.44;28.5;21.28;21.93
17;3.611;2.44;28.5;21.28;22.03
18;3.612;2.44;28.5;21.38;21.73
19;3.61;2.44;28.5;21.28;22.03
20;3.61;2.44;28.5;21.28;22.03
21;3.606;2.44;28.5;21.28;22.13
22;3.606;2.44;28.6;21.48;21.52
23;3.605;2.44;28.39;21.28;21.93
24;3.605;2.441;28.5;21.38;22.03
25;3.607;2.441;28.5;21.28;22.23
26;3.604;2.441;28.5;21.38;21.83
27;3.603;2.441;28.5;21.38;21.83
28;3.603;2.441;28.5;21.48;21.93
29;3.605;2.441;28.5;21.08;22.03
30;3.607;2.441;28.5;21.48;22.03
31;3.607;2.441;28.5;21.38;22.03
32;3.608;2.441;28.5;21.38;22.03
33;3.609;2.441;28.5;21.38;22.03
34;3.609;2.441;28.5;21.38;22.13
35;3.609;2.441;28.5;21.38;22.33
36;3.611;2.441;28.5;21.38;22.13
37;3.61;2.441;28.5;21.38;22.13
38;3.612;2.441;28.5;21.38;22.13
39;3.612;2.441;28.5;21.48;22.03
40;3.611;2.441;28.5;21.38;22.13
41;3.612;2.441;28.5;21.38;22.03
42;3.609;2.441;28.6;21.48;22.23
43;3.608;2.441;28.5;21.38;22.13
44;3.609;2.441;28.5;21.48;22.13
45;3.609;2.441;28.5;21.48;22.03
