time;voltage;current;ambient_temperature;surface_temperature_plus;surface_temperature_minus
0;0.003;0.0;22.19;20.57;21.32
1;3.948;0.745;22.19;20.47;21.32
2;3.948;0.77;22.19;20.47;21.32
3;3.971;0.77;22.19;20.47;21.32
4;3.973;0.77;22.19;20.47;21.32
5;3.976;0.77;22.19;20.47;21.32
6;3.98;0.77;22.19;20.47;21.32
7;3.984;0.77;22.19;20.47;21.32
8;3.987;0.77;22.19;20.47;21.32
9;3.991;0.77;22.19;20.47;21.32
10;3.993;0.77;22.19;20.47;21.32
11;3.996;0.77;22.19;20.47;21.32
12;3.994;0.77;22.29;20.57;21.42
13;3.994;0.77;22.19;20.47;21.12
14;3.996;0.77;22.19;20.47;21.32
15;3.998;0.77;22.29;20.47;21.32
16;3.998;0.77;22.19;20.57;21.32
17;3.996;0.77;22.19;20.57;21.22
18;3.999;0.77;22.19;20.47;21.32
19;3.999;0.77;22.19;20.47;21.32
20;3.997;0.77;22.29;20.37;21.22
21;3.996;0.77;22.19;20.57;21.32
22;3.996;0.77;22.19;20.47;21.22
23;3.996;0.77;22.19;20.47;21.22
24;3.996;0.77;22.19;20.57;21.32
25;3.996;0.77;22.19;20.47;21.32
26;3.998;0.77;22.19;20.47;21.32
27;3.998;0.77;22.29;20.57;21.22
28;3.995;0.77;22.19;20.37;21.22
29;3.997;0.77;22.19;20.57;21.22
30;3.996;0.77;22.19;20.47;21.32
31;3.997;0.77;22.19;20.47;21.32
32;3.997;0.77;22.19;20.47;21.32
33;3.997;0.77;22.19;20.47;21.32
34;3.999;0.77;22.19;20.47;21.32
35;3.997;0.77;22.19;20.47;21.22
36;3.997;0.77;22.19;20.57;21.32
37;3.998;0.77;22.19;20.47;21.32
38;3.997;0.77;22.19;20.47;21.32
39;3.997;0.77;22.29;20.47;21.32
40;3.995;0.77;22.19;20.57;21.22
41;3.996;0.77;22.19;20.67;21.32
42;3.996;0.77;22.19;20.17;21.52
43;3.995;0.77;22.29;20.47;21.32
44;3.996;0.77;22.29;20.57;21.12
45;3.997;0.77;22.29;20.57;21.32
46;3.997;0.77;22.29;20.57;21.32
47;3.997;0.77;22.29;20.47;21.22
48;3.997;0.77;22.29;20.47;21.22
49;3.997;0.77;22.29;20.47;21.42
50;3.997;0.77;22.29;20.47;22.23
51;3.997;0.77;22.29;20.47;21.32
52;3.997;0.77;22.29;20.57;21.32
53;3.997;0.77;22.29;20.57;21.32
54;3.997;0.77;22.29;20.47;21.32
55;3.997;0.77;22.29;20.47;21.32
56;3.856;1.54;22.29;20.57;21.32
57;3.85;1.54;22.29;20.47;21.12
58;3.849;1.54;22.29;20.47;21.62
59;3.848;1.54;22.29;20.47;21.32
60;3.847;1.54;22.29;20.47;21.32
61;3.847;1.54;22.29;20.47;21.32
62;3.847;1.54;22.29;20.47;21.42
63;3.847;1.54;22.29;20.57;21.22
64;3.847;1.54;22.29;20.47;21.32
65;3.847;1.54;22.19;20.57;21.02
66;3.847;1.54;22.29;20.57;21.42
67;3.847;1.54;22.29;20.47;21.32
68;3.846;1.54;22.29;20.47;21.32
69;3.846;1.54;22.29;20.57;21.32
70;3.846;1.54;22.29;20.47;21.32
71;3.845;1.54;22.29;20.57;21.62
72;3.845;1.54;22.29;20.47;21.32
73;3.845;1.54;22.29;20.47;21.32
74;3.844;1.54;22.29;20.57;21.32
75;3.844;1.54;22.29;20.57;21.22
76;3.844;1.54;22.29;20.47;21.32
77;3.844;1.54;22.29;20.57;21.32
78;3.844;1.54;22.19;20.47;21.32
79;3.843;1.54;22.19;20.57;20.82
80;3.843;1.54;22.29;20.47;21.22
81;3.843;1.54;22.29;20.47;21.32
82;3.842;1.54;22.29;20.57;21.32
