time;voltage;current;ambient_temperature;surface_temperature_plus;surface_temperature_minus
0;0.002;0.0;21.89;20.98;22.33
1;4.019;0.716;21.78;20.87;21.12
2;4.007;0.77;21.78;20.98;21.12
3;4.005;0.77;21.78;20.98;21.12
4;4.013;0.77;21.89;20.98;21.12
5;4.02;0.77;21.78;20.98;21.12
6;4.026;0.77;21.89;21.08;21.12
7;4.031;0.77;21.78;20.98;21.02
8;4.035;0.77;21.78;20.87;19.23
9;4.038;0.77;21.78;20.98;21.12
10;4.04;0.77;21.78;20.98;21.12
11;4.042;0.77;21.89;21.08;21.12
12;4.042;0.77;21.78;20.98;21.12
13;4.046;0.77;21.78;21.08;20.62
14;4.047;0.77;21.78;20.98;21.12
15;4.05;0.77;21.78;20.98;21.12
16;4.05;0.77;21.78;20.98;21.12
17;4.051;0.77;21.78;21.89;21.02
18;4.052;0.77;21.89;21.18;21.02
19;4.052;0.77;21.78;20.98;21.12
20;4.053;0.77;21.78;20.87;21.12
21;4.054;0.77;21.78;20.98;21.32
22;4.054;0.77;21.78;20.98;21.32
23;4.054;0.77;21.78;20.98;21.02
24;4.054;0.77;21.78;20.98;20.92
25;4.054;0.77;21.78;20.98;21.12
26;4.055;0.77;21.78;20.98;21.12
27;4.055;0.77;21.78;20.98;20.62
28;4.055;0.77;21.78;20.98;21.02
29;4.055;0.77;21.78;21.18;21.32
30;4.055;0.77;21.78;20.98;21.12
31;4.055;0.77;21.89;21.28;21.12
32;4.056;0.77;21.78;21.08;21.22
33;4.055;0.77;21.78;21.08;21.12
34;4.055;0.77;21.78;20.98;21.12
35;4.055;0.77;21.78;20.98;21.12
36;4.055;0.77;21.78;20.98;21.12
37;4.055;0.77;21.89;20.98;21.12
38;4.055;0.77;21.78;21.08;21.12
39;4.055;0.77;21.78;20.87;21.02
40;4.055;0.77;21.78;20.87;21.52
41;4.055;0.77;21.78;21.08;21.12
42;4.055;0.77;21.78;20.98;21.12
43;4.054;0.77;21.89;20.87;21.22
44;4.054;0.77;21.78;20.87;21.02
