time;voltage;current;ambient_temperature;surface_temperature_plus;surface_temperature_minus
0;0.002;0.0;22.19;21.28;21.12
1;3.609;3.827;22.19;21.28;21.42
2;3.577;3.948;22.19;21.28;21.62
3;3.586;3.948;22.19;21.28;21.52
4;3.588;3.948;22.09;21.28;21.42
5;3.586;3.948;22.19;21.28;21.42
6;3.584;3.949;22.09;21.18;21.32
7;3.584;3.949;22.09;21.38;21.42
8;3.579;3.949;22.19;21.08;21.73
9;3.578;3.949;22.09;21.28;21.52
10;3.578;3.949;22.19;21.28;22.23
11;3.58;3.948;22.09;21.28;21.52
12;3.58;3.948;22.09;21.28;21.42
13;3.581;3.948;22.09;21.28;21.42
14;3.584;3.949;22.09;21.28;21.42
15;3.585;3.949;22.09;21.28;21.22
16;3.583;3.949;22.09;21.28;21.42
17;3.585;3.948;22.09;21.38;21.42
18;3.587;3.949;22.09;21.28;21.62
19;3.589;3.949;22.19;21.28;21.52
20;3.591;3.949;22.19;21.38;21.52
21;3.592;3.949;22.09;21.38;21.52
22;3.591;3.949;22.09;21.48;21.42
23;3.592;3.949;22.19;21.38;21.52
24;3.591;3.949;22.09;21.38;21.52
25;3.59;3.949;22.09;21.38;21.62
26;3.592;3.948;22.09;21.48;21.62
27;3.593;3.948;22.19;21.38;21.62
28;3.594;3.949;22.19;21.38;21.42
29;3.595;3.949;22.19;21.28;21.52
30;3.594;3.949;22.09;21.38;21.52
31;3.595;3.949;22.19;21.38;21.62
32;3.595;3.949;22.19;21.48;21.62
33;3.594;3.949;22.19;21.38;21.62
34;3.595;3.949;22.19;21.48;21.62
35;3.596;3.949;22.19;21.28;22.03
36;3.596;3.948;22.19;21.28;21.73
37;3.595;3.949;22.09;21.48;21.73
38;3.595;3.949;22.09;21.58;21.62
39;3.596;3.949;22.19;21.48;21.73
40;3.595;3.948;22.09;21.68;21.62
41;3.595;3.949;22.09;21.68;21.73
42;3.594;3.948;22.09;21.58;21.62
43;3.595;3.949;22.09;21.58;21.73
44;3.595;3.949;22.09;21.58;21.62
45;3.595;3.949;22.09;21.58;22.03
46;3.595;3.949;22.09;21.68;21.83
47;3.595;3.949;22.19;21.89;21.93
48;3.594;3.949;22.19;21.68;21.83
49;3.593;3.949;22.19;21.58;21.83
50;3.593;3.949;22.19;21.68;21.73
51;3.592;3.949;22.19;21.58;21.83
52;3.593;3.949;22.19;21.68;21.83
53;3.593;3.949;22.19;22.09;21.83
54;3.593;3.949;22.19;21.68;21.93
55;3.592;3.949;22.19;21.68;21.93
56;3.592;3.949;22.19;21.68;22.13
57;3.591;3.949;22.19;21.68;21.83
58;3.591;3.949;22.19;21.99;21.93
59;3.591;3.949;22.19;21.68;21.93
60;3.591;3.949;22.19;21.78;22.03
61;3.591;3.949;22.19;21.68;21.93
62;3.59;3.949;22.19;21.78;21.93
63;3.59;3.949;22.19;21.78;22.23
64;3.589;3.949;22.19;21.89;22.03
65;3.589;3.949;22.19;21.89;22.03
66;3.589;3.949;22.19;21.89;22.74
67;3.588;3.949;22.19;21.89;22.13
68;3.589;3.949;22.19;21.89;22.03
69;3.588;3.949;22.29;21.89;22.13
70;3.588;3.949;22.19;21.89;23.15
71;3.588;3.949;22.19;21.68;22.13
72;3.588;3.949;22.19;21.89;22.13
73;3.587;3.949;22.19;21.68;22.33
74;3.588;3.948;22.19;21.89;22.13
75;3.587;3.949;22.19;21.99;22.13
76;3.586;3.949;22.19;21.89;22.53
77;3.586;3.949;22.19;21.89;22.13
78;3.586;3.949;22.19;22.09;22.23
79;3.585;3.949;22.19;21.99;22.23
80;3.585;3.949;22.19;21.99;22.43
81;3.585;3.949;22.19;21.99;22.33
82;3.584;3.949;22.19;21.89;22.23
83;3.583;3.949;22.19;21.99;22.33
84;3.584;3.949;22.19;22.09;21.93
85;3.583;3.949;22.19;22.09;22.33
86;3.583;3.949;22.19;22.09;22.64
87;3.582;3.949;22.19;22.29;22.33
88;3.582;3.949;22.19;22.09;22.23
89;3.58;3.949;22.19;22.09;22.33
90;3.58;3.949;22.19;22.09;22.43
91;3.579;3.949;22.19;22.19;22.64
92;3.579;3.949;22.19;22.19;22.43
93;3.579;3.949;22.19;22.29;22.43
94;3.579;3.949;22.29;22.29;22.53
95;3.579;3.949;22.19;22.39;22.23
96;3.577;3.949;22.19;22.19;22.53
97;3.577;3.949;22.19;22.29;22.33
98;3.615;0.0;22.19;22.29;22.74
99;4.043;0.0;22.19;22.19;22.53
100;4.049;0.0;22.19;22.29;22.64
101;4.052;0.0;22.09;22.29;22.53
102;4.055;0.0;22.19;22.39;22.53
103;4.058;0.0;22.09;22.29;22.64
104;4.06;0.0;22.19;22.29;22.64
105;4.063;0.0;22.19;22.19;22.53
106;4.064;0.0;22.19;22.29;22.64
107;4.066;0.0;22.19;22.29;22.64
108;4.068;0.0;22.19;22.39;22.64
109;4.069;0.0;22.19;22.49;22.64
110;4.071;0.0;22.19;22.39;22.64
111;4.072;0.0;22.19;22.49;22.64
112;4.073;0.0;22.19;22.39;22.64
113;4.074;0.0;22.09;22.49;22.94
114;4.075;0.0;22.09;22.49;22.74
115;4.076;0.0;22.19;22.39;22.74
116;4.077;0.0;22.19;22.29;22.64
117;4.078;0.0;21.58;22.49;22.64
118;4.079;0.0;22.19;22.39;22.94
119;4.08;0.0;22.19;22.49;22.74
120;4.081;0.0;22.19;22.49;22.74
121;4.082;0.0;22.19;22.6;22.74
122;4.082;0.0;22.29;22.49;22.74
123;4.083;0.0;22.19;22.49;22.74
124;4.084;0.0;22.19;22.6;22.64
125;4.085;0.0;22.19;22.49;23.15
126;4.085;0.0;22.19;22.49;23.04
127;4.086;0.0;22.19;22.6;22.94
128;4.086;0.0;22.19;22.49;22.74
129;4.087;0.0;22.19;23.61;22.53
130;4.088;0.0;22.29;22.49;22.84
131;4.088;0.0;22.19;22.6;22.94
132;4.089;0.0;22.19;22.49;22.84
133;4.089;0.0;22.29;22.6;22.84
134;4.09;0.0;22.29;22.6;22.84
135;4.09;0.0;22.29;22.6;22.94
136;4.091;0.0;22.29;22.6;22.94
137;4.091;0.0;22.29;22.49;23.04
138;4.092;0.0;22.29;22.6;22.74
139;4.092;0.0;22.29;22.49;22.84
140;4.092;0.0;22.19;22.49;23.15
141;4.093;0.0;22.29;22.6;23.04
142;4.093;0.0;22.29;22.6;22.94
143;4.094;0.0;22.29;22.7;22.74
144;4.094;0.0;22.19;22.7;22.94
145;4.094;0.0;22.29;21.28;22.74
146;4.095;0.0;22.19;22.49;22.84
147;4.095;0.0;22.19;22.6;22.94
148;4.095;0.0;22.19;22.49;22.74
149;4.096;0.0;22.19;22.7;22.53
