time;voltage;current;ambient_temperature;surface_temperature_plus;surface_temperature_minus
0;4.175;0.0;21.89;20.12;19.87
1;4.161;0.148;21.99;20.22;19.87
2;4.156;0.153;21.99;20.12;19.97
3;4.155;0.153;21.99;20.22;19.87
4;4.154;0.153;21.89;20.12;19.87
5;4.154;0.153;21.89;20.22;19.87
6;4.153;0.153;21.89;20.22;19.87
7;4.153;0.153;21.89;20.22;19.87
8;4.153;0.153;21.89;20.12;19.87
9;4.153;0.153;21.89;20.22;19.97
10;4.153;0.153;21.89;20.22;19.87
11;4.153;0.153;21.89;20.12;19.87
12;4.152;0.153;21.89;20.12;20.27
13;4.152;0.153;21.89;20.22;19.87
14;4.152;0.153;21.99;20.22;19.87
15;4.152;0.153;21.99;20.22;19.87
16;4.152;0.153;21.89;20.22;19.87
17;4.152;0.153;21.89;20.22;19.97
18;4.151;0.153;21.89;20.22;19.87
19;4.151;0.153;21.89;20.12;19.87
20;4.151;0.153;21.89;20.12;19.87
21;4.151;0.153;21.89;20.12;19.97
22;4.151;0.153;21.99;20.22;19.87
23;4.151;0.153;21.89;20.22;19.87
24;4.151;0.153;21.89;20.22;19.87
25;4.151;0.153;21.89;20.22;19.97
26;4.151;0.153;21.89;20.22;19.87
27;4.15;0.153;21.89;20.22;19.87
28;4.15;0.153;21.89;20.12;19.87
29;4.15;0.153;21.89;20.22;19.87
30;4.15;0.153;21.89;20.22;19.87
31;4.15;0.153;21.89;20.22;19.97
32;4.15;0.153;21.89;20.12;19.87
33;4.15;0.153;21.89;20.22;19.87
34;4.15;0.153;21.99;20.22;19.87
35;4.15;0.153;21.89;20.12;19.87
36;4.149;0.153;21.99;20.22;19.97
37;4.149;0.153;21.99;20.12;19.87
38;4.149;0.153;21.89;20.12;19.87
39;4.149;0.153;21.89;20.32;19.87
40;4.149;0.153;21.99;20.22;19.87
41;4.149;0.153;21.89;20.32;19.87
42;4.149;0.153;21.89;20.12;19.87
43;4.149;0.153;21.89;20.22;19.87
44;4.149;0.153;21.89;20.22;19.87
45;4.149;0.153;21.89;20.22;19.87
46;4.149;0.153;21.89;20.22;19.87
47;4.149;0.153;21.89;20.22;19.87
48;4.148;0.153;21.89;20.22;19.87
49;4.148;0.153;21.89;20.22;19.87
