time;voltage;current;ambient_temperature;surface_temperature_plus;surface_temperature_minus
0;0.003;0.0;17.96;16.96;17.25
1;4.008;0.733;17.96;16.96;17.25
2;3.994;0.77;17.96;16.96;17.25
3;3.987;0.77;17.96;16.86;17.25
4;3.993;0.77;17.96;16.86;17.25
5;3.992;0.77;17.96;16.86;17.25
6;3.994;0.77;18.06;16.86;17.25
7;3.992;0.77;18.06;16.86;17.25
8;3.992;0.77;18.06;16.86;17.25
9;3.993;0.77;18.06;16.86;17.25
10;3.993;0.77;18.06;16.86;17.35
11;3.99;0.77;18.06;16.86;17.25
12;3.986;0.77;18.06;16.86;17.25
13;3.989;0.77;17.96;16.86;17.35
14;3.988;0.77;17.96;16.86;17.06
15;3.981;0.77;17.96;16.86;17.25
16;3.982;0.77;17.96;16.96;17.35
17;3.98;0.77;17.96;16.86;17.25
18;3.985;0.77;18.06;16.86;17.25
19;3.985;0.77;17.96;17.06;17.25
20;3.985;0.77;17.96;16.86;17.25
21;3.984;0.77;17.96;16.86;17.25
22;3.987;0.77;17.96;16.86;17.35
23;3.986;0.77;17.96;16.96;17.25
24;3.985;0.77;17.96;16.86;17.25
25;3.983;0.77;17.96;16.86;17.35
26;3.979;0.77;17.96;16.96;17.35
27;3.977;0.77;17.96;16.86;17.25
28;3.978;0.77;17.96;16.86;17.25
29;3.981;0.77;17.96;17.06;17.25
30;3.983;0.77;17.96;16.96;17.35
31;3.985;0.77;18.06;17.66;17.25
32;3.988;0.77;18.06;16.76;17.25
33;3.988;0.77;18.06;16.86;17.25
34;3.989;0.77;18.06;16.96;17.35
35;3.989;0.77;18.06;16.86;17.25
36;3.988;0.77;18.06;16.86;17.35
37;3.988;0.77;18.06;16.86;17.25
38;3.987;0.77;18.06;16.86;17.35
39;3.986;0.77;18.06;16.96;16.47
40;3.986;0.77;18.06;16.86;16.57
41;3.987;0.77;17.96;17.26;17.25
42;3.987;0.77;17.96;16.86;17.25
43;3.987;0.77;18.06;16.76;17.25
44;3.987;0.77;18.06;16.86;17.25
45;3.986;0.77;17.96;16.86;17.25
46;3.984;0.77;17.96;16.86;17.35
47;3.985;0.77;17.96;16.86;17.35
48;3.985;0.77;17.96;16.86;17.25
49;3.985;0.77;17.96;16.76;17.25
50;3.986;0.77;17.96;16.86;17.15
51;3.985;0.77;17.96;16.86;17.25
52;3.985;0.77;17.96;16.86;17.35
53;3.987;0.77;17.96;16.86;17.25
54;3.986;0.77;17.96;16.86;17.25
55;3.986;0.77;17.96;16.96;17.25
56;4.138;0.0;17.86;16.96;17.35
57;4.145;0.0;17.96;16.96;17.25
58;4.146;0.0;17.96;16.86;17.35
59;4.147;0.0;17.96;17.26;17.35
60;4.148;0.0;17.96;16.86;17.35
61;4.148;0.0;17.96;16.76;17.25
62;4.149;0.0;17.96;16.86;17.25
63;4.149;0.0;17.96;16.96;17.25
64;4.15;0.0;17.96;16.86;17.25
65;4.15;0.0;17.96;16.76;17.35
66;4.15;0.0;17.96;16.86;17.25
67;4.151;0.0;17.96;16.76;17.35
68;4.151;0.0;17.96;16.66;17.35
69;4.151;0.0;17.96;16.96;17.25
70;4.152;0.0;17.96;16.96;17.25
71;4.152;0.0;17.96;16.86;17.25
72;4.152;0.0;17.96;16.96;17.35
73;4.152;0.0;17.96;16.86;17.35
74;4.153;0.0;17.96;16.86;17.35
75;4.153;0.0;17.96;16.86;17.15
76;4.153;0.0;17.96;16.96;17.35
77;4.153;0.0;17.96;16.96;17.25
78;4.153;0.0;17.96;16.86;17.35
79;4.153;0.0;17.96;16.86;17.25
80;4.154;0.0;17.96;16.86;17.25
81;4.154;0.0;17.96;16.76;17.94
82;4.154;0.0;17.96;16.86;17.25
83;4.154;0.0;17.96;17.06;17.35
84;4.154;0.0;18.16;16.86;17.35
85;4.154;0.0;17.96;17.66;17.25
86;4.155;0.0;17.96;16.76;18.04
87;4.155;0.0;17.96;16.96;17.25
88;4.155;0.0;18.06;16.86;17.25
89;4.155;0.0;18.06;16.96;17.25
90;4.155;0.0;17.96;16.96;17.25
91;4.155;0.0;17.96;16.76;17.25
92;4.155;0.0;17.96;16.86;17.35
93;4.155;0.0;17.96;16.86;17.25
94;4.156;0.0;18.06;17.06;17.15
95;4.156;0.0;17.96;16.76;17.25
96;4.156;0.0;17.96;16.96;17.35
97;4.156;0.0;17.96;16.86;17.25
98;4.156;0.0;17.96;16.86;17.25
99;4.156;0.0;17.96;16.96;17.25
100;4.156;0.0;17.96;16.86;17.25
101;4.156;0.0;17.96;16.86;17.25
102;4.156;0.0;17.96;16.86;17.35
103;4.156;0.0;18.06;16.86;17.25
104;4.156;0.0;18.06;16.86;17.25
105;4.157;0.0;18.06;16.86;17.35
106;4.157;0.0;18.06;16.86;17.25
107;4.157;0.0;18.06;16.86;17.25
108;4.157;0.0;17.96;16.76;17.35
109;4.157;0.0;17.96;16.86;17.35
110;4.157;0.0;18.06;16.86;17.25
111;4.157;0.0;18.06;16.76;17.25
112;4.157;0.0;18.06;16.86;17.25
113;4.157;0.0;18.06;16.86;17.25
114;4.157;0.0;18.06;16.86;17.25
115;4.157;0.0;18.06;17.06;17.25
116;4.157;0.0;18.06;16.86;17.25
