time;voltage;current;ambient_temperature;surface_temperature_plus;surface_temperature_minus
0;0.0;0.0;19.97;19.06;19.52
1;3.373;0.153;19.97;19.16;19.62
2;3.381;0.153;19.97;19.16;19.52
3;3.383;0.154;19.97;19.16;19.52
4;3.378;0.154;19.97;19.06;19.62
5;3.372;0.153;20.07;19.06;19.72
6;3.372;0.154;19.97;19.26;19.52
7;3.371;0.153;19.97;19.16;19.23
8;3.371;0.153;19.97;19.16;19.52
9;3.372;0.154;19.97;19.06;19.72
10;3.372;0.153;19.97;19.06;19.72
11;3.372;0.153;19.97;19.16;19.52
12;3.372;0.154;20.07;19.16;19.62
13;3.372;0.154;19.97;19.26;19.62
14;3.372;0.154;19.97;19.47;19.52
15;3.372;0.153;19.97;19.06;19.52
16;3.372;0.154;19.97;19.57;19.62
17;3.373;0.154;20.07;19.16;19.62
18;3.373;0.154;19.97;18.96;19.52
19;3.372;0.154;19.97;19.16;19.52
20;3.372;0.153;19.97;19.16;19.62
21;3.373;0.154;19.97;19.06;19.62
22;3.372;0.153;19.97;19.16;19.52
23;3.373;0.154;19.97;19.26;19.52
24;3.373;0.153;19.97;19.16;19.62
25;3.373;0.154;19.97;19.16;19.72
26;3.374;0.153;19.97;19.16;19.52
27;3.374;0.154;19.97;19.16;19.62
28;3.374;0.153;19.97;19.16;19.62
29;3.374;0.154;19.97;19.16;19.52
30;3.374;0.154;19.97;19.16;19.62
31;3.374;0.154;19.97;19.16;19.62
32;3.374;0.154;19.97;19.16;19.52
33;3.374;0.153;20.07;19.16;19.52
34;3.375;0.154;19.97;19.16;19.62
35;3.374;0.154;19.97;19.16;19.62
36;3.374;0.153;19.97;19.16;19.62
37;3.375;0.154;19.97;19.16;19.52
38;3.375;0.154;19.97;19.37;19.52
39;3.374;0.153;19.97;19.16;19.52
40;3.375;0.154;19.97;19.16;19.62
41;3.375;0.153;19.87;19.16;19.52
42;3.374;0.154;19.87;19.16;19.62
43;3.375;0.153;19.87;19.37;19.62
44;3.375;0.154;19.97;19.16;19.62
45;3.375;0.154;19.97;19.26;19.62
46;3.375;0.154;19.87;19.26;19.62
47;3.375;0.154;19.97;19.26;19.52
48;3.375;0.154;19.97;19.16;19.72
49;3.375;0.154;19.87;19.16;19.62
50;3.375;0.154;19.97;19.16;19.62
51;3.375;0.153;19.87;19.16;19.52
52;3.375;0.154;19.87;18.96;19.52
53;3.375;0.154;19.87;19.06;19.52
54;3.376;0.154;19.87;19.16;19.52
55;3.376;0.154;19.87;19.16;19.62
56;3.376;0.154;19.97;19.16;19.52
57;3.376;0.154;19.97;19.16;19.52
58;3.376;0.154;19.97;19.16;19.52
59;3.376;0.154;19.97;19.16;19.62
60;3.376;0.153;19.97;19.16;19.52
61;3.377;0.154;19.97;19.16;19.62
62;3.377;0.153;19.97;19.16;19.52
63;3.376;0.154;19.97;19.16;19.62
64;3.377;0.154;19.97;19.16;19.62
65;3.377;0.154;19.97;19.26;19.72
66;3.377;0.153;19.97;19.16;20.12
67;3.377;0.154;19.97;19.16;19.52
68;3.377;0.154;19.97;19.26;19.52
69;3.377;0.154;20.07;19.06;19.62
70;3.377;0.154;19.97;19.16;19.62
71;3.377;0.154;19.97;19.37;19.52
72;3.377;0.153;19.97;19.16;19.62
73;3.376;0.154;19.97;19.26;19.62
74;3.377;0.154;19.97;19.16;19.62
75;3.377;0.154;19.97;19.06;19.62
76;3.378;0.154;19.97;19.16;19.62
77;3.376;0.153;19.97;19.16;19.62
78;3.377;0.154;19.97;19.16;19.72
