time;voltage;current;ambient_temperature;surface_temperature_plus;surface_temperature_minus
0;4.169;0.0;20.98;19.42;19.06
1;4.098;0.746;20.98;19.23;19.06
2;4.072;0.77;20.98;19.32;19.06
3;4.065;0.77;20.87;19.32;19.16
4;4.063;0.77;20.98;19.42;19.06
5;4.061;0.77;20.98;19.42;19.16
6;4.06;0.77;20.98;19.42;19.16
7;4.059;0.77;20.98;19.42;19.16
8;4.058;0.77;20.98;19.42;19.16
9;4.057;0.77;20.87;19.42;19.16
10;4.056;0.77;20.98;19.42;19.16
11;4.055;0.77;20.87;19.42;19.16
12;4.055;0.77;20.98;19.42;19.16
13;4.054;0.77;20.98;19.42;19.16
14;4.053;0.77;20.98;19.42;19.16
15;4.053;0.77;20.98;19.42;19.16
16;4.052;0.77;20.98;19.42;19.16
17;4.052;0.77;20.98;19.52;19.16
18;4.051;0.77;20.98;19.42;19.16
19;4.05;0.77;20.98;19.42;19.16
20;4.05;0.77;20.98;19.42;19.16
21;4.049;0.77;20.98;19.42;19.16
22;4.049;0.77;20.98;19.42;19.16
23;4.048;0.77;20.98;19.42;19.16
24;4.048;0.77;20.98;19.42;19.16
25;4.047;0.77;20.98;19.42;19.16
26;4.047;0.77;20.98;19.42;19.16
27;4.047;0.77;20.98;19.52;19.16
28;4.046;0.77;21.08;19.42;19.16
29;4.046;0.77;20.98;19.42;19.16
30;4.045;0.77;20.98;19.42;19.16
31;4.045;0.77;20.98;19.42;19.16
32;4.044;0.77;20.98;19.42;19.16
33;4.044;0.77;20.98;19.52;19.16
34;4.044;0.77;20.98;19.52;19.16
35;4.043;0.77;20.98;19.42;19.16
36;4.043;0.77;20.98;19.42;19.16
37;4.043;0.77;20.98;19.42;19.06
38;4.042;0.77;20.98;19.42;19.16
39;4.042;0.77;20.98;19.42;19.26
40;4.042;0.77;20.98;19.52;19.16
41;4.041;0.77;20.98;19.42;19.16
42;4.041;0.77;20.98;19.42;19.16
43;4.04;0.77;20.98;19.42;19.16
44;4.04;0.77;20.98;19.42;19.16
45;4.04;0.77;20.98;19.52;19.16
46;4.04;0.77;20.98;19.52;19.16
47;4.039;0.77;20.98;19.42;19.16
48;4.039;0.77;20.98;19.42;19.16
49;4.039;0.77;20.98;19.52;19.26
50;4.038;0.77;20.98;19.42;19.16
51;4.038;0.77;20.98;19.42;19.16
52;4.038;0.77;20.98;19.52;19.16
53;4.037;0.77;20.98;19.62;19.16
54;4.037;0.77;20.98;19.52;19.16
55;4.037;0.77;20.98;19.42;19.16
56;4.061;0.0;20.98;19.52;19.16
57;4.127;0.0;20.98;19.52;19.16
58;4.132;0.0;20.98;19.42;19.16
59;4.134;0.0;20.98;19.42;19.16
60;4.136;0.0;20.98;19.52;19.16
61;4.137;0.0;20.98;19.52;19.16
62;4.138;0.0;20.98;19.42;19.16
63;4.138;0.0;20.98;19.42;19.16
64;4.139;0.0;20.98;19.62;19.16
65;4.14;0.0;21.08;19.42;19.16
66;4.14;0.0;20.98;19.42;19.16
67;4.141;0.0;21.08;19.52;19.16
68;4.141;0.0;21.08;19.52;19.16
69;4.142;0.0;21.08;19.52;19.16
70;4.142;0.0;21.08;19.42;19.26
71;4.143;0.0;21.08;19.52;19.16
72;4.143;0.0;21.08;19.42;19.16
73;4.143;0.0;21.08;19.52;19.16
74;4.144;0.0;21.08;19.42;19.26
75;4.144;0.0;21.08;19.42;19.16
76;4.144;0.0;21.08;19.62;19.26
77;4.145;0.0;21.08;19.42;19.16
78;4.145;0.0;21.08;19.52;19.16
79;4.145;0.0;21.08;19.52;19.16
80;4.145;0.0;21.08;19.52;19.16
81;4.146;0.0;21.08;19.52;19.26
82;4.146;0.0;21.08;19.42;19.16
83;4.146;0.0;21.08;19.42;19.16
84;4.146;0.0;21.08;19.52;19.26
85;4.147;0.0;21.08;19.52;19.16
86;4.147;0.0;21.08;19.42;19.16
87;4.147;0.0;21.08;19.42;19.16
88;4.147;0.0;21.08;19.42;19.26
89;4.148;0.0;21.08;19.52;19.16
90;4.148;0.0;21.08;19.52;19.16
91;4.148;0.0;21.18;19.52;19.16
92;4.148;0.0;21.08;19.42;19.16
93;4.148;0.0;20.98;19.52;19.16
94;4.148;0.0;20.98;19.42;19.26
95;4.149;0.0;21.08;19.42;19.16
96;4.149;0.0;21.08;19.42;19.16
97;4.149;0.0;21.08;19.42;19.16
98;4.149;0.0;21.08;19.42;19.16
99;4.149;0.0;21.08;19.42;19.16
100;4.149;0.0;21.08;19.62;19.16
101;4.15;0.0;21.08;19.52;19.26
102;4.15;0.0;21.08;19.42;19.16
103;4.15;0.0;21.08;19.52;19.26
104;4.15;0.0;21.08;19.52;19.26
105;4.15;0.0;21.08;19.32;19.16
106;4.15;0.0;21.08;19.52;19.16
107;4.15;0.0;21.08;19.52;19.26
108;4.15;0.0;21.08;19.42;19.37
109;4.151;0.0;21.08;19.52;19.16
110;4.151;0.0;21.08;19.52;19.16
111;4.151;0.0;21.08;19.42;19.16
112;4.151;0.0;21.08;19.52;19.16
113;4.151;0.0;21.08;19.52;19.16
114;4.151;0.0;21.08;19.52;19.26
115;4.151;0.0;21.08;19.62;19.16
116;4.151;0.0;21.08;19.42;19.16
117;4.152;0.0;21.08;19.42;19.16
118;4.152;0.0;21.08;19.52;19.16
119;4.152;0.0;21.08;19.52;19.16
120;4.152;0.0;21.08;19.52;19.26
121;4.152;0.0;21.08;19.52;19.16
122;4.152;0.0;21.18;19.52;19.26
123;4.152;0.0;21.08;19.52;19.26
124;4.152;0.0;21.08;19.52;19.16
125;4.152;0.0;21.08;19.52;19.16
126;4.152;0.0;21.08;19.52;19.16
127;4.152;0.0;21.08;19.52;19.16
128;4.153;0.0;21.08;19.32;19.16
129;4.153;0.0;21.08;19.62;19.16
130;4.153;0.0;21.08;19.62;19.26
131;4.153;0.0;21.08;19.62;19.16
132;4.153;0.0;21.08;19.52;19.26
133;4.153;0.0;21.08;19.42;19.16
134;4.153;0.0;21.08;19.52;19.26
135;4.153;0.0;21.08;19.52;19.16
136;4.153;0.0;21.08;19.52;19.16
137;4.153;0.0;21.08;19.42;19.16
138;4.153;0.0;21.08;19.42;19.16
139;4.153;0.0;21.08;19.52;19.16
140;4.153;0.0;21.08;19.52;19.16
141;4.154;0.0;21.08;19.52;19.16
142;4.154;0.0;21.08;19.52;19.16
143;4.154;0.0;21.18;19.52;19.16
144;4.154;0.0;21.08;19.42;19.16
145;4.154;0.0;21.08;19.52;19.16
146;4.154;0.0;21.08;19.52;19.26
147;4.154;0.0;21.08;19.52;19.16
148;4.154;0.0;21.08;19.42;19.16
149;4.154;0.0;21.08;19.42;19.16
150;4.154;0.0;20.98;19.62;19.16
151;4.154;0.0;21.08;19.52;19.16
152;4.154;0.0;21.08;19.52;19.16
153;4.154;0.0;21.08;19.62;19.16
154;4.154;0.0;21.08;19.42;19.26
155;4.154;0.0;21.08;19.52;19.16
156;4.154;0.0;21.08;19.42;19.16
157;4.154;0.0;21.08;19.32;19.16
158;4.155;0.0;21.08;19.42;19.16
159;4.155;0.0;21.08;19.52;19.16
160;4.155;0.0;21.08;19.42;19.16
161;4.155;0.0;21.08;19.52;19.16
162;4.155;0.0;21.08;19.52;19.16
163;4.155;0.0;21.08;19.42;19.16
164;4.155;0.0;21.08;19.52;19.16
165;4.155;0.0;21.08;19.52;19.16
166;4.155;0.0;21.08;19.62;19.16
167;4.155;0.0;21.08;19.52;19.26
168;4.155;0.0;21.08;19.52;19.16
169;4.155;0.0;21.08;19.42;19.16
170;4.155;0.0;21.08;19.32;19.16
171;4.155;0.0;21.08;19.42;19.16
172;4.155;0.0;21.18;19.52;19.16
173;4.155;0.0;21.08;19.52;19.26
174;4.155;0.0;21.08;19.42;19.16
175;4.155;0.0;21.08;19.52;19.16
176;4.155;0.0;21.08;19.52;19.26
177;4.155;0.0;21.08;19.52;19.16
178;4.155;0.0;21.08;19.52;19.16
179;4.155;0.0;21.08;19.52;19.16
180;4.155;0.0;21.08;19.52;19.16
181;4.156;0.0;21.08;19.52;19.16
182;4.156;0.0;21.08;19.52;19.16
183;4.156;0.0;21.08;19.52;19.16
184;4.156;0.0;21.08;19.52;19.26
185;4.156;0.0;21.08;19.32;19.16
186;4.156;0.0;21.08;19.42;19.16
187;4.156;0.0;21.08;19.62;19.16
188;4.156;0.0;21.08;19.52;19.57
189;4.156;0.0;21.08;19.42;19.16
190;4.156;0.0;21.08;19.32;19.16
191;4.156;0.0;21.08;19.42;19.16
192;4.156;0.0;21.08;19.52;19.16
193;4.156;0.0;21.08;19.42;19.26
194;4.156;0.0;21.08;19.32;19.16
195;4.156;0.0;21.08;19.52;19.16
196;4.156;0.0;21.08;19.42;19.16
197;4.156;0.0;21.08;19.52;19.16
