time;voltage;current;ambient_temperature;surface_temperature_plus;surface_temperature_minus
0;2.852;0.0;22.19;20.92;20.67
1;2.911;0.155;22.19;20.92;20.57
2;2.935;0.154;22.19;20.82;20.57
3;2.957;0.155;22.19;20.92;20.57
4;2.975;0.154;22.19;20.82;20.67
5;2.989;0.155;22.19;20.92;20.67
6;3.0;0.154;22.19;20.92;20.77
7;3.009;0.155;22.19;20.92;20.67
8;3.015;0.155;22.19;20.92;20.67
9;3.022;0.155;22.19;20.72;20.57
10;3.026;0.154;22.19;20.92;20.77
11;3.03;0.155;22.19;20.82;20.67
12;3.033;0.154;22.19;20.92;20.67
13;3.037;0.155;22.19;20.82;20.57
14;3.039;0.154;22.19;20.92;20.57
15;3.04;0.154;22.19;20.82;20.57
16;3.042;0.155;22.19;20.82;20.67
17;3.044;0.155;22.19;20.82;20.67
18;3.045;0.155;22.19;20.82;20.67
19;3.047;0.154;22.19;20.92;20.67
20;3.047;0.155;22.19;21.02;20.57
21;3.049;0.155;22.19;20.82;20.57
22;3.05;0.155;22.19;20.82;20.57
23;3.051;0.155;22.19;20.82;20.67
24;3.051;0.155;22.19;20.92;20.57
25;3.053;0.154;22.19;20.92;20.57
26;3.053;0.155;22.19;20.82;20.67
27;3.054;0.155;22.19;20.82;20.67
28;3.054;0.155;22.19;20.82;20.67
29;3.055;0.155;22.19;20.92;20.67
30;3.056;0.155;22.19;20.82;20.67
31;3.056;0.155;22.19;20.82;20.67
32;3.057;0.155;22.19;20.82;20.57
33;3.057;0.155;22.19;20.92;20.57
34;3.058;0.155;22.19;20.92;20.57
35;3.059;0.155;22.19;21.02;20.67
36;3.06;0.155;22.19;20.82;20.67
37;3.06;0.155;22.19;20.82;20.57
38;3.061;0.154;22.19;20.92;20.57
39;3.061;0.155;22.19;20.92;20.57
40;3.062;0.155;22.19;20.92;20.57
41;3.062;0.155;22.29;20.82;20.57
42;3.062;0.155;22.19;20.82;20.57
43;3.063;0.154;22.29;20.82;20.57
44;3.063;0.155;22.19;20.82;20.67
45;3.064;0.155;22.19;20.82;20.57
46;3.064;0.155;22.19;20.82;20.67
47;3.064;0.155;22.19;20.82;20.57
48;3.065;0.155;22.29;20.72;20.57
49;3.066;0.155;22.19;20.82;20.57
50;3.066;0.155;22.19;20.82;20.57
51;3.066;0.155;22.19;20.62;20.57
52;3.067;0.154;22.19;20.82;20.67
53;3.068;0.154;22.19;20.92;20.57
54;3.068;0.155;22.29;20.82;20.57
55;3.068;0.155;22.19;20.92;20.57
56;3.069;0.154;22.19;20.82;20.57
57;3.069;0.155;22.19;20.72;20.57
58;3.069;0.154;22.29;20.82;20.67
59;3.07;0.155;22.29;20.82;20.57
60;3.07;0.154;22.29;20.72;20.57
61;3.07;0.155;22.29;20.92;20.57
62;3.071;0.155;22.29;20.92;20.57
63;3.071;0.155;22.29;20.92;20.57
64;3.071;0.155;22.29;20.92;20.57
65;3.071;0.155;22.29;20.92;20.57
66;3.072;0.155;22.29;20.92;20.57
67;3.072;0.155;22.29;20.92;20.57
68;3.073;0.155;22.19;20.82;20.57
69;3.073;0.155;22.29;20.92;20.57
70;3.074;0.155;22.29;20.92;20.57
71;3.074;0.155;22.29;20.92;20.57
72;3.074;0.155;22.29;20.82;20.57
73;3.075;0.155;22.29;20.82;20.57
74;3.075;0.155;22.19;20.92;20.57
75;3.075;0.155;22.19;20.92;20.67
76;3.075;0.155;22.29;20.92;20.57
77;3.076;0.155;22.29;20.82;20.57
78;3.076;0.155;22.19;20.92;20.57
79;3.077;0.155;22.19;20.82;20.57
80;3.077;0.155;22.19;21.32;20.57
81;3.077;0.155;22.19;20.92;20.57
82;3.078;0.155;22.19;20.72;20.57
83;3.078;0.155;22.19;20.82;20.57
84;3.079;0.155;22.19;20.92;20.27
85;3.079;0.155;22.19;20.82;20.57
86;3.079;0.155;22.19;20.82;20.57
87;3.08;0.155;22.19;21.02;20.57
88;3.079;0.155;22.19;20.92;20.57
89;3.08;0.155;22.19;20.82;20.47
90;3.08;0.155;22.19;20.82;20.57
91;3.08;0.155;22.19;20.92;20.57
92;3.081;0.155;22.19;20.82;20.57
93;3.081;0.155;22.19;20.72;20.57
94;3.082;0.155;22.19;20.82;20.67
95;3.082;0.155;22.19;20.82;20.57
96;3.082;0.155;22.19;20.92;20.57
97;3.082;0.155;22.19;20.92;20.57
98;3.083;0.155;22.19;20.92;20.57
99;3.083;0.155;22.19;20.82;20.57
100;3.082;0.155;22.19;20.82;20.57
101;3.084;0.155;22.19;20.82;20.47
102;3.084;0.155;22.19;20.82;20.47
103;3.084;0.155;22.19;20.82;20.67
104;3.084;0.155;22.19;20.92;20.57
105;3.085;0.155;22.19;20.82;20.57
106;3.085;0.155;22.19;20.72;20.57
107;3.085;0.155;22.19;21.02;20.47
