time;voltage;current;ambient_temperature;surface_temperature_plus;surface_temperature_minus
0;0.002;0.0;18.96;19.57;19.82
1;4.077;0.743;18.96;19.57;19.82
2;4.063;0.77;19.06;19.37;19.92
3;4.059;0.77;18.96;19.47;19.82
4;4.059;0.77;18.96;19.47;19.72
5;4.06;0.77;18.96;19.57;19.82
6;4.061;0.77;18.96;19.57;19.82
7;4.06;0.77;18.96;19.47;19.82
8;4.06;0.77;18.96;19.67;19.82
9;4.061;0.77;18.96;19.57;19.82
10;4.061;0.77;18.96;19.57;19.82
11;4.06;0.77;19.06;19.47;19.82
12;4.06;0.77;18.96;19.47;19.82
13;4.06;0.77;18.96;19.67;19.72
14;4.06;0.77;18.96;19.57;19.82
15;4.06;0.77;18.96;19.57;19.72
16;4.059;0.77;18.96;19.57;20.12
17;4.059;0.77;18.96;19.57;19.82
18;4.059;0.77;18.96;19.57;19.82
19;4.059;0.77;18.96;19.47;19.82
20;4.059;0.77;18.96;19.57;19.82
21;4.059;0.77;18.96;19.47;19.82
22;4.059;0.77;18.96;19.77;19.72
23;4.059;0.77;18.96;19.57;19.82
24;4.059;0.77;18.96;19.47;19.82
25;4.058;0.77;18.96;19.26;19.82
26;4.058;0.77;18.96;19.57;20.02
27;4.058;0.77;18.96;19.47;19.82
28;4.057;0.77;18.96;19.47;19.82
29;4.057;0.77;18.96;19.57;19.92
30;4.057;0.77;18.96;19.26;19.92
31;4.057;0.77;18.96;19.47;19.72
32;4.056;0.77;18.96;19.47;19.72
33;4.056;0.77;18.86;19.47;19.82
34;4.056;0.77;18.96;19.47;19.82
35;4.056;0.77;18.86;19.47;19.82
36;4.055;0.77;18.96;19.47;19.92
37;4.055;0.77;18.96;19.47;19.82
38;4.055;0.77;18.86;19.57;19.82
39;4.055;0.77;18.86;19.57;19.82
40;4.054;0.77;18.86;19.47;19.82
41;4.054;0.77;18.96;19.57;19.82
42;4.054;0.77;18.96;19.47;19.82
43;4.054;0.77;18.96;19.47;19.82
44;4.053;0.77;18.96;19.57;19.82
45;4.053;0.77;18.86;19.57;19.92
46;4.052;0.77;18.96;19.47;19.82
47;4.052;0.77;18.96;19.47;19.82
48;4.052;0.77;18.96;19.47;19.82
49;4.052;0.77;18.96;19.47;19.82
50;4.051;0.77;18.96;19.47;19.72
51;4.051;0.77;18.96;19.57;19.82
52;4.051;0.77;18.96;19.47;19.82
53;4.051;0.77;18.96;19.47;19.82
54;4.051;0.77;19.06;19.47;19.82
55;4.051;0.77;18.96;19.47;19.72
56;3.982;1.342;18.96;19.47;19.82
57;3.95;1.54;19.06;19.57;19.72
58;3.949;1.54;18.96;19.47;19.82
59;3.948;1.54;18.96;19.47;19.82
60;3.947;1.54;18.96;19.47;19.82
61;3.946;1.54;18.96;19.37;19.92
62;3.946;1.54;18.96;19.26;19.82
63;3.945;1.54;18.96;19.47;19.82
64;3.944;1.54;18.96;19.47;19.82
65;3.943;1.54;18.96;19.26;19.82
66;3.943;1.54;18.86;19.47;19.72
67;3.943;1.54;18.96;19.57;19.82
68;3.942;1.54;18.86;19.67;19.92
69;3.942;1.54;18.86;19.67;19.82
70;3.941;1.54;18.96;19.57;19.72
71;3.941;1.54;18.86;19.57;19.82
72;3.941;1.54;18.96;19.47;19.82
73;3.94;1.54;18.96;19.57;19.52
74;3.94;1.54;18.96;19.47;19.82
75;3.939;1.54;18.96;19.47;19.82
76;3.939;1.54;18.96;19.47;19.82
77;3.938;1.54;18.96;19.67;19.82
78;3.938;1.54;18.96;19.67;19.82
79;3.938;1.54;18.96;19.47;19.82
80;3.937;1.54;18.96;19.47;19.82
81;3.937;1.54;18.96;19.47;19.92
82;3.937;1.54;18.86;19.47;19.72
83;3.936;1.54;18.96;19.37;19.82
84;3.936;1.54;18.96;19.47;19.82
85;3.936;1.54;18.86;19.47;19.92
86;3.936;1.54;18.96;19.37;19.92
87;3.935;1.54;18.96;19.37;19.82
88;3.935;1.54;18.96;19.47;19.82
89;3.934;1.54;18.96;19.47;19.92
90;3.934;1.54;18.96;19.47;19.92
91;3.933;1.54;18.96;19.47;20.02
92;3.933;1.54;18.86;19.47;20.02
93;3.933;1.54;18.96;19.57;19.82
94;3.932;1.54;18.86;19.57;19.82
95;3.932;1.54;18.96;19.47;19.82
96;3.932;1.54;18.96;19.87;19.72
97;3.931;1.54;18.96;19.47;19.82
98;3.931;1.54;18.96;19.47;19.82
99;3.931;1.54;18.96;19.47;20.02
100;3.931;1.54;18.96;19.57;19.82
101;3.93;1.54;18.86;19.47;19.92
102;3.93;1.54;18.96;19.47;19.92
103;3.93;1.54;18.86;19.47;19.92
104;3.93;1.54;18.86;19.47;19.82
105;3.929;1.54;18.86;19.57;19.92
106;3.929;1.54;18.86;19.47;19.82
107;3.929;1.54;18.86;19.57;19.82
108;3.929;1.54;18.96;19.47;19.82
109;3.928;1.54;18.86;19.47;19.92
110;3.928;1.54;18.86;19.37;19.82
111;3.913;1.678;18.86;19.57;19.82
112;3.74;3.08;18.96;19.47;20.52
113;3.738;3.08;18.86;19.67;19.82
114;3.736;3.08;18.86;19.67;19.82
115;3.734;3.08;18.96;19.47;19.82
116;3.733;3.08;18.96;19.26;19.82
117;3.732;3.08;19.06;19.47;19.92
118;3.731;3.08;18.96;19.47;19.62
119;3.73;3.08;18.86;19.57;19.92
120;3.729;3.08;18.86;19.26;19.92
121;3.728;3.08;18.86;19.26;19.92
122;3.727;3.08;18.96;19.47;19.92
123;3.727;3.08;18.96;19.47;20.02
124;3.726;3.08;18.96;19.47;19.92
125;3.726;3.08;18.96;19.57;19.92
126;3.725;3.08;18.96;19.67;19.92
127;3.724;3.08;18.86;19.77;19.92
128;3.724;3.08;18.96;19.57;19.92
129;3.723;3.08;18.96;19.57;19.92
130;3.723;3.08;18.96;19.37;20.02
131;3.722;3.08;18.96;19.57;19.92
132;3.722;3.08;18.96;19.57;19.92
133;3.721;3.08;18.96;19.67;19.92
134;3.721;3.08;18.96;19.57;19.92
135;3.72;3.08;18.96;19.57;19.92
136;3.72;3.08;18.96;19.57;20.02
137;3.719;3.08;18.96;19.67;20.02
138;3.719;3.08;18.96;19.67;20.02
139;3.719;3.08;19.06;19.57;20.02
140;3.718;3.08;18.96;19.47;20.02
141;3.718;3.08;18.96;19.57;20.02
142;3.717;3.08;18.96;19.57;20.02
143;3.717;3.08;19.06;19.47;20.02
144;3.717;3.08;19.06;19.57;20.02
145;3.716;3.08;19.06;19.47;20.02
146;3.716;3.08;19.06;19.57;20.02
147;3.715;3.08;18.96;19.37;20.02
148;3.715;3.08;19.06;19.57;19.72
149;3.715;3.08;19.06;19.57;20.12
150;3.714;3.08;19.06;19.57;20.02
151;3.714;3.08;19.06;19.06;20.02
152;3.714;3.08;18.96;19.77;20.12
153;3.713;3.08;19.06;19.57;20.12
154;3.713;3.08;19.06;19.67;20.12
155;3.712;3.08;19.06;19.57;20.02
156;3.712;3.08;19.06;19.67;20.12
157;3.712;3.08;19.06;19.67;20.12
158;3.712;3.08;19.06;19.87;20.12
159;3.712;3.08;19.06;19.67;20.12
160;3.711;3.08;19.06;19.67;20.12
161;3.711;3.08;19.06;19.77;20.12
162;3.711;3.08;19.06;19.67;20.02
163;3.71;3.08;19.06;19.67;20.12
164;3.71;3.08;19.06;19.77;20.12
165;3.71;3.08;19.16;19.67;20.12
166;3.709;3.08;18.96;19.67;20.12
167;3.586;4.26;18.96;19.67;20.22
168;3.531;4.62;19.06;19.77;20.12
169;3.528;4.62;19.06;19.77;20.12
170;3.527;4.62;19.06;19.87;20.22
171;3.525;4.62;18.96;19.77;20.12
172;3.524;4.62;19.06;19.77;20.22
173;3.523;4.62;19.06;19.77;20.22
174;3.522;4.62;19.06;19.67;19.92
