time;voltage;current;ambient_temperature;surface_temperature_plus;surface_temperature_minus
0;0.003;0.0;21.58;20.07;20.52
1;3.407;3.731;21.68;20.07;20.62
2;3.348;3.948;21.68;20.07;20.52
3;3.37;3.948;21.58;20.07;20.42
4;3.366;3.948;21.68;20.07;20.22
5;3.372;3.948;21.58;20.07;20.52
6;3.368;3.948;21.58;20.07;20.42
7;3.372;3.948;21.68;19.97;20.32
8;3.371;3.948;21.58;20.07;20.52
9;3.373;3.948;21.58;20.07;20.52
10;3.372;3.948;21.58;20.07;20.52
11;3.371;3.948;21.58;20.07;20.52
12;3.369;3.948;21.58;20.07;20.62
13;3.367;3.948;21.58;20.07;20.52
14;3.367;3.948;21.58;20.07;20.42
15;3.365;3.948;21.58;20.07;20.52
16;3.363;3.948;21.58;20.17;20.62
17;3.362;3.948;21.58;20.07;20.52
18;3.357;3.948;21.58;20.17;20.52
19;3.354;3.948;21.58;20.07;20.62
20;3.356;3.948;21.58;20.17;20.52
21;3.355;3.948;21.58;20.17;20.72
22;3.356;3.948;21.58;20.07;20.62
23;3.355;3.948;21.58;20.27;20.72
24;3.355;3.948;21.58;20.17;20.72
25;3.355;3.948;21.58;20.07;20.52
26;3.354;3.948;21.68;20.27;20.82
27;3.355;3.948;21.58;20.17;20.92
28;3.353;3.948;21.58;20.17;20.62
29;3.352;3.948;21.58;20.27;20.52
30;3.352;3.948;21.58;20.27;20.72
31;3.353;3.948;21.58;20.27;20.72
32;3.354;3.948;21.58;20.27;21.02
33;3.353;3.948;21.58;20.27;20.72
34;3.353;3.948;21.58;20.27;20.82
35;3.352;3.948;21.58;20.27;20.82
36;3.352;3.948;21.58;20.27;20.62
37;3.353;3.948;21.58;20.37;20.82
38;3.353;3.948;21.58;20.37;20.82
39;3.352;3.948;21.58;20.37;20.82
40;3.353;3.948;21.68;20.37;20.92
41;3.352;3.948;21.58;20.37;20.82
42;3.351;3.948;21.58;20.37;20.82
43;3.349;3.948;21.58;20.57;20.82
44;3.348;3.948;21.58;20.47;21.12
45;3.348;3.948;21.58;20.47;20.92
46;3.349;3.948;21.38;20.47;20.82
47;3.349;3.948;21.58;20.47;20.72
48;3.35;3.948;21.48;20.57;21.12
49;3.35;3.948;21.58;20.57;20.92
50;3.35;3.948;21.58;20.47;21.02
51;3.351;3.948;21.58;20.57;21.02
52;3.351;3.948;21.58;20.67;21.02
53;3.351;3.948;21.58;20.57;21.02
54;3.352;3.948;21.58;20.47;21.02
55;3.351;3.948;21.58;20.77;21.22
56;3.352;3.948;21.58;20.67;20.82
57;3.351;3.948;21.58;20.57;21.12
58;3.352;3.948;21.58;20.67;21.12
59;3.352;3.948;21.58;20.67;21.02
60;3.352;3.948;21.58;20.77;21.22
61;3.352;3.948;21.58;20.37;21.22
62;3.352;3.948;21.58;20.67;21.42
63;3.352;3.948;21.58;20.77;21.32
64;3.352;3.948;21.58;20.77;21.22
65;3.352;3.948;21.58;20.77;21.32
66;3.353;3.948;21.58;20.77;21.22
67;3.352;3.948;21.58;20.77;21.32
68;3.352;3.948;21.58;20.87;21.42
69;3.352;3.948;21.58;20.77;21.22
70;3.352;3.948;21.58;20.87;21.32
71;3.352;3.948;21.58;20.98;21.32
72;3.351;3.948;21.58;20.77;21.32
73;3.351;3.948;21.58;20.87;21.22
74;3.351;3.948;21.58;20.87;21.52
75;3.351;3.948;21.58;20.87;21.52
76;3.351;3.948;21.58;20.98;21.42
77;3.351;3.948;21.58;20.98;21.42
78;3.352;3.948;21.58;20.98;21.42
79;3.352;3.948;21.58;20.98;21.42
80;3.351;3.948;21.58;20.98;21.42
81;3.351;3.948;21.58;20.98;21.52
82;3.351;3.948;21.58;21.08;21.42
83;3.351;3.948;21.58;21.08;21.42
84;3.351;3.948;21.58;21.08;21.32
85;3.35;3.948;21.58;21.08;21.52
86;3.35;3.948;21.58;21.68;21.62
87;3.35;3.948;21.58;21.08;21.62
88;3.35;3.948;21.48;21.18;21.52
89;3.35;3.948;21.58;21.18;21.52
90;3.35;3.948;21.58;21.08;21.42
91;3.349;3.948;21.58;21.28;21.83
92;3.35;3.948;21.58;21.08;21.62
93;3.349;3.948;21.58;21.18;21.62
94;3.35;3.948;21.58;21.18;21.62
95;3.349;3.948;21.58;21.38;21.62
96;3.349;3.948;21.58;21.18;21.83
97;3.349;3.948;21.58;21.28;21.73
98;3.349;3.948;21.58;21.28;21.93
99;3.398;0.0;21.58;21.28;21.83
100;4.024;0.0;21.58;21.28;21.83
101;4.031;0.0;21.58;21.38;21.93
102;4.036;0.0;21.58;21.28;21.62
103;4.04;0.0;21.58;21.48;22.03
104;4.043;0.0;21.68;21.48;21.62
105;4.046;0.0;21.58;21.48;21.93
106;4.048;0.0;21.58;21.48;21.93
107;4.051;0.0;21.58;21.48;21.93
108;4.053;0.0;21.58;21.48;21.93
109;4.055;0.0;21.58;21.58;21.42
110;4.057;0.0;21.58;21.48;22.03
111;4.058;0.0;21.58;21.68;21.93
112;4.06;0.0;21.58;21.48;21.93
113;4.062;0.0;21.58;21.48;21.93
114;4.063;0.0;21.58;21.48;21.93
115;4.064;0.0;21.58;21.48;21.73
116;4.066;0.0;21.58;21.58;21.93
117;4.067;0.0;21.58;21.48;22.03
118;4.068;0.0;21.58;21.58;22.03
119;4.069;0.0;21.58;21.58;22.13
120;4.07;0.0;21.58;21.58;21.93
121;4.071;0.0;21.48;21.58;22.13
122;4.072;0.0;21.58;21.58;21.93
123;4.073;0.0;21.58;21.58;22.13
124;4.074;0.0;21.58;21.78;21.93
125;4.075;0.0;21.58;21.58;22.03
126;4.076;0.0;21.58;21.58;22.13
127;4.076;0.0;21.58;21.58;22.23
128;4.077;0.0;21.58;21.58;22.33
129;4.078;0.0;21.58;21.58;22.03
130;4.079;0.0;21.58;21.58;22.23
131;4.079;0.0;21.58;21.68;22.23
132;4.08;0.0;21.58;21.68;22.13
133;4.081;0.0;21.58;21.68;22.23
134;4.082;0.0;21.58;21.68;21.02
135;4.082;0.0;21.48;21.58;22.13
136;4.083;0.0;21.58;21.68;22.13
137;4.083;0.0;21.58;21.78;22.33
138;4.084;0.0;21.58;21.78;22.33
139;4.084;0.0;21.58;21.58;22.23
140;4.085;0.0;21.58;21.68;22.13
141;4.085;0.0;21.58;21.68;23.15
142;4.086;0.0;21.58;21.68;22.03
143;4.086;0.0;21.68;21.78;22.23
144;4.087;0.0;21.58;21.68;22.33
145;4.087;0.0;21.58;21.78;22.23
146;4.088;0.0;21.68;21.68;22.23
147;4.088;0.0;21.58;21.68;21.93
148;4.089;0.0;21.58;21.78;22.03
149;4.089;0.0;21.58;21.78;22.23
150;4.089;0.0;21.58;21.78;22.23
151;4.09;0.0;21.58;21.89;22.13
152;4.09;0.0;21.58;21.78;22.33
153;4.091;0.0;21.58;21.78;22.03
154;4.091;0.0;21.68;21.78;22.23
155;4.091;0.0;21.58;21.89;22.23
156;4.092;0.0;21.58;21.68;22.23
157;4.092;0.0;21.58;21.99;22.33
158;4.092;0.0;21.58;21.78;22.43
159;4.093;0.0;21.58;21.89;22.33
160;4.093;0.0;21.58;21.78;22.13
161;4.093;0.0;21.58;21.78;22.23
162;4.094;0.0;21.58;21.99;22.23
163;4.094;0.0;21.58;21.78;22.23
164;4.094;0.0;21.58;21.78;22.33
165;4.094;0.0;21.58;21.68;22.23
166;4.095;0.0;21.58;21.78;22.23
167;4.095;0.0;21.58;21.99;22.23
168;4.095;0.0;21.58;21.78;22.33
169;4.095;0.0;21.58;21.89;22.23
170;4.096;0.0;21.58;21.78;22.33
171;4.096;0.0;21.58;21.78;22.23
172;4.096;0.0;21.58;21.78;22.23
173;4.096;0.0;21.58;21.78;22.23
174;4.097;0.0;21.58;21.89;22.23
175;4.097;0.0;21.58;21.68;21.73
176;4.097;0.0;21.58;21.78;22.23
177;4.097;0.0;21.58;21.78;22.23
178;4.097;0.0;21.58;21.78;22.33
179;4.098;0.0;21.58;21.78;22.13
180;4.098;0.0;21.58;21.78;22.23
181;4.098;0.0;21.58;21.78;22.23
182;4.098;0.0;21.58;21.78;22.23
183;4.098;0.0;21.68;21.89;22.23
184;4.099;0.0;21.58;21.89;22.23
185;4.099;0.0;21.58;21.78;22.33
186;4.099;0.0;21.58;21.78;22.43
187;4.099;0.0;21.58;21.89;22.13
188;4.099;0.0;21.58;21.89;22.13
189;4.099;0.0;21.58;22.09;22.23
190;4.1;0.0;21.58;21.78;22.13
191;4.1;0.045;21.58;21.78;22.33
192;4.1;0.0;21.58;21.89;22.23
193;4.1;0.0;21.58;21.78;22.23
194;4.1;0.0;21.58;21.68;22.33
195;4.1;0.0;21.58;21.68;22.53
196;4.1;0.0;21.58;21.78;22.33
197;4.101;0.0;21.58;21.99;22.03
198;4.101;0.0;21.58;21.89;22.23
199;4.101;0.0;21.58;21.89;22.33
200;4.101;0.0;21.58;21.89;22.23
201;4.101;0.0;21.58;21.78;22.33
202;4.101;0.0;21.58;21.78;22.23
203;4.101;0.0;21.58;21.89;22.23
204;4.101;0.0;21.58;21.89;22.23
205;4.102;0.0;21.58;21.89;22.23
206;4.102;0.0;21.58;21.89;22.23
207;4.102;0.0;21.58;21.78;22.43
208;4.102;0.0;21.58;21.89;22.23
209;4.102;0.0;21.58;21.89;22.23
210;4.102;0.0;21.58;21.48;22.43
211;4.102;0.0;21.58;21.89;22.23
212;4.102;0.0;21.58;21.78;22.23
213;4.102;0.0;21.68;21.68;23.15
214;4.103;0.0;21.68;21.78;21.93
215;4.103;0.0;21.58;21.78;22.23
216;4.103;0.0;21.58;21.78;22.23
217;4.103;0.0;21.58;21.89;22.13
218;4.103;0.0;21.58;21.89;22.33
219;4.103;0.0;21.58;21.78;22.23
220;4.103;0.0;21.58;21.89;22.23
221;4.103;0.0;21.58;21.68;22.23
222;4.103;0.0;21.58;21.78;22.23
223;4.103;0.0;21.58;21.78;22.43
224;4.104;0.0;21.58;21.89;22.43
225;4.104;0.0;21.58;21.78;22.13
226;4.104;0.0;21.58;21.89;22.23
227;4.104;0.0;21.58;22.09;22.33
228;4.104;0.0;21.58;21.89;22.23
229;4.104;0.0;21.68;21.89;22.23
230;4.104;0.0;21.58;21.89;22.23
231;4.104;0.0;21.58;21.89;22.23
232;4.104;0.0;21.68;21.78;22.43
233;4.104;0.0;21.68;21.78;22.23
234;4.104;0.0;21.58;21.78;22.33
235;4.104;0.0;21.58;21.68;22.23
236;4.104;0.0;21.58;21.78;22.23
237;4.104;0.0;21.58;21.78;22.23
238;4.105;0.0;21.58;21.89;22.23
239;4.105;0.0;21.58;21.78;22.13
240;4.105;0.0;21.58;21.89;22.23
241;4.105;0.0;21.58;21.89;22.03
242;4.105;0.0;21.58;21.78;22.23
243;4.105;0.0;21.68;21.89;22.23
244;4.105;0.0;21.58;21.78;22.23
245;4.105;0.0;21.58;21.78;22.23
246;4.105;0.0;21.58;21.78;22.13
247;4.105;0.0;21.58;21.78;22.23
248;4.105;0.0;21.58;21.78;22.23
249;4.105;0.0;21.68;21.89;22.33
250;4.105;0.0;21.68;21.78;22.23
251;4.105;0.0;21.68;21.78;22.13
252;4.105;0.0;21.68;21.89;22.23
253;4.105;0.0;21.68;21.68;22.23
254;4.106;0.0;21.68;21.78;22.13
255;4.106;0.0;21.68;21.89;22.13
256;4.106;0.0;21.68;21.78;22.23
257;4.106;0.0;21.68;21.78;21.52
258;4.106;0.0;21.68;21.89;22.43
259;4.106;0.0;21.68;21.89;22.23
260;4.106;0.0;21.68;21.78;22.23
261;4.106;0.0;21.68;21.48;22.13
262;4.106;0.0;21.68;21.78;21.93
263;4.106;0.0;21.68;21.78;22.13
264;4.106;0.0;21.68;21.89;22.13
265;4.106;0.0;21.68;21.78;22.13
266;4.106;0.0;21.68;21.78;22.23
267;4.106;0.0;21.68;21.78;22.13
268;4.106;0.0;21.68;21.89;22.23
269;4.106;0.0;21.68;21.78;22.13
270;4.106;0.0;21.68;21.89;20.62
271;4.106;0.0;21.68;21.78;22.03
272;4.106;0.0;21.68;21.89;22.13
273;4.106;0.0;21.68;21.78;22.13
274;4.107;0.0;21.58;21.78;22.13
275;4.107;0.0;21.68;21.68;22.23
276;4.107;0.0;21.68;21.68;22.33
