time;voltage;current;ambient_temperature;surface_temperature_plus;surface_temperature_minus
0;0.001;0.001;22.29;20.87;21.32
1;2.917;0.308;22.29;20.87;21.32
2;2.933;0.309;22.29;20.87;21.32
3;2.939;0.309;22.29;20.87;21.32
4;2.938;0.309;22.29;20.87;21.32
5;2.939;0.309;22.29;20.87;21.52
6;2.939;0.308;22.29;20.98;21.32
7;2.939;0.309;22.29;20.87;21.32
8;2.941;0.308;22.29;21.08;21.32
9;2.942;0.308;22.29;20.87;21.32
10;2.942;0.309;22.29;20.87;21.32
11;2.944;0.309;22.29;20.87;21.32
12;2.945;0.309;22.29;20.87;21.32
13;2.946;0.309;22.29;20.87;21.32
14;2.948;0.309;22.29;20.87;21.32
15;2.949;0.309;22.29;20.87;21.32
16;2.95;0.309;22.29;20.87;21.22
17;2.951;0.309;22.29;20.98;21.22
18;2.952;0.309;22.29;20.98;21.52
19;2.953;0.309;22.29;20.87;21.32
20;2.955;0.308;22.29;20.87;21.42
21;2.956;0.309;22.29;20.87;21.32
22;2.957;0.309;22.29;20.87;21.42
23;2.959;0.309;22.29;20.87;21.32
24;2.96;0.309;22.29;20.87;21.32
25;2.961;0.309;22.29;20.87;21.32
26;2.962;0.309;22.29;20.87;21.32
27;2.964;0.309;22.29;20.87;21.32
28;2.965;0.309;22.29;20.98;21.32
29;2.966;0.309;22.39;20.87;21.42
30;2.967;0.309;22.29;20.87;21.22
31;2.968;0.309;22.29;20.77;21.42
32;2.969;0.309;22.29;20.87;21.42
33;2.97;0.309;22.29;20.87;21.22
34;2.972;0.309;22.29;20.87;21.32
35;2.973;0.309;22.29;20.87;22.13
36;2.973;0.309;22.29;20.87;21.52
37;2.975;0.309;22.29;20.87;21.62
38;2.976;0.309;22.29;20.87;21.32
39;2.977;0.309;22.29;20.87;21.42
40;2.978;0.309;22.29;21.08;21.32
41;2.98;0.309;22.29;20.98;21.22
42;2.98;0.309;22.29;20.87;21.32
43;2.981;0.309;22.29;20.67;21.22
