time;voltage;current;ambient_temperature;surface_temperature_plus;surface_temperature_minus
0;0.005;0.0;20.77;19.47;19.72
1;3.443;3.482;20.77;19.47;19.72
2;3.382;3.72;20.77;19.37;19.82
3;3.411;3.72;20.77;19.47;19.82
4;3.409;3.72;20.77;19.37;19.52
5;3.415;3.72;20.77;19.37;19.82
6;3.408;3.72;20.87;19.37;19.72
7;3.41;3.72;20.77;19.47;19.82
8;3.418;3.72;20.77;19.37;19.82
9;3.417;3.72;20.77;19.37;19.92
10;3.42;3.72;20.77;19.37;19.72
11;3.419;3.72;20.87;19.47;19.62
12;3.418;3.72;20.77;19.37;19.82
13;3.416;3.72;20.77;19.47;19.72
14;3.415;3.72;20.77;19.37;19.82
15;3.414;3.72;20.77;19.47;21.02
16;3.414;3.72;20.77;19.47;20.22
17;3.414;3.72;20.77;19.47;19.82
18;3.414;3.72;20.77;19.57;19.92
19;3.416;3.72;20.77;19.57;19.72
20;3.417;3.72;20.77;19.47;19.92
21;3.417;3.72;20.77;19.47;19.82
22;3.418;3.72;20.77;19.57;19.82
23;3.42;3.72;20.77;19.47;19.92
24;3.419;3.72;20.77;19.47;19.82
25;3.42;3.72;20.77;19.47;19.92
26;3.418;3.72;20.77;19.57;19.23
27;3.417;3.72;20.77;19.57;20.02
28;3.417;3.72;20.77;19.57;20.02
29;3.417;3.72;20.77;19.37;19.92
30;3.415;3.72;20.77;19.47;20.02
31;3.416;3.72;20.77;19.57;20.22
32;3.417;3.72;20.77;19.57;20.12
33;3.416;3.72;20.77;19.57;19.92
34;3.402;3.8;20.77;19.67;19.92
35;3.379;3.92;20.77;19.57;20.02
36;3.38;3.92;20.67;19.47;20.02
37;3.38;3.92;20.77;19.67;19.92
38;3.379;3.92;20.77;19.57;20.02
39;3.38;3.92;20.77;19.67;20.02
40;3.379;3.92;20.77;19.57;20.12
41;3.38;3.92;20.77;19.67;20.12
42;3.38;3.92;20.77;19.67;19.92
43;3.379;3.92;20.77;19.67;20.42
44;3.378;3.92;20.77;19.67;20.12
45;3.379;3.92;20.77;19.67;20.12
46;3.379;3.92;20.77;19.77;19.92
47;3.379;3.92;20.77;19.67;20.22
48;3.378;3.92;20.77;19.77;20.22
49;3.378;3.92;20.77;19.77;20.12
50;3.377;3.92;20.77;20.07;20.32
51;3.377;3.92;20.77;19.97;20.42
52;3.376;3.92;20.77;19.87;20.12
53;3.376;3.92;20.77;19.77;20.32
54;3.377;3.92;20.77;19.77;20.32
55;3.376;3.92;20.67;19.87;20.12
56;3.376;3.92;20.77;19.77;20.42
57;3.376;3.92;20.77;19.87;20.42
58;3.376;3.92;20.77;19.87;20.42
59;3.376;3.92;20.77;19.87;20.42
60;3.376;3.92;20.77;19.87;20.32
61;3.376;3.92;20.67;19.87;20.42
62;3.376;3.92;20.77;19.87;20.52
63;3.376;3.92;20.77;19.97;20.52
64;3.376;3.92;20.67;19.97;20.52
65;3.375;3.92;20.77;19.97;20.52
66;3.375;3.92;20.77;19.87;20.92
67;3.375;3.92;20.77;19.97;20.22
68;3.375;3.92;20.77;20.07;20.62
69;3.375;3.92;20.77;20.07;19.72
70;3.374;3.92;20.77;19.87;20.72
71;3.374;3.92;20.77;20.07;20.62
72;3.374;3.92;20.77;20.37;20.62
73;3.374;3.92;20.77;20.07;20.82
74;3.374;3.92;20.77;20.07;20.62
75;3.373;3.92;20.77;20.07;20.72
76;3.373;3.92;20.87;20.07;20.52
77;3.373;3.92;20.77;20.17;20.82
78;3.373;3.92;20.77;20.17;20.82
79;3.373;3.92;20.77;19.97;20.72
80;3.373;3.92;20.77;20.17;20.72
81;3.373;3.92;20.77;20.27;20.72
82;3.373;3.92;20.77;20.27;20.82
83;3.373;3.92;20.77;20.27;21.02
84;3.373;3.92;20.87;20.17;21.02
