time;voltage;current;ambient_temperature;surface_temperature_plus;surface_temperature_minus
0;0.0;0.001;20.98;21.38;21.73
1;4.191;3.6;20.98;21.48;21.73
2;4.199;3.564;20.98;20.98;21.83
3;4.2;3.549;20.98;21.48;21.73
4;4.2;3.539;20.98;21.48;20.52
5;4.2;3.534;20.98;21.48;21.73
6;4.2;3.544;20.98;21.48;21.73
7;4.2;3.563;20.98;21.58;21.83
8;4.2;3.591;20.98;21.48;21.73
9;4.201;3.605;20.98;21.48;21.83
10;4.201;3.613;20.98;21.48;21.73
11;4.201;3.622;20.87;21.89;21.52
12;4.201;3.627;20.98;21.38;21.73
13;4.201;3.628;20.98;21.38;21.62
14;4.201;3.631;20.98;21.48;21.93
15;4.2;3.637;20.98;21.48;21.73
16;4.201;3.64;20.98;21.48;21.83
17;4.201;3.641;20.98;20.57;21.62
18;4.2;3.64;20.98;21.48;21.83
19;4.201;3.636;20.98;21.48;21.83
20;4.201;3.631;20.87;21.58;22.03
21;4.201;3.629;21.18;21.48;21.93
22;4.201;3.623;21.08;21.48;21.93
23;4.201;3.621;20.98;21.38;21.83
24;4.201;3.621;20.98;21.48;21.83
25;4.201;3.622;20.98;21.48;21.62
26;4.2;3.622;20.98;21.58;21.83
27;4.201;3.621;20.98;21.58;21.83
28;4.201;3.62;20.98;21.58;22.03
29;4.201;3.619;20.98;21.58;21.93
30;4.201;3.618;20.98;21.58;21.83
31;4.201;3.617;20.98;21.68;21.83
32;4.201;3.616;20.98;21.68;21.93
33;4.201;3.614;20.98;21.58;22.03
34;4.201;3.611;20.98;21.68;21.83
35;4.202;3.609;20.98;21.68;21.73
36;4.201;3.607;20.98;21.68;21.73
37;4.201;3.604;20.98;21.58;21.93
38;4.201;3.602;20.98;21.68;21.93
39;4.201;3.601;20.98;21.68;21.93
40;4.201;3.6;20.98;21.68;22.03
41;4.201;3.598;20.98;21.78;21.93
42;4.202;3.595;20.98;21.78;22.23
43;4.201;3.592;20.98;21.68;22.13
44;4.201;3.591;20.98;21.78;21.93
45;4.201;3.589;20.98;21.78;22.03
46;4.201;3.588;20.98;21.89;22.13
