time;voltage;current;ambient_temperature;surface_temperature_plus;surface_temperature_minus
0;0.004;0.0;21.18;19.67;19.92
1;4.007;0.732;21.18;19.57;20.02
2;3.989;0.77;21.18;19.57;20.02
3;3.988;0.77;21.18;19.57;20.02
4;3.99;0.77;21.18;19.57;20.02
5;3.994;0.77;21.18;19.57;20.02
6;3.997;0.77;21.18;19.57;20.02
7;3.999;0.77;21.18;19.67;20.02
8;3.999;0.77;21.18;19.57;20.12
9;3.999;0.77;21.18;19.57;19.82
10;3.999;0.77;21.18;19.67;20.12
11;3.999;0.77;21.18;19.57;20.02
12;3.999;0.77;21.18;19.67;19.92
13;3.998;0.77;21.18;19.57;20.02
14;3.999;0.77;21.18;19.67;20.02
15;3.998;0.77;21.18;19.57;20.02
16;3.996;0.77;21.18;19.67;20.02
17;3.993;0.77;21.18;19.77;20.02
18;3.994;0.77;21.18;19.57;20.12
19;3.992;0.77;21.18;19.57;20.02
20;3.99;0.77;21.18;19.57;20.02
21;3.992;0.77;21.18;19.67;20.22
22;3.992;0.77;21.18;19.47;19.72
23;3.992;0.77;21.18;19.57;20.02
24;3.993;0.77;21.18;19.47;20.22
25;3.993;0.77;21.18;19.57;20.12
26;3.993;0.77;21.18;19.67;20.02
27;3.992;0.77;21.18;19.57;20.02
28;3.989;0.77;21.18;19.16;20.12
29;3.99;0.77;21.18;19.57;20.02
30;3.991;0.77;21.18;19.57;20.02
31;3.993;0.77;21.28;19.57;20.02
32;3.993;0.77;21.18;19.57;20.22
33;3.993;0.77;21.18;19.57;20.02
34;3.993;0.77;21.18;19.57;20.02
35;3.993;0.77;21.18;19.57;20.12
36;3.993;0.77;21.18;19.57;20.02
37;3.993;0.77;21.18;19.57;20.12
38;3.993;0.77;21.18;19.57;20.02
39;3.992;0.77;21.18;19.77;20.22
40;3.992;0.77;21.18;19.57;20.02
41;3.992;0.77;21.18;19.57;19.92
42;3.992;0.77;21.18;19.57;20.02
