Tempo_s,Corrente_A,Tensao_V,Temperatura_C
0.0,0.77,4.1105763578004275,45.0
1.0,0.77,4.15717211423421,45.00088075059932
2.0,0.77,4.156940926574138,45.00170227322978
3.0,0.77,4.156611884963675,45.00251867423951
4.0,0.77,4.156264842097174,45.003334411626845
5.0,0.77,4.1559168513817095,45.00415101105732
6.0,0.77,4.1555733856467905,45.004969105283315
7.0,0.77,4.155236433378037,45.00578895913699
8.0,0.77,4.154906956774427,45.00661071247966
9.0,0.77,4.154584996930677,45.00743431271474
10.0,0.77,4.154270104621467,45.00825960276252
11.0,0.77,4.153963370147858,45.00908678504927
12.0,0.77,4.153663234014818,45.00991544641162
13.0,0.77,4.15337057999631,45.01074572204601
14.0,0.77,4.153084447426308,45.011577345023326
15.0,0.77,4.152805015204012,45.01241028194327
16.0,0.77,4.152532233418559,45.01324445567852
17.0,0.77,4.152265369863544,45.014079642636
18.0,0.77,4.152003333219565,45.01491561419928
19.0,0.77,4.151746795918979,45.015752431241154
20.0,0.77,4.15149695770055,45.016590152137084
21.0,0.77,4.151251359891981,45.01742837527541
22.0,0.77,4.151009929733448,45.01826706457881
23.0,0.77,4.150774612339393,45.01910632573283
24.0,0.77,4.150543628038561,45.01994589560186
25.0,0.77,4.150316338158333,45.020785689895504
26.0,0.77,4.150093425080962,45.02162569439516
27.0,0.77,4.149875532274618,45.02246581950128
28.0,0.77,4.149660947749544,45.02330596088762
29.0,0.77,4.149449624330352,45.024146092266875
30.0,0.77,4.149243258661392,45.02498609594114
31.0,0.77,4.149041803922213,45.02582580738
32.0,0.77,4.148842939229452,45.026665364692604
33.0,0.77,4.148644074536691,45.02750492200521
34.0,0.77,4.1484531385686845,45.02834367051166
35.0,0.77,4.148263668810079,45.029182269450665
36.0,0.77,4.1480744864390156,45.03002082386152
37.0,0.77,4.14789368156515,45.03085808025359
38.0,0.77,4.147712876691283,45.031695336645654
39.0,0.77,4.1475336713310265,45.03253226141641
40.0,0.77,4.147360058590101,45.03336802668979
41.0,0.77,4.147186445849176,45.03420379196318
42.0,0.77,4.147018541893178,45.03503807404036
43.0,0.77,4.146850824168588,45.03587230773285
44.0,0.77,4.146686978602437,45.036705328616726
45.0,0.77,4.146524680883207,45.03753786469551
46.0,0.77,4.146364650379258,45.0383695512899
47.0,0.77,4.146207276778752,45.03920024239082
48.0,0.77,4.146050824665522,45.040030525612785
49.0,0.77,4.145897914733993,45.04085924095489
50.0,0.77,4.145745004802465,45.04168795629698
51.0,0.77,4.145595959524988,45.042514679524274
52.0,0.77,4.145447107174666,45.04334130330333
53.0,0.77,4.145300821120923,45.04416639590761
54.0,0.77,4.145155642972554,45.044990827482785
55.0,0.77,4.145011942027085,45.04581424400111
56.0,0.77,4.144870087359223,45.04663639185367
57.0,0.77,4.14472880416736,45.047458089315434
58.0,0.77,4.144589949599199,45.04827787273395
59.0,0.77,4.144451095031038,45.04909765615246
60.0,0.77,4.14431477227264,45.049915159207394
61.0,0.77,4.144178621194889,45.05073250763212
62.0,0.77,4.14404412744814,45.051548152067376
63.0,0.77,4.143910404666917,45.05236300383229
64.0,0.77,4.143777611495311,45.05317676224283
65.0,0.77,4.143646058070257,45.053989062533425
66.0,0.77,4.143514841830554,45.05480090934521
67.0,0.77,4.1433852203712975,45.055610611345124
68.0,0.77,4.143255598912042,45.05642031334504
69.0,0.77,4.1431275487059,45.0572275861394
70.0,0.77,4.142999634127359,45.05803464924932
71.0,0.77,4.142872715654614,45.05883992982989
72.0,0.77,4.142746295492551,45.05964431868446
73.0,0.77,4.142620636051427,45.06044702774609
74.0,0.77,4.142496059781207,45.061247344993916
75.0,0.77,4.142371483510988,45.06204766224174
76.0,0.77,4.142246907240769,45.06284797948956
77.0,0.77,4.14212233097055,45.06364829673738
78.0,0.77,4.14199942089026,45.06444363139214
79.0,0.77,4.141876686559208,45.0652384404844
80.0,0.77,4.1417539522281555,45.06603324957667
81.0,0.77,4.141631217897103,45.06682805866893
82.0,0.77,4.141508942797539,45.06762065470621
83.0,0.77,4.1413873663680665,45.068409883824245
84.0,0.77,4.141265789938595,45.06919911294227
85.0,0.77,4.141144213509123,45.0699883420603
86.0,0.77,4.141022637079651,45.07077757117833
87.0,0.77,4.140901586895281,45.07156179765948
88.0,0.77,4.140780602664916,45.07234539716295
89.0,0.77,4.14065961843455,45.07312899666642
90.0,0.77,4.140538634204184,45.07391259616989
91.0,0.77,4.140417726778617,45.07469414894204
92.0,0.77,4.140296944320652,45.075472371517264
93.0,0.77,4.140176161862686,45.076250594092485
94.0,0.77,4.140055379404721,45.07702881666771
95.0,0.77,4.13993457735227,45.07780538693302
96.0,0.77,4.139813734318494,45.07857850143784
97.0,0.77,4.139692891284718,45.079351615942656
98.0,0.77,4.139572048250942,45.08012473044747
99.0,0.77,4.139451151790647,45.08089655182165
100.0,0.77,4.1393301081242315,45.0816648102322
101.0,0.77,4.139209064457816,45.08243306864274
102.0,0.77,4.139088020791401,45.08320132705329
103.0,0.77,4.138966819447638,45.08396675887654
104.0,0.77,4.138845519323603,45.08473041992508
105.0,0.77,4.138724219199568,45.08549408097362
106.0,0.77,4.138602919075532,45.086257742022156
107.0,0.77,4.138481371117341,45.08701720243206
108.0,0.77,4.138359813734714,45.087776503103505
109.0,0.77,4.138238256352087,45.088535803774946
110.0,0.77,4.138116557377409,45.089292314030295
111.0,0.77,4.137994790863902,45.09004749326858
112.0,0.77,4.1378730243503945,45.09080267250686
113.0,0.77,4.137751211214475,45.09155624576125
114.0,0.77,4.137629325380883,45.09230731482748
115.0,0.77,4.13750743954729,45.09305838389371
116.0,0.77,4.137385554177647,45.09380902516768
117.0,0.77,4.137263672787235,45.09455599731394
118.0,0.77,4.137141791396823,45.09530296946021
119.0,0.77,4.137019910006412,45.09604994160647
120.0,0.77,4.136898114922546,45.0967935739912
121.0,0.77,4.136776339028196,45.09753646380873
122.0,0.77,4.136654563133845,45.09827935362626
123.0,0.77,4.136532902726084,45.09902018871749
124.0,0.77,4.1364113439991055,45.09975921471397
125.0,0.77,4.136289785272127,45.10049824071046
126.0,0.77,4.136168408968917,45.101235173253436
127.0,0.77,4.136047167997068,45.10197055276463
128.0,0.77,4.1359259270252196,45.10270593227582
129.0,0.77,4.13580493599021,45.10343907276582
130.0,0.77,4.135684100485264,45.10417081996339
131.0,0.77,4.135563264980319,45.10490256716096
132.0,0.77,4.1354427595753345,45.10563193132607
133.0,0.77,4.1353224251838325,45.106360060923684
134.0,0.77,4.1352020907923315,45.1070881905213
135.0,0.77,4.135082191840239,45.10781379469394
136.0,0.77,4.134962478574565,45.10853832193807
137.0,0.77,4.134842765308889,45.1092628491822
138.0,0.77,4.134723583059037,45.10998471024737
139.0,0.77,4.1346045841346974,45.11070565085289
140.0,0.77,4.134485585210359,45.11142659145842
141.0,0.77,4.134367185074195,45.11214472669001
142.0,0.77,4.134248948277252,45.112862096663356
143.0,0.77,4.134130711480308,45.1135794666367
144.0,0.77,4.13401313527869,45.11429389339918
145.0,0.77,4.1338956963064915,45.115007708750845
146.0,0.77,4.133778257334293,45.11572152410251
147.0,0.77,4.13366153431546,45.11643225969506
148.0,0.77,4.1335449179839365,45.11714253635938
149.0,0.77,4.133428301652413,45.1178528130237
150.0,0.77,4.133312461049618,45.11855987468847
151.0,0.77,4.133196694713654,45.11926662855514
152.0,0.77,4.13308092837769,45.11997338242181
153.0,0.77,4.132965995226504,45.12067678740132
154.0,0.77,4.132851101387927,45.12138003436848
155.0,0.77,4.132736207549349,45.12208328133564
156.0,0.77,4.132622165620429,45.122783046816586
157.0,0.77,4.13250812603381,45.12348280272529
158.0,0.77,4.132394118476589,45.12418242109421
159.0,0.77,4.132280888250662,45.1248787014681
160.0,0.77,4.132167658024735,45.125574981841986
161.0,0.77,4.132054493027753,45.12627097886313
162.0,0.77,4.131942059351755,45.12696379904611
163.0,0.77,4.131829625675757,45.12765661922908
164.0,0.77,4.131717286404746,45.12834901152892
