time;voltage;current;ambient_temperature;surface_temperature_plus;surface_temperature_minus
0;0.003;0.0;23.21;19.97;20.92
1;3.709;2.143;23.1;19.97;21.02
2;3.66;2.228;23.1;19.87;20.82
3;3.649;2.228;23.21;19.87;20.92
4;3.673;2.228;23.21;19.87;20.92
5;3.684;2.228;23.21;19.97;21.02
6;3.689;2.228;23.21;19.87;20.92
7;3.691;2.228;23.1;19.77;21.02
8;3.69;2.228;23.21;19.87;21.02
9;3.69;2.228;23.1;19.87;20.92
10;3.69;2.228;23.21;19.87;21.02
11;3.688;2.228;23.21;19.87;21.02
12;3.688;2.228;22.8;19.87;20.92
13;3.686;2.228;23.1;19.77;20.92
14;3.684;2.228;23.21;19.97;21.02
15;3.682;2.228;23.21;19.87;21.02
16;3.681;2.228;23.21;19.87;21.02
17;3.68;2.228;23.21;19.87;21.02
18;3.679;2.228;23.21;19.87;21.02
19;3.677;2.228;23.21;19.97;20.82
20;3.676;2.228;23.21;19.87;21.02
21;3.675;2.228;23.21;19.97;21.02
22;3.674;2.228;23.21;19.87;21.02
23;3.673;2.228;23.1;19.77;20.92
24;3.674;2.228;23.1;19.77;20.92
25;3.672;2.228;23.1;19.87;21.12
26;3.671;2.228;23.21;19.87;21.83
27;3.672;2.228;23.21;20.07;20.92
28;3.671;2.228;23.21;19.87;20.92
29;3.671;2.228;23.21;19.97;21.12
30;3.672;2.228;23.21;19.97;21.12
31;3.672;2.228;23.21;19.87;21.02
32;3.671;2.228;23.21;19.97;21.02
33;3.671;2.228;23.21;19.97;20.92
34;3.671;2.228;23.21;19.87;20.62
35;3.671;2.228;23.21;19.87;21.22
36;3.67;2.228;23.21;19.97;21.02
37;3.671;2.228;23.21;19.97;21.02
38;3.671;2.228;23.21;19.97;21.12
39;3.67;2.228;23.21;19.97;21.12
40;3.67;2.228;23.21;19.97;21.02
41;3.67;2.228;23.21;19.97;21.12
42;3.669;2.228;23.21;19.97;21.12
43;3.669;2.228;23.21;20.07;21.12
44;3.669;2.228;23.21;19.97;21.12
45;3.668;2.228;23.21;19.97;21.12
46;3.668;2.228;23.21;19.97;21.12
47;3.669;2.228;23.21;19.97;21.12
48;3.669;2.228;23.21;19.97;21.12
49;3.668;2.228;23.21;19.97;21.12
