time;voltage;current;ambient_temperature;surface_temperature_plus;surface_temperature_minus
0;0.003;0.0;24.33;19.16;20.22
1;3.691;2.148;24.33;19.16;20.52
2;3.643;2.227;24.33;19.16;20.22
3;3.632;2.228;24.33;19.16;20.12
4;3.648;2.228;24.33;19.16;20.42
5;3.669;2.228;24.33;19.16;20.32
6;3.677;2.228;24.33;19.26;20.32
7;3.68;2.228;24.33;19.57;20.32
8;3.682;2.228;24.33;19.16;20.32
9;3.682;2.228;24.33;19.16;20.32
10;3.684;2.228;24.33;19.16;20.12
11;3.683;2.228;24.33;19.16;20.22
12;3.682;2.228;24.33;19.16;20.32
13;3.682;2.228;24.33;19.16;20.22
14;3.681;2.228;24.43;19.37;20.02
15;3.68;2.228;24.33;19.16;20.22
16;3.677;2.228;24.33;19.16;20.42
17;3.678;2.228;24.33;19.16;20.22
18;3.678;2.228;24.33;19.16;20.32
19;3.676;2.228;24.33;19.16;20.32
20;3.675;2.228;24.33;19.26;20.32
21;3.673;2.228;24.33;19.16;20.32
22;3.671;2.228;24.33;19.26;21.32
23;3.673;2.228;24.33;19.16;20.12
24;3.671;2.228;24.33;19.26;20.32
25;3.671;2.228;24.43;19.26;20.32
26;3.671;2.228;24.33;19.26;20.02
27;3.67;2.228;24.33;19.26;20.42
28;3.67;2.228;24.33;19.16;20.22
29;3.669;2.228;24.33;19.37;20.32
30;3.67;2.228;24.33;19.37;20.12
31;3.67;2.228;24.33;19.16;20.42
32;3.67;2.228;24.33;19.26;20.32
33;3.67;2.228;24.33;19.47;20.42
34;3.67;2.228;24.33;19.16;20.12
35;3.669;2.228;24.33;19.26;20.32
36;3.669;2.228;24.33;19.16;20.62
37;3.666;2.228;24.33;19.26;20.42
38;3.666;2.228;24.33;19.37;20.22
39;3.666;2.228;24.33;19.47;20.42
40;3.666;2.228;24.33;19.26;20.32
41;3.666;2.228;24.33;19.26;20.22
42;3.667;2.228;24.33;19.26;20.42
43;3.667;2.228;24.33;19.26;20.42
44;3.667;2.228;24.33;19.26;20.42
45;3.667;2.228;24.33;19.26;20.42
46;3.666;2.228;24.43;19.37;20.42
47;3.666;2.228;24.33;19.37;20.42
48;3.666;2.228;24.33;19.47;20.42
49;3.665;2.228;24.33;19.26;20.22
50;3.665;2.228;24.33;19.26;20.12
51;3.666;2.228;24.33;19.37;20.52
52;3.665;2.228;24.33;19.37;20.42
53;3.665;2.228;24.33;19.26;20.42
54;3.666;2.228;24.33;19.37;20.42
55;3.666;2.228;24.43;19.37;20.52
56;3.665;2.228;24.43;19.37;20.32
57;3.666;2.228;24.43;19.37;20.52
58;4.057;0.0;24.33;19.37;20.52
59;4.082;0.0;24.33;19.37;20.52
60;4.087;0.0;24.43;19.37;20.52
61;4.09;0.0;24.33;19.37;20.52
62;4.092;0.0;24.33;19.37;20.52
63;4.095;0.0;24.33;19.47;20.52
64;4.096;0.0;24.33;19.37;20.52
65;4.098;0.0;24.33;19.37;20.12
66;4.1;0.0;24.33;19.37;20.52
67;4.101;0.0;24.33;19.37;20.62
68;4.102;0.0;24.33;19.37;20.62
69;4.103;0.0;24.02;19.47;20.52
70;4.104;0.0;24.33;19.47;20.52
71;4.105;0.0;24.33;19.47;20.62
72;4.106;0.0;24.33;19.47;20.52
73;4.107;0.0;24.33;19.47;20.52
74;4.108;0.0;24.33;19.37;21.73
75;4.109;0.0;24.33;19.47;20.52
76;4.11;0.0;24.43;19.47;20.62
77;4.11;0.0;24.33;19.47;20.62
78;4.111;0.0;24.43;19.47;20.62
