time;voltage;current;ambient_temperature;surface_temperature_plus;surface_temperature_minus
0;0.0;0.0;21.58;20.27;20.82
1;2.953;0.307;21.58;20.27;21.02
2;2.967;0.308;21.68;20.27;20.82
3;2.975;0.308;21.58;20.47;20.72
4;2.979;0.308;21.58;20.27;20.82
5;2.982;0.308;21.58;20.27;20.82
6;2.984;0.308;21.58;20.27;20.82
7;2.986;0.308;21.58;20.27;20.82
8;2.988;0.308;21.68;20.27;20.82
9;2.99;0.308;21.58;20.27;20.82
10;2.991;0.308;21.68;20.27;20.92
11;2.993;0.308;21.58;20.27;20.82
12;2.994;0.308;21.58;20.27;20.82
13;2.995;0.308;21.58;20.27;20.92
14;2.996;0.308;21.58;20.17;20.92
15;2.997;0.308;21.68;20.27;20.82
16;2.999;0.308;21.58;20.27;20.82
17;3.0;0.308;21.58;20.27;20.82
18;3.001;0.308;21.58;20.27;20.82
19;3.002;0.308;21.58;20.17;20.82
20;3.003;0.308;21.58;20.27;21.12
21;3.005;0.308;21.58;20.27;20.82
22;3.005;0.308;21.58;20.17;20.82
23;3.005;0.308;21.58;20.27;20.72
24;3.007;0.308;21.58;20.27;20.82
25;3.008;0.308;21.58;20.27;20.82
26;3.009;0.308;21.58;20.27;20.82
27;3.01;0.308;21.58;20.27;20.82
28;3.011;0.308;21.58;20.17;20.82
29;3.012;0.308;21.58;20.27;20.82
30;3.013;0.308;21.48;20.27;20.52
31;3.014;0.308;21.58;20.17;20.82
32;3.016;0.308;21.58;20.27;20.82
33;3.016;0.308;21.58;20.17;20.82
34;3.016;0.308;21.58;20.27;20.82
35;3.017;0.308;21.58;20.27;20.82
36;3.019;0.308;21.58;20.27;20.82
37;3.019;0.308;21.58;20.17;20.62
38;3.02;0.308;21.58;20.27;20.72
39;3.022;0.308;21.58;20.27;20.82
40;3.022;0.308;21.58;20.17;20.62
41;3.023;0.308;21.58;20.27;20.62
42;3.024;0.308;21.58;20.27;20.82
43;3.025;0.308;21.68;20.27;20.82
44;3.026;0.308;21.58;20.27;20.82
45;3.026;0.308;21.58;20.27;20.92
46;3.026;0.308;21.58;20.27;20.82
47;3.028;0.308;21.58;20.27;20.82
48;3.029;0.308;21.58;20.47;21.02
49;3.03;0.308;21.58;20.27;20.82
50;3.031;0.308;21.68;20.27;20.92
51;3.031;0.308;21.58;20.27;20.82
52;3.032;0.308;21.68;20.17;20.62
53;3.034;0.308;21.68;20.27;20.82
54;3.034;0.308;21.68;20.27;20.82
55;3.035;0.308;21.68;20.27;20.82
56;3.035;0.308;21.68;20.27;20.82
57;3.036;0.308;21.58;20.27;21.22
58;3.037;0.308;21.68;20.27;20.82
59;3.038;0.308;21.68;20.27;20.82
60;3.038;0.308;21.68;20.27;20.82
61;3.039;0.308;21.58;20.07;20.82
62;3.04;0.308;21.68;20.27;20.82
63;3.041;0.308;21.68;20.17;20.82
64;3.042;0.308;21.68;20.17;20.82
65;3.042;0.308;21.58;20.27;20.82
66;3.043;0.308;21.58;20.17;20.62
67;3.043;0.308;21.78;20.27;20.72
68;3.045;0.308;21.68;20.17;20.82
69;3.045;0.308;21.68;20.17;20.72
70;3.046;0.308;21.58;20.27;20.82
71;3.046;0.308;21.68;20.27;20.82
72;3.047;0.308;21.68;20.17;20.82
73;3.048;0.308;21.78;20.17;20.82
74;3.049;0.308;21.68;20.27;20.82
75;3.049;0.308;21.58;20.27;20.72
76;3.05;0.308;21.68;20.07;20.72
77;3.05;0.308;21.68;20.17;20.82
78;3.052;0.308;21.68;20.17;20.72
79;3.053;0.308;21.68;20.17;20.82
80;3.053;0.308;21.68;20.17;20.82
81;3.053;0.308;21.68;20.17;20.72
82;3.055;0.308;21.68;20.17;20.82
83;3.055;0.308;21.68;20.17;20.82
84;3.055;0.308;21.68;20.27;20.72
85;3.057;0.308;21.68;20.27;20.82
86;3.057;0.308;21.58;20.17;20.72
87;3.057;0.308;21.68;20.17;20.72
88;3.058;0.308;21.58;20.17;20.82
89;3.059;0.308;21.68;20.27;20.82
90;3.06;0.308;21.68;20.17;20.72
91;3.06;0.308;21.58;20.17;20.82
92;3.061;0.308;21.68;20.17;20.82
93;3.062;0.308;21.58;20.17;20.62
94;3.063;0.308;21.68;20.17;20.82
95;3.063;0.308;21.68;20.17;20.82
96;3.063;0.308;21.58;20.17;20.82
97;3.064;0.308;21.58;20.07;20.72
98;3.064;0.308;21.58;20.17;20.82
99;3.065;0.308;21.58;20.17;20.82
100;3.066;0.308;21.68;20.17;20.72
101;3.066;0.308;21.68;20.17;20.72
102;3.067;0.308;21.58;20.17;20.72
103;3.068;0.308;21.68;20.17;20.72
104;3.068;0.308;21.68;20.17;20.82
105;3.069;0.308;21.68;20.17;20.72
106;3.07;0.308;21.58;20.27;21.02
107;3.069;0.308;21.58;20.17;20.82
108;3.07;0.308;21.68;20.17;20.82
109;3.071;0.308;21.68;20.17;20.72
110;3.072;0.308;21.68;20.17;20.82
111;3.072;0.308;21.68;20.17;20.82
112;3.073;0.308;21.68;20.27;20.82
113;3.073;0.308;21.68;20.17;20.82
114;3.074;0.308;21.68;20.17;20.72
115;3.074;0.308;21.68;20.17;20.82
116;3.074;0.308;21.68;20.17;20.82
117;3.075;0.308;21.68;20.17;20.82
118;3.076;0.308;21.68;20.27;20.72
119;3.077;0.308;21.68;20.17;20.72
120;3.077;0.308;21.68;20.17;20.72
121;3.077;0.308;21.68;20.07;20.92
122;3.078;0.308;21.58;20.17;20.82
123;3.079;0.308;21.68;20.17;20.92
124;3.079;0.308;21.68;20.17;20.72
125;3.08;0.308;21.58;20.17;20.72
126;3.081;0.308;21.68;20.17;20.82
127;3.081;0.308;21.68;20.17;20.72
128;3.082;0.308;21.68;20.07;20.62
129;3.083;0.308;21.68;20.17;20.72
130;3.084;0.308;21.58;20.17;20.72
131;3.084;0.308;21.68;20.17;20.72
132;3.084;0.308;21.68;20.17;20.72
133;3.085;0.308;21.68;20.27;21.02
134;3.085;0.308;21.68;20.17;20.82
135;3.086;0.308;21.68;20.27;20.62
136;3.087;0.308;21.68;20.17;20.72
137;3.088;0.308;21.58;20.17;20.72
138;3.088;0.308;21.68;20.17;20.72
139;3.088;0.308;21.68;20.17;20.72
140;3.089;0.308;21.68;20.17;20.72
141;3.09;0.308;21.68;20.17;20.82
142;3.09;0.308;21.68;20.07;20.92
143;3.091;0.308;21.68;20.27;20.72
144;3.091;0.308;21.68;20.17;20.82
145;3.091;0.308;21.68;20.17;20.82
146;3.093;0.308;21.58;20.17;20.82
147;3.093;0.308;21.68;20.17;20.72
148;3.094;0.308;21.68;20.17;20.72
149;3.094;0.308;21.68;20.17;20.72
150;3.095;0.308;21.68;20.17;20.72
151;3.096;0.308;21.68;20.17;20.72
152;3.095;0.308;21.68;20.17;20.72
153;3.097;0.308;21.68;20.17;20.72
154;3.097;0.308;21.68;20.17;20.72
155;3.098;0.308;21.68;20.17;20.72
156;3.098;0.308;21.68;20.17;20.72
157;3.099;0.308;21.68;20.17;20.72
158;3.099;0.308;21.68;20.17;20.72
159;3.1;0.308;21.68;20.27;20.52
160;3.1;0.308;21.68;20.17;20.72
161;3.101;0.308;21.68;20.07;20.02
162;3.102;0.308;21.68;20.17;20.72
163;3.102;0.308;21.68;20.17;20.72
164;3.102;0.308;21.58;20.17;20.72
165;3.103;0.308;21.68;20.27;21.12
166;3.104;0.308;21.68;20.17;20.72
167;3.104;0.308;21.68;20.17;20.72
168;3.105;0.308;21.58;20.07;20.72
169;3.106;0.308;21.68;19.97;20.72
170;3.106;0.308;21.58;19.67;21.02
171;3.107;0.308;21.68;20.17;21.02
172;3.107;0.308;21.58;20.17;20.72
173;3.108;0.308;21.68;20.17;20.72
174;3.109;0.308;21.68;20.17;20.72
175;3.109;0.308;21.58;20.17;20.72
176;3.11;0.308;21.58;19.87;20.72
177;3.111;0.308;21.58;20.17;20.72
178;3.11;0.308;21.58;20.07;20.72
179;3.111;0.308;21.68;20.27;20.62
180;3.112;0.308;21.58;20.17;20.82
181;3.113;0.308;21.58;20.17;20.72
182;3.113;0.308;21.58;20.07;20.72
183;3.114;0.308;21.58;20.17;20.72
184;3.114;0.308;21.58;20.07;20.72
185;3.114;0.308;21.58;20.07;20.72
186;3.116;0.308;21.58;20.17;20.72
187;3.115;0.308;21.58;20.17;20.72
188;3.116;0.308;21.58;20.07;20.72
189;3.117;0.308;21.58;20.17;20.82
190;3.116;0.308;21.58;20.17;20.72
191;3.118;0.308;21.58;20.17;20.72
192;3.118;0.308;21.58;20.17;20.72
193;3.119;0.308;21.58;20.07;21.02
194;3.119;0.308;21.58;20.37;21.62
195;3.12;0.308;21.58;20.17;20.82
196;3.12;0.308;21.58;20.17;20.72
197;3.121;0.308;21.58;20.17;20.72
198;3.121;0.308;21.58;20.17;20.52
199;3.122;0.308;21.58;20.17;20.72
200;3.123;0.308;21.58;20.07;20.72
201;3.122;0.308;21.58;20.07;20.42
202;3.123;0.308;21.38;20.07;20.82
203;3.124;0.308;21.58;20.07;20.72
204;3.124;0.308;21.68;20.17;20.72
205;3.125;0.308;21.68;20.17;20.82
206;3.126;0.308;21.58;20.27;21.02
207;3.126;0.308;21.68;20.07;20.62
208;3.126;0.308;21.68;20.27;21.02
