time;voltage;current;ambient_temperature;surface_temperature_plus;surface_temperature_minus
0;0.003;0.0;22.09;20.47;20.82
1;3.514;3.677;22.09;20.47;20.92
2;3.418;3.948;22.09;20.47;20.82
3;3.404;3.948;22.09;20.47;20.92
4;3.399;3.948;22.09;20.47;21.02
5;3.401;3.948;22.09;20.57;20.82
6;3.41;3.948;22.09;20.47;21.02
7;3.411;3.948;22.09;20.47;20.92
8;3.413;3.948;22.09;20.47;20.92
9;3.414;3.948;21.99;20.47;20.82
10;3.414;3.948;22.09;20.47;21.12
11;3.414;3.948;22.09;20.57;20.92
12;3.411;3.948;21.99;20.57;21.02
13;3.409;3.948;22.09;20.57;21.02
14;3.409;3.948;22.09;20.47;20.92
15;3.407;3.948;21.99;20.57;20.92
16;3.404;3.948;22.19;20.57;20.92
17;3.404;3.948;22.09;20.57;20.92
18;3.403;3.948;22.09;20.57;20.72
19;3.4;3.948;22.09;20.57;21.02
20;3.4;3.948;22.09;20.67;21.02
21;3.4;3.948;22.09;20.57;20.72
22;3.4;3.948;22.09;20.77;20.82
23;3.4;3.948;22.09;20.57;21.02
24;3.401;3.948;22.09;20.67;21.02
25;3.4;3.948;22.09;20.67;20.12
26;3.401;3.948;22.09;20.67;21.02
27;3.401;3.948;22.09;20.67;21.12
28;3.402;3.948;22.09;20.77;21.12
29;3.401;3.948;22.09;20.77;21.12
30;3.4;3.948;22.09;20.67;21.12
31;3.399;3.948;22.09;20.87;21.22
32;3.398;3.948;22.09;20.77;21.12
33;3.397;3.948;22.09;20.77;21.22
34;3.397;3.948;22.09;20.77;21.22
35;3.397;3.948;22.09;20.77;21.22
36;3.396;3.948;22.09;20.77;21.12
37;3.397;3.948;22.09;20.77;21.32
38;3.397;3.948;22.09;20.87;21.22
39;3.397;3.948;22.19;20.87;21.12
40;3.397;3.948;22.09;20.87;21.22
41;3.398;3.948;22.09;20.98;21.22
42;3.398;3.948;22.09;20.87;21.32
43;3.397;3.948;22.09;20.98;21.22
44;3.398;3.948;22.09;20.98;21.42
45;3.397;3.948;22.09;20.98;21.32
46;3.397;3.948;22.09;20.87;21.52
47;3.396;3.948;22.09;20.98;21.32
48;3.396;3.948;22.19;20.87;21.32
49;3.395;3.948;22.09;20.98;21.42
50;3.396;3.948;22.09;20.98;21.42
51;3.395;3.948;22.09;20.98;21.52
52;3.395;3.948;22.09;21.08;21.52
53;3.395;3.948;22.09;21.08;21.52
54;3.395;3.948;22.09;21.18;21.73
55;3.395;3.948;22.09;21.08;21.62
56;3.395;3.948;22.09;21.08;21.42
57;3.395;3.948;22.09;21.28;21.22
58;3.394;3.948;22.09;21.08;20.62
59;3.395;3.948;22.19;21.18;21.62
60;3.394;3.948;22.09;21.18;22.23
61;3.395;3.948;22.09;21.28;21.73
62;3.395;3.948;22.09;21.28;21.62
63;3.395;3.948;22.09;21.28;21.73
64;3.395;3.948;22.09;21.28;21.73
65;3.394;3.948;22.09;21.28;21.52
66;3.394;3.948;22.09;21.28;21.83
67;3.394;3.948;22.19;21.38;21.73
68;3.394;3.948;22.09;21.38;21.83
69;3.395;3.948;22.19;21.38;21.83
70;3.394;3.948;22.09;21.38;21.83
71;3.394;3.948;22.19;21.28;21.93
72;3.394;3.948;22.19;21.38;21.83
73;3.394;3.948;22.19;21.38;21.93
74;3.394;3.948;22.19;21.38;21.93
75;3.394;3.948;22.19;21.38;21.93
76;3.394;3.948;22.19;21.48;22.03
77;3.394;3.948;22.19;21.48;22.03
78;3.394;3.948;22.19;21.68;21.93
79;3.394;3.948;22.19;21.68;22.03
80;3.394;3.948;22.19;21.58;22.03
81;3.394;3.948;22.19;21.58;22.03
82;3.394;3.948;22.09;21.68;21.42
83;3.394;3.948;22.19;21.68;22.03
84;3.394;3.948;22.19;21.68;22.23
85;3.394;3.948;22.19;21.68;23.15
86;3.394;3.948;22.19;21.68;22.23
87;3.394;3.948;21.99;21.68;22.03
88;3.394;3.948;22.19;21.68;22.23
89;3.394;3.948;22.19;21.78;22.23
90;3.394;3.948;22.19;21.78;22.33
91;3.394;3.948;22.19;21.78;22.03
92;3.394;3.948;22.19;21.78;22.33
93;3.394;3.948;22.19;21.78;22.33
94;3.394;3.948;22.19;21.89;22.23
95;3.394;3.948;22.19;21.89;22.33
96;3.394;3.948;22.19;21.89;22.43
97;3.394;3.948;22.19;21.89;22.43
98;3.394;3.948;22.19;21.89;22.43
99;3.459;0.0;22.19;21.99;22.43
100;4.014;0.0;22.19;21.99;22.43
101;4.022;0.0;22.19;21.99;22.53
102;4.026;0.0;22.19;22.09;22.43
103;4.03;0.0;22.19;21.99;22.53
104;4.034;0.0;22.19;21.99;22.53
105;4.037;0.0;22.19;22.09;22.64
106;4.039;0.0;22.19;22.09;22.43
107;4.042;0.0;22.19;22.19;22.64
108;4.044;0.0;22.19;22.19;22.53
109;4.046;0.0;22.19;22.09;22.43
110;4.048;0.0;22.19;22.19;22.64
111;4.05;0.0;22.29;22.09;23.04
112;4.051;0.0;22.19;22.19;22.64
113;4.053;0.0;22.19;22.19;22.74
114;4.054;0.0;22.19;22.19;22.74
115;4.056;0.0;22.19;21.68;22.64
116;4.057;0.0;22.19;22.19;22.64
117;4.058;0.0;22.19;21.08;22.84
118;4.06;0.0;22.19;22.19;22.74
119;4.061;0.0;22.19;22.19;22.74
120;4.062;0.0;22.19;22.29;22.74
121;4.063;0.0;22.19;22.29;22.84
122;4.064;0.0;22.19;21.78;22.74
123;4.065;0.0;22.19;22.39;22.94
124;4.066;0.0;22.19;22.29;22.84
125;4.067;0.0;22.19;23.31;22.94
126;4.067;0.0;22.19;22.29;22.84
127;4.068;0.0;22.19;22.29;22.84
128;4.069;0.0;22.19;22.29;22.74
129;4.07;0.0;22.19;22.29;22.84
130;4.071;0.0;22.19;22.29;22.84
131;4.071;0.0;22.19;22.29;22.84
132;4.072;0.0;22.19;22.29;22.84
133;4.073;0.0;22.19;22.39;22.84
134;4.073;0.0;22.19;22.39;22.94
135;4.074;0.0;22.19;22.49;23.04
136;4.075;0.0;22.19;22.39;22.84
137;4.075;0.0;22.19;22.49;23.15
138;4.076;0.0;22.19;22.49;23.15
139;4.076;0.0;22.19;22.29;23.04
140;4.077;0.0;22.19;22.49;22.84
141;4.077;0.0;22.19;22.6;23.15
142;4.078;0.0;22.29;22.39;23.15
143;4.078;0.0;22.19;22.39;22.94
144;4.079;0.0;22.19;22.39;22.74
145;4.079;0.0;22.29;22.6;22.84
146;4.08;0.0;22.19;22.39;22.94
147;4.08;0.0;22.09;22.49;22.94
148;4.081;0.0;22.19;22.6;22.84
149;4.081;0.0;22.19;22.49;23.04
150;4.081;0.0;22.19;22.49;22.94
151;4.082;0.0;22.19;22.49;22.94
152;4.082;0.0;22.19;22.29;22.74
153;4.083;0.0;22.19;22.49;22.94
154;4.083;0.0;22.19;22.49;22.94
155;4.083;0.0;22.09;22.29;22.94
156;4.084;0.0;22.19;22.49;22.94
157;4.084;0.0;22.19;22.49;22.84
158;4.084;0.0;22.19;22.49;22.94
159;4.085;0.0;22.19;22.49;22.94
160;4.085;0.0;22.19;22.49;22.94
161;4.085;0.0;22.19;22.49;22.94
162;4.086;0.0;22.19;22.6;22.84
163;4.086;0.0;22.19;22.49;22.94
164;4.086;0.0;22.19;22.49;22.94
165;4.086;0.0;22.19;22.49;22.74
166;4.087;0.0;22.19;22.49;23.04
167;4.087;0.0;22.19;22.6;22.94
168;4.087;0.0;22.19;22.49;23.15
169;4.088;0.0;22.19;22.49;22.94
170;4.088;0.0;22.09;22.49;22.94
171;4.088;0.0;22.09;22.6;22.94
172;4.088;0.0;22.09;22.49;22.94
173;4.089;0.0;22.09;22.6;22.94
174;4.089;0.0;22.09;22.6;22.94
175;4.089;0.0;22.19;22.49;23.04
176;4.089;0.0;22.09;22.6;23.04
177;4.089;0.0;22.09;22.49;22.84
178;4.09;0.0;22.09;22.6;22.94
179;4.09;0.0;22.09;22.7;22.74
180;4.09;0.0;22.09;22.6;22.94
181;4.09;0.0;22.09;22.6;23.04
182;4.09;0.0;22.09;22.6;23.04
183;4.091;0.0;22.09;22.6;22.94
184;4.091;0.0;22.09;22.6;22.94
185;4.091;0.0;22.09;22.6;22.94
186;4.091;0.0;22.09;22.6;22.94
187;4.091;0.0;22.09;22.49;22.74
188;4.092;0.0;22.09;22.6;22.94
189;4.092;0.0;22.09;22.6;22.94
190;4.092;0.0;22.09;22.6;23.15
191;4.092;0.0;22.09;22.6;22.94
192;4.092;0.0;22.09;22.6;22.94
193;4.092;0.0;22.09;22.6;23.04
194;4.093;0.0;22.09;22.6;23.04
195;4.093;0.0;22.09;22.6;22.94
196;4.093;0.0;22.09;22.39;22.94
197;4.093;0.0;22.09;22.6;22.94
198;4.093;0.0;22.09;22.6;22.94
199;4.093;0.0;22.09;22.6;22.94
200;4.093;0.0;22.09;22.49;22.94
201;4.094;0.0;22.09;22.49;22.74
202;4.094;0.0;22.09;22.7;23.04
203;4.094;0.0;21.99;22.49;23.15
204;4.094;0.0;22.09;22.6;22.94
205;4.094;0.0;22.09;22.6;22.94
206;4.094;0.0;22.09;22.6;22.94
207;4.094;0.0;22.09;22.6;22.94
208;4.094;0.0;22.09;22.6;22.84
209;4.095;0.0;22.09;22.6;23.25
210;4.095;0.0;22.09;22.6;23.04
211;4.095;0.0;22.09;22.6;22.94
212;4.095;0.0;22.09;22.6;22.84
213;4.095;0.0;22.09;22.6;22.94
214;4.095;0.0;22.09;22.6;22.94
215;4.095;0.0;22.09;22.8;22.84
216;4.095;0.0;22.09;22.6;22.94
217;4.095;0.0;22.09;22.49;22.84
218;4.096;0.0;22.09;22.6;22.94
219;4.096;0.0;22.19;22.6;22.94
220;4.096;0.0;22.19;22.6;22.94
221;4.096;0.0;22.09;22.6;23.04
222;4.096;0.0;22.09;22.6;22.94
223;4.096;0.0;22.09;22.6;22.84
224;4.096;0.0;22.09;22.49;23.15
225;4.096;0.0;22.09;22.6;22.94
226;4.096;0.0;22.09;22.6;22.94
227;4.096;0.0;22.09;22.6;22.94
228;4.097;0.0;22.19;22.49;23.04
229;4.097;0.0;22.19;22.6;22.84
230;4.097;0.0;22.09;22.49;22.74
231;4.097;0.0;22.09;22.6;22.53
232;4.097;0.0;22.09;22.6;22.84
233;4.097;0.0;22.09;22.6;22.94
234;4.097;0.0;22.09;22.7;22.94
235;4.097;0.0;22.09;22.6;22.94
236;4.097;0.0;22.09;22.6;22.94
237;4.097;0.0;22.09;22.6;22.94
238;4.097;0.0;22.09;22.6;22.84
239;4.098;0.0;22.09;22.6;22.84
240;4.098;0.0;22.09;22.6;22.84
241;4.098;0.0;22.09;22.6;22.94
242;4.098;0.0;22.09;22.6;22.94
243;4.098;0.0;22.09;22.49;22.84
244;4.098;0.0;22.09;22.6;22.84
245;4.098;0.0;22.09;22.6;22.84
246;4.098;0.0;22.09;22.6;22.64
247;4.098;0.0;22.09;22.6;22.84
248;4.098;0.0;22.09;22.6;22.94
249;4.098;0.0;22.09;22.6;23.04
250;4.098;0.0;22.09;22.6;22.84
251;4.098;0.0;22.09;22.49;23.04
252;4.098;0.0;22.09;22.6;22.94
253;4.098;0.0;22.19;22.7;22.64
254;4.099;0.0;22.09;22.6;22.94
255;4.099;0.0;22.09;23.31;22.84
256;4.099;0.0;22.19;22.6;23.04
257;4.099;0.0;22.09;22.6;23.04
258;4.099;0.0;22.19;22.6;22.94
259;4.099;0.0;22.09;22.7;22.84
260;4.099;0.0;22.09;22.7;22.33
261;4.099;0.0;22.09;22.6;23.04
262;4.099;0.0;22.09;22.6;22.84
263;4.099;0.0;22.09;22.6;22.94
264;4.099;0.0;22.09;22.7;22.94
265;4.099;0.0;22.09;22.6;22.84
266;4.099;0.0;22.09;22.6;22.84
267;4.099;0.0;22.19;22.49;23.76
268;4.099;0.0;22.09;22.6;22.84
269;4.099;0.0;22.09;22.6;22.84
270;4.1;0.0;22.19;22.7;22.94
271;4.1;0.0;22.19;22.39;22.84
272;4.1;0.0;22.09;22.6;22.84
273;4.1;0.0;22.09;22.7;22.84
274;4.1;0.0;22.19;22.6;22.84
275;4.1;0.0;22.09;22.6;22.84
276;4.1;0.0;22.19;22.7;23.04
277;4.1;0.0;22.09;22.6;22.94
278;4.1;0.0;22.09;22.6;22.74
279;4.1;0.0;22.09;22.6;22.84
280;4.1;0.0;22.09;22.6;22.94
281;4.1;0.0;22.19;22.6;22.84
282;4.1;0.0;22.09;22.6;22.84
283;4.1;0.0;22.09;22.49;22.84
284;4.1;0.0;22.09;22.6;22.84
285;4.1;0.0;22.09;22.49;23.04
286;4.1;0.0;22.09;22.6;22.84
