time;voltage;current;ambient_temperature;surface_temperature_plus;surface_temperature_minus
0;0.002;0.001;21.18;21.08;21.42
1;3.548;1.539;21.18;21.08;21.42
2;3.568;1.54;21.18;21.08;21.62
3;3.576;1.54;21.18;21.08;21.42
4;3.581;1.54;21.18;21.08;21.52
5;3.584;1.54;21.18;21.08;21.52
6;3.587;1.54;21.18;21.08;21.42
7;3.59;1.54;21.18;21.18;21.42
8;3.592;1.54;21.18;21.08;21.42
9;3.595;1.54;21.18;21.08;21.52
10;3.597;1.541;21.28;21.68;21.22
11;3.599;1.54;21.18;21.08;21.42
12;3.601;1.541;21.18;21.08;21.42
13;3.603;1.541;21.18;21.08;21.42
14;3.605;1.54;21.18;21.08;21.32
15;3.607;1.541;21.18;21.08;21.52
16;3.608;1.54;21.18;21.08;21.42
17;3.611;1.54;21.18;21.08;21.42
18;3.613;1.54;21.18;21.48;21.42
19;3.615;1.54;21.18;21.18;21.52
20;3.615;1.54;21.18;21.08;21.42
21;3.617;1.54;21.18;21.18;21.62
22;3.619;1.54;21.18;21.08;21.42
23;3.621;1.541;21.18;21.08;21.73
24;3.623;1.541;21.18;21.08;21.52
25;3.624;1.54;21.18;21.08;21.42
26;3.626;1.54;21.18;21.08;21.42
27;3.627;1.54;21.28;20.98;21.52
28;3.628;1.54;21.18;21.18;21.12
29;3.63;1.541;21.18;21.18;21.32
30;3.631;1.54;21.18;21.08;21.42
31;3.633;1.541;21.18;21.38;21.42
32;3.634;1.541;21.18;21.18;21.32
33;3.636;1.54;21.18;21.08;21.42
34;3.637;1.54;21.18;21.08;21.42
35;3.638;1.541;21.18;21.08;21.42
36;3.64;1.54;21.18;21.08;21.52
37;3.641;1.54;21.18;21.08;21.62
38;3.643;1.541;21.18;21.08;21.42
39;3.644;1.541;21.18;21.08;21.52
40;3.645;1.541;21.18;21.08;21.42
41;3.646;1.54;21.18;21.08;21.32
42;3.647;1.54;21.28;21.08;21.12
43;3.649;1.54;21.28;21.08;21.42
44;3.65;1.54;21.28;21.08;21.52
45;3.651;1.54;21.18;21.18;21.42
46;3.653;1.54;21.28;21.08;21.32
47;3.654;1.54;21.28;20.98;21.42
48;3.655;1.54;21.18;21.08;21.62
49;3.656;1.541;21.18;21.08;21.52
50;3.657;1.54;21.18;21.08;21.52
51;3.658;1.541;21.28;21.08;21.52
52;3.66;1.54;21.18;21.08;21.42
53;3.661;1.541;21.28;21.08;21.42
54;3.662;1.54;21.28;21.08;21.42
55;3.663;1.541;21.28;20.98;21.52
56;3.665;1.54;21.18;21.18;21.62
57;3.665;1.541;21.28;21.08;21.42
58;3.666;1.54;21.28;21.08;21.22
59;3.667;1.54;21.28;21.18;21.62
60;3.668;1.54;21.28;21.08;21.42
61;3.669;1.541;21.28;20.98;21.73
62;3.67;1.541;21.18;21.08;21.42
63;3.672;1.541;21.28;21.18;21.32
64;3.673;1.541;21.18;21.08;21.52
65;3.674;1.541;21.28;21.08;21.32
66;3.675;1.541;21.18;21.08;22.03
67;3.676;1.541;21.18;21.18;21.32
68;3.676;1.541;21.18;21.18;21.52
69;3.678;1.541;21.28;21.08;21.42
70;3.678;1.54;21.18;21.08;21.42
71;3.679;1.541;21.18;21.08;21.42
72;3.68;1.541;21.28;21.08;21.42
73;3.681;1.54;21.18;20.98;21.52
74;3.682;1.54;21.28;21.18;21.42
75;3.683;1.541;21.28;20.98;21.32
76;3.684;1.54;21.18;20.87;21.52
77;3.684;1.54;21.18;21.18;21.42
78;3.686;1.54;21.28;21.18;21.62
79;3.687;1.54;21.18;21.18;21.62
80;3.687;1.54;21.28;21.08;21.83
81;3.689;1.54;21.28;21.08;21.52
82;3.689;1.54;21.28;20.98;21.12
83;3.69;1.54;21.28;21.08;21.52
84;3.692;1.54;21.28;21.08;21.52
85;3.692;1.54;21.28;21.08;21.83
86;3.692;1.54;21.28;21.18;21.83
87;3.693;1.54;21.28;21.08;21.42
88;3.694;1.54;21.28;21.08;21.22
89;3.696;1.54;21.28;21.08;21.52
90;3.697;1.54;21.28;21.08;21.52
91;3.697;1.54;21.28;21.18;21.42
92;3.698;1.54;21.28;21.08;21.42
93;3.699;1.54;21.18;21.18;21.52
94;3.7;1.54;21.18;20.87;22.13
95;3.701;1.54;21.28;20.98;21.73
96;3.701;1.54;21.28;21.08;21.42
97;3.702;1.54;21.18;20.98;21.93
98;3.703;1.54;21.28;21.08;20.62
99;3.703;1.54;21.18;21.18;21.52
100;3.704;1.54;21.18;21.08;21.52
101;3.705;1.54;21.18;21.08;21.52
102;3.706;1.54;21.28;21.08;21.52
103;3.707;1.54;21.18;20.98;21.62
104;3.707;1.54;21.18;20.98;21.83
105;3.708;1.54;21.28;21.08;21.52
106;3.709;1.54;21.28;21.08;21.52
107;3.71;1.54;21.28;21.08;21.52
108;3.711;1.54;21.28;21.08;21.42
109;3.711;1.54;21.18;21.08;21.52
110;3.712;1.54;21.28;21.08;21.42
111;3.713;1.54;21.28;21.08;21.52
112;3.713;1.54;21.28;21.08;21.52
113;3.715;1.54;21.18;21.18;21.83
114;3.715;1.54;21.28;21.08;21.52
115;3.715;1.54;21.18;21.18;21.62
116;3.716;1.54;21.28;21.08;21.52
117;3.716;1.54;21.28;21.08;21.52
118;3.717;1.54;21.28;21.18;21.52
119;3.718;1.54;21.28;21.08;21.52
120;3.719;1.54;21.28;21.08;21.52
121;3.719;1.54;21.28;20.87;21.52
122;3.72;1.54;21.28;20.98;21.52
123;3.72;1.54;21.28;21.08;21.52
124;3.721;1.54;21.28;21.08;21.42
125;3.722;1.54;21.28;21.08;21.32
126;3.722;1.54;21.28;21.18;21.52
127;3.723;1.54;21.28;21.08;21.52
128;3.724;1.54;21.28;21.08;21.52
129;3.724;1.54;21.28;21.28;21.62
130;3.724;1.54;21.28;21.18;21.52
131;3.725;1.54;21.28;21.18;21.22
132;3.726;1.54;21.18;20.98;21.52
133;3.726;1.54;21.18;21.08;21.52
134;3.727;1.54;21.28;21.08;21.52
135;3.726;1.54;21.28;20.87;22.23
136;3.727;1.54;21.28;21.08;21.52
137;3.728;1.54;21.18;21.18;21.32
138;3.728;1.54;21.28;21.08;21.52
139;3.729;1.54;21.28;21.08;21.32
140;3.729;1.54;21.18;21.08;21.62
141;3.729;1.54;21.28;21.18;21.73
142;3.73;1.54;21.28;21.18;21.52
143;3.73;1.54;21.18;21.08;21.52
144;3.731;1.54;21.18;21.08;21.52
145;3.731;1.54;21.18;21.08;21.52
146;3.731;1.54;21.18;21.08;21.52
147;3.731;1.54;21.28;21.08;21.62
148;3.732;1.54;21.28;21.18;21.62
149;3.733;1.54;21.28;21.18;21.62
150;3.732;1.54;21.28;21.08;21.62
151;3.732;1.54;21.18;21.08;21.52
152;3.734;1.54;21.28;21.28;21.52
153;3.733;1.54;21.28;21.18;21.42
154;3.734;1.54;21.18;21.99;21.73
155;3.734;1.54;21.28;21.08;21.52
156;3.735;1.54;21.28;21.08;21.52
157;3.735;1.54;21.28;21.08;21.62
158;3.734;1.54;21.28;21.18;21.73
159;3.735;1.54;21.28;21.28;21.32
160;3.735;1.54;21.18;21.18;21.93
161;3.736;1.54;21.28;21.08;21.62
162;3.736;1.54;21.28;21.18;21.62
163;3.736;1.54;21.28;21.18;21.62
164;3.736;1.54;21.28;21.18;21.62
165;3.736;1.54;21.28;21.18;21.62
166;3.736;1.54;21.28;21.18;21.52
167;3.737;1.54;21.28;21.18;21.62
168;3.737;1.54;21.28;21.18;21.62
