time;voltage;current;ambient_temperature;surface_temperature_plus;surface_temperature_minus
0;0.004;0.0;22.29;20.77;21.22
1;4.115;0.142;22.29;20.77;21.12
2;4.109;0.145;22.29;20.77;21.22
3;4.108;0.152;22.19;20.77;21.12
4;4.107;0.152;22.29;20.77;21.12
5;4.107;0.152;22.29;20.77;21.22
6;4.107;0.152;22.29;20.77;21.12
7;4.107;0.152;22.19;20.77;21.12
8;4.107;0.152;22.29;20.77;21.02
9;4.106;0.152;22.39;20.67;20.32
10;4.106;0.152;22.29;20.77;21.12
11;4.106;0.152;22.29;20.77;21.12
12;4.106;0.152;22.29;20.77;21.22
13;4.106;0.152;22.29;20.77;21.42
14;4.106;0.152;22.29;20.77;21.12
15;4.106;0.152;22.29;20.77;21.12
16;4.106;0.152;22.29;20.98;21.52
17;4.106;0.152;22.29;20.77;20.92
18;4.105;0.152;22.29;20.77;21.22
19;4.105;0.152;22.29;20.77;21.22
20;4.105;0.152;21.99;20.77;21.32
21;4.105;0.152;22.29;20.87;21.12
22;4.105;0.152;22.29;20.67;21.12
23;4.105;0.152;22.29;20.77;21.12
24;4.105;0.152;22.29;20.87;21.42
25;4.105;0.152;22.39;20.77;21.12
26;4.105;0.152;22.29;20.77;21.12
27;4.105;0.152;22.29;20.67;21.32
28;4.105;0.152;22.29;20.77;21.12
29;4.104;0.152;22.29;20.77;21.12
30;4.104;0.152;22.29;20.77;21.02
31;4.104;0.152;22.29;20.87;21.42
32;4.104;0.152;22.29;20.77;21.12
33;4.104;0.152;22.29;20.87;20.82
34;4.104;0.152;22.29;20.77;21.32
35;4.104;0.152;22.29;20.87;21.22
36;4.104;0.152;22.29;20.77;21.12
37;4.104;0.152;22.39;20.87;21.22
38;4.104;0.152;22.29;20.77;21.22
39;4.104;0.152;22.49;20.77;21.02
40;4.104;0.152;22.29;20.77;21.22
41;4.104;0.152;22.39;20.77;21.22
42;4.104;0.152;22.39;20.67;21.12
43;4.104;0.152;22.39;20.98;21.02
44;4.103;0.152;22.39;20.77;21.22
45;4.103;0.152;22.39;20.77;21.22
46;4.103;0.152;22.39;20.67;21.42
47;4.103;0.152;22.39;20.87;21.22
48;4.103;0.152;22.29;20.67;21.12
49;4.103;0.152;22.39;20.87;21.02
50;4.103;0.152;22.39;20.77;21.32
51;4.103;0.152;22.39;20.87;21.22
52;4.103;0.152;22.39;20.77;21.12
53;4.103;0.152;22.39;20.77;21.22
54;4.103;0.152;22.39;20.77;21.22
55;4.103;0.152;22.39;20.87;21.22
56;4.103;0.152;22.49;20.87;21.22
57;4.103;0.152;22.39;20.77;21.12
58;4.103;0.152;22.39;20.87;21.22
59;4.103;0.152;22.39;20.77;20.22
60;4.103;0.152;22.39;20.77;21.42
61;4.102;0.152;22.29;20.77;21.12
62;4.102;0.152;22.39;20.77;21.22
63;4.102;0.152;22.39;20.87;21.22
64;4.102;0.152;22.39;20.77;21.22
65;4.102;0.152;22.39;20.87;21.22
66;4.102;0.152;22.29;20.77;21.22
67;4.102;0.152;22.29;20.77;21.12
68;4.102;0.152;22.29;20.77;21.12
69;4.102;0.152;22.29;20.87;21.12
70;4.102;0.152;22.29;20.77;21.22
71;4.102;0.152;22.29;20.77;21.02
72;4.102;0.152;22.29;20.77;21.22
73;4.102;0.152;22.29;20.77;21.02
74;4.102;0.152;22.29;20.87;20.92
75;4.102;0.152;22.29;20.77;21.22
76;4.102;0.152;22.29;20.67;21.22
77;4.102;0.152;22.29;20.77;21.12
78;4.102;0.152;22.29;20.77;21.32
79;4.102;0.152;22.29;20.87;21.22
80;4.102;0.152;22.29;20.87;21.22
81;4.101;0.152;22.29;20.77;21.12
82;4.101;0.152;22.39;20.77;21.22
83;4.101;0.152;22.29;20.77;21.12
84;4.101;0.152;22.39;20.77;21.32
85;4.101;0.152;22.29;20.77;21.22
86;4.101;0.152;22.29;20.77;21.22
87;4.101;0.152;22.29;20.77;21.22
88;4.101;0.152;22.29;20.77;21.32
89;4.101;0.152;22.29;20.77;21.22
90;4.101;0.152;22.29;20.77;21.22
91;4.101;0.152;22.29;20.77;21.32
92;4.101;0.152;22.39;21.08;21.02
93;4.101;0.152;22.29;20.77;21.22
94;4.101;0.152;22.29;20.77;21.22
95;4.101;0.152;22.29;20.87;21.32
96;4.101;0.152;22.29;20.77;21.22
97;4.101;0.152;22.29;20.77;21.22
98;4.101;0.152;22.29;20.77;21.12
99;4.101;0.152;22.29;20.77;21.12
100;4.101;0.152;22.29;20.87;21.12
101;4.101;0.152;22.29;20.77;21.22
102;4.101;0.152;22.39;20.77;21.22
103;4.101;0.152;22.29;20.77;21.22
104;4.101;0.152;22.29;20.87;21.22
105;4.1;0.152;22.29;20.77;21.12
106;4.1;0.152;22.29;20.77;21.22
107;4.1;0.152;22.29;20.77;21.22
108;4.1;0.152;22.29;20.87;21.02
109;4.1;0.152;22.29;20.87;21.22
110;4.1;0.152;22.39;20.87;21.12
111;4.1;0.152;22.29;20.77;21.02
112;4.1;0.152;22.39;20.77;21.12
113;4.1;0.152;22.49;20.77;21.22
114;4.1;0.152;22.29;20.77;21.22
115;4.1;0.152;22.29;20.77;20.92
116;4.1;0.152;22.29;20.98;21.12
117;4.1;0.152;22.29;20.87;21.22
118;4.1;0.152;22.29;20.77;21.12
119;4.1;0.152;22.39;20.77;21.12
120;4.1;0.152;22.39;20.77;21.22
121;4.1;0.152;22.39;20.77;21.32
122;4.1;0.152;22.39;20.77;21.22
123;4.1;0.152;22.39;20.77;21.22
124;4.1;0.152;22.39;20.77;21.12
125;4.1;0.152;22.39;20.77;21.12
126;4.1;0.152;22.39;20.77;21.12
127;4.1;0.152;22.39;20.77;21.12
128;4.1;0.152;22.39;20.77;21.12
129;4.1;0.152;22.29;20.77;21.22
130;4.1;0.152;22.29;20.77;21.02
131;4.1;0.152;22.29;20.77;21.22
132;4.099;0.152;22.29;20.87;21.22
133;4.099;0.152;22.29;20.77;21.12
134;4.099;0.152;22.29;19.97;21.22
135;4.099;0.152;22.29;20.77;21.22
136;4.099;0.152;22.29;20.77;21.22
137;4.099;0.152;22.39;20.87;21.42
138;4.099;0.152;22.29;20.77;21.22
139;4.099;0.152;22.29;20.77;21.22
140;4.099;0.152;22.29;20.77;21.12
141;4.099;0.152;22.29;20.67;21.22
142;4.099;0.152;22.29;20.77;21.22
143;4.099;0.152;22.29;20.77;21.22
144;4.099;0.152;22.29;20.77;21.22
145;4.099;0.152;22.29;20.77;21.32
146;4.099;0.152;22.29;20.77;20.92
147;4.099;0.152;22.29;20.77;21.02
148;4.099;0.152;22.29;20.77;21.22
149;4.099;0.152;22.29;20.77;21.22
150;4.099;0.152;22.29;20.77;21.22
151;4.099;0.152;22.29;20.87;21.22
152;4.099;0.152;22.29;20.77;21.32
153;4.099;0.152;22.29;20.77;21.22
154;4.099;0.152;22.39;20.57;21.12
155;4.099;0.152;22.29;20.77;21.22
156;4.099;0.152;22.29;20.77;21.12
157;4.099;0.152;22.29;20.98;21.22
158;4.099;0.152;22.29;20.77;21.32
159;4.098;0.152;22.39;20.87;21.02
160;4.098;0.152;22.29;20.07;21.02
161;4.098;0.152;22.29;20.77;20.42
162;4.098;0.152;22.29;20.87;21.22
163;4.098;0.152;22.39;20.77;21.22
164;4.098;0.152;22.29;20.77;21.02
165;4.098;0.152;22.29;20.77;21.12
166;4.098;0.152;22.39;20.77;21.12
167;4.098;0.152;22.29;20.77;21.32
168;4.098;0.152;22.39;21.89;21.42
169;4.098;0.152;22.39;20.77;21.22
170;4.098;0.152;22.39;20.77;21.12
171;4.098;0.152;22.29;20.77;21.12
172;4.098;0.152;22.39;20.87;21.22
173;4.098;0.152;22.39;20.77;21.22
174;4.098;0.152;22.39;20.77;21.22
175;4.098;0.152;22.39;20.77;21.22
176;4.098;0.152;22.39;20.77;21.12
177;4.098;0.152;22.39;20.67;21.32
178;4.098;0.152;22.39;20.87;21.22
179;4.098;0.152;22.39;20.77;21.22
180;4.098;0.152;22.39;20.67;21.22
181;4.098;0.152;22.39;20.77;21.32
182;4.098;0.152;22.49;20.77;21.22
183;4.098;0.152;22.39;20.77;21.22
184;4.098;0.152;22.29;20.98;21.32
185;4.098;0.152;22.39;20.87;21.12
186;4.098;0.152;22.39;20.77;21.12
187;4.098;0.152;22.39;20.77;21.12
188;4.098;0.152;22.39;20.87;21.02
189;4.097;0.152;22.39;20.77;21.22
190;4.097;0.152;22.39;20.77;21.22
191;4.097;0.152;22.39;20.87;21.12
192;4.097;0.152;22.39;20.77;21.22
193;4.097;0.152;22.39;20.77;21.22
194;4.097;0.152;22.39;20.77;21.22
195;4.097;0.152;22.39;20.77;21.22
196;4.097;0.152;22.39;20.77;21.12
197;4.097;0.152;22.39;20.77;21.22
198;4.097;0.152;22.39;20.77;20.92
199;4.097;0.152;22.39;20.87;21.32
200;4.097;0.152;22.39;20.77;21.22
201;4.097;0.152;22.39;20.67;21.42
202;4.097;0.152;22.39;20.87;21.22
203;4.097;0.152;22.39;20.77;21.22
204;4.097;0.152;22.39;20.77;21.32
205;4.097;0.152;22.29;20.77;21.22
206;4.097;0.152;22.39;20.77;21.22
207;4.097;0.152;22.39;20.67;21.12
208;4.097;0.152;22.39;20.77;21.12
209;4.097;0.152;22.39;20.77;21.22
210;4.097;0.152;22.39;20.87;21.22
211;4.097;0.152;22.39;20.67;20.92
212;4.097;0.152;22.39;20.87;21.12
213;4.097;0.152;22.39;20.77;20.92
214;4.097;0.152;22.49;20.77;21.32
215;4.097;0.152;22.29;20.77;21.83
216;4.097;0.152;22.39;20.77;21.12
217;4.097;0.152;22.29;20.87;21.22
218;4.097;0.152;22.29;20.77;21.12
219;4.097;0.152;22.39;20.77;21.22
220;4.097;0.152;22.29;20.87;21.22
221;4.096;0.152;22.29;20.77;21.22
222;4.096;0.152;22.39;20.77;21.12
223;4.096;0.152;22.39;21.38;21.32
224;4.096;0.152;22.29;20.77;21.22
225;4.096;0.152;22.29;20.77;21.02
226;4.096;0.152;22.29;20.67;21.22
227;4.096;0.152;22.39;20.77;21.02
228;4.096;0.152;22.39;20.77;21.22
229;4.096;0.152;22.29;20.77;21.02
230;4.096;0.152;22.29;20.87;21.22
231;4.096;0.152;22.29;20.77;21.22
232;4.096;0.152;22.39;20.87;21.12
233;4.096;0.152;22.29;20.77;21.22
234;4.096;0.152;22.39;20.67;21.32
235;4.096;0.152;22.39;20.77;21.22
236;4.096;0.152;22.39;20.77;21.32
237;4.096;0.152;22.39;20.77;21.22
238;4.096;0.152;22.39;20.77;21.02
239;4.096;0.152;22.39;20.77;21.22
240;4.096;0.152;22.39;20.77;21.22
