time;voltage;current;ambient_temperature;surface_temperature_plus;surface_temperature_minus
0;0.003;0.0;22.8;21.18;21.73
1;3.049;5.695;23.0;21.68;21.73
2;3.019;5.853;22.9;21.08;21.62
3;2.97;6.161;22.8;21.08;21.42
4;2.969;6.161;22.8;21.28;21.62
5;2.964;6.161;22.8;21.38;21.62
6;2.968;6.161;22.8;21.18;21.62
7;2.961;6.161;22.8;21.08;21.83
8;2.962;6.161;22.8;21.08;21.62
9;2.961;6.161;22.8;21.18;21.62
10;2.959;6.161;22.8;21.18;21.62
11;2.959;6.161;22.8;21.18;21.73
12;2.959;6.161;22.9;21.18;21.62
13;2.958;6.161;22.8;21.38;21.52
14;2.956;6.161;22.8;21.18;21.73
15;2.954;6.161;22.9;21.28;21.42
16;2.95;6.161;22.8;21.28;21.83
17;2.948;6.161;22.8;21.38;21.73
18;2.944;6.161;22.8;21.28;21.73
19;2.943;6.161;22.8;21.28;21.73
20;2.94;6.161;22.8;21.38;21.73
21;2.937;6.161;22.8;21.38;21.83
22;2.938;6.161;22.8;21.48;21.62
23;2.936;6.161;22.8;21.48;21.93
24;2.935;6.161;22.8;21.48;21.83
25;2.934;6.161;22.9;21.48;21.93
26;2.934;6.161;22.8;21.48;22.23
27;2.933;6.161;22.9;21.48;21.93
28;2.932;6.161;22.8;21.48;21.93
29;2.932;6.161;22.8;21.48;21.83
30;2.931;6.161;22.8;21.48;22.03
31;2.933;6.161;22.8;21.58;22.03
32;2.93;6.161;22.8;21.38;22.13
33;2.931;6.161;22.8;21.68;22.13
34;2.931;6.161;22.8;21.68;22.23
35;2.93;6.161;22.9;21.68;22.13
36;2.932;6.161;22.9;21.68;22.13
37;2.93;6.161;22.8;21.78;22.13
38;2.93;6.161;22.8;21.78;22.23
39;2.93;6.161;22.9;21.89;22.23
40;2.93;6.161;22.8;21.89;22.33
41;2.93;6.161;22.8;21.89;22.33
42;2.931;6.161;22.8;21.89;22.43
43;2.931;6.161;22.8;21.99;22.53
44;2.932;6.161;22.8;21.99;22.64
45;2.932;6.161;22.8;21.89;22.13
46;2.932;6.161;22.8;22.09;22.53
47;2.932;6.161;22.8;22.09;22.84
48;2.931;6.161;22.8;22.09;22.64
49;2.931;6.161;22.8;22.19;22.64
50;2.931;6.161;22.8;22.29;22.64
51;2.932;6.161;22.8;22.19;22.74
52;2.932;6.161;22.8;22.29;22.74
