time;voltage;current;ambient_temperature;surface_temperature_plus;surface_temperature_minus
0;0.0;0.001;22.7;21.78;22.23
1;3.586;1.539;22.6;21.78;22.13
2;3.595;1.54;22.7;21.89;22.23
3;3.603;1.54;22.7;21.78;22.23
4;3.605;1.54;22.6;21.78;22.23
5;3.605;1.54;22.7;21.78;22.23
6;3.606;1.54;22.7;21.78;22.13
7;3.608;1.54;22.7;21.78;22.23
8;3.61;1.54;22.7;22.19;22.43
9;3.611;1.54;22.7;21.78;22.13
10;3.613;1.54;22.7;21.68;22.13
11;3.615;1.54;22.7;21.89;22.13
12;3.616;1.54;22.7;22.19;22.23
13;3.618;1.54;22.7;21.78;22.23
14;3.62;1.54;22.7;21.78;22.13
15;3.622;1.54;22.7;21.89;22.13
16;3.624;1.54;22.7;21.89;22.13
17;3.626;1.54;22.7;21.68;22.43
18;3.627;1.54;22.7;21.78;22.23
19;3.63;1.54;22.7;21.89;22.23
20;3.631;1.54;22.7;21.78;22.13
21;3.632;1.541;22.7;21.78;22.13
22;3.634;1.54;22.7;21.78;22.23
23;3.635;1.54;22.7;21.78;22.33
24;3.637;1.54;22.7;21.68;22.13
25;3.639;1.54;22.7;21.68;22.13
26;3.64;1.54;22.7;21.78;22.13
27;3.641;1.541;22.6;21.68;22.84
28;3.643;1.54;22.7;21.18;22.03
29;3.644;1.54;22.6;21.78;22.03
30;3.646;1.54;22.6;21.89;22.23
31;3.647;1.54;22.7;21.78;22.13
32;3.648;1.54;22.7;21.58;22.13
33;3.649;1.54;22.6;21.78;22.13
34;3.65;1.54;22.6;21.68;22.33
35;3.651;1.541;22.7;21.68;22.23
36;3.652;1.541;22.7;21.78;22.13
37;3.653;1.541;22.49;21.78;22.13
38;3.655;1.541;22.7;21.68;22.13
39;3.657;1.541;22.6;21.89;22.23
40;3.657;1.541;22.6;21.68;22.03
41;3.658;1.54;22.7;21.78;22.13
42;3.66;1.541;22.7;21.58;22.43
43;3.66;1.54;22.7;21.78;22.23
44;3.662;1.541;22.6;21.68;22.23
45;3.663;1.54;22.6;21.78;22.13
46;3.665;1.54;22.7;21.58;22.33
47;3.666;1.541;22.6;21.78;22.13
48;3.666;1.54;22.6;21.78;22.23
49;3.668;1.541;22.6;21.78;21.93
50;3.668;1.54;22.6;21.89;22.13
51;3.669;1.541;22.6;21.78;22.23
52;3.67;1.54;22.6;21.68;22.43
53;3.671;1.54;22.6;21.68;22.13
54;3.672;1.541;22.6;21.68;22.33
55;3.673;1.54;22.6;21.78;22.13
56;3.675;1.54;22.6;21.78;22.03
57;3.675;1.541;22.7;21.78;22.23
58;3.676;1.541;22.7;21.78;22.23
59;3.677;1.541;22.7;21.78;22.23
60;3.678;1.541;22.6;21.68;22.84
61;3.679;1.54;22.7;21.78;22.23
62;3.679;1.54;22.7;21.89;22.23
63;3.68;1.54;22.7;21.78;22.23
64;3.681;1.54;22.7;21.78;21.93
65;3.682;1.54;22.7;21.68;22.23
66;3.683;1.54;22.7;21.78;22.43
67;3.684;1.54;22.7;21.78;22.23
68;3.685;1.54;22.7;21.89;22.13
69;3.686;1.541;22.6;21.78;22.94
70;3.687;1.541;22.7;21.78;21.32
71;3.688;1.54;22.7;21.89;22.23
72;3.689;1.541;22.6;21.78;22.23
73;3.689;1.54;22.6;21.78;22.13
74;3.69;1.54;22.6;21.78;22.23
75;3.692;1.541;22.6;21.68;22.23
76;3.693;1.54;22.6;21.68;22.23
77;3.694;1.541;22.6;21.48;22.23
78;3.695;1.54;22.6;21.68;21.62
79;3.696;1.54;22.6;21.78;22.23
80;3.696;1.54;22.7;21.89;22.03
81;3.697;1.54;22.6;21.78;22.13
82;3.698;1.54;22.6;21.68;22.33
83;3.699;1.54;22.6;21.78;22.13
84;3.7;1.54;22.6;21.78;22.13
85;3.7;1.541;22.6;21.89;22.23
86;3.701;1.54;22.7;21.68;22.03
87;3.702;1.54;22.7;21.78;22.13
88;3.703;1.541;22.7;21.78;22.13
89;3.703;1.541;22.7;21.78;22.23
90;3.704;1.54;22.7;21.78;22.23
91;3.705;1.541;22.7;21.68;22.13
92;3.705;1.541;22.7;21.78;22.23
93;3.706;1.54;22.6;21.68;22.13
94;3.706;1.54;22.7;21.78;22.23
95;3.708;1.54;22.7;21.78;22.03
96;3.708;1.54;22.7;21.78;22.23
97;3.709;1.54;22.7;21.78;22.13
98;3.71;1.541;22.6;21.89;22.23
99;3.71;1.54;22.6;21.78;22.23
100;3.711;1.541;22.6;21.78;22.43
101;3.711;1.54;22.7;21.78;22.23
102;3.711;1.54;22.6;21.78;22.23
103;3.713;1.54;22.6;21.78;22.23
104;3.713;1.54;22.7;21.68;22.23
105;3.714;1.54;22.6;21.78;22.23
106;3.715;1.54;22.7;21.78;22.33
107;3.716;1.54;22.6;21.78;22.84
108;3.716;1.54;22.7;21.78;22.13
109;3.717;1.541;22.7;21.78;22.23
110;3.717;1.541;22.8;21.68;22.23
111;3.718;1.541;22.7;21.68;22.23
112;3.718;1.541;22.7;21.68;22.03
113;3.719;1.541;22.39;21.78;22.23
114;3.719;1.54;22.6;21.89;21.73
115;3.72;1.54;22.7;21.78;22.23
116;3.721;1.54;22.7;21.89;22.13
117;3.721;1.541;22.8;21.78;22.23
118;3.722;1.541;22.8;21.78;22.23
119;3.722;1.54;22.7;21.99;22.23
120;3.723;1.541;22.7;21.78;22.33
121;3.724;1.54;22.7;21.78;22.23
122;3.724;1.54;22.7;21.68;22.23
123;3.725;1.54;22.7;21.68;22.43
124;3.725;1.54;22.6;21.68;22.13
125;3.726;1.541;22.7;21.78;22.23
126;3.726;1.54;22.7;21.89;22.23
127;3.726;1.54;22.7;21.78;22.23
128;3.727;1.54;22.7;21.78;22.23
129;3.727;1.541;22.6;21.78;22.23
130;3.728;1.541;22.7;21.78;22.23
131;3.728;1.541;22.7;21.78;22.23
132;3.728;1.54;22.7;21.89;22.23
133;3.729;1.54;22.8;21.78;22.33
134;3.729;1.54;22.7;21.78;22.23
135;3.73;1.541;22.7;21.78;22.23
136;3.73;1.54;22.7;21.78;22.13
137;3.73;1.541;22.7;21.78;22.13
138;3.73;1.54;22.7;21.78;22.13
139;3.73;1.541;22.7;21.78;22.23
140;3.731;1.541;22.7;21.78;22.23
141;3.732;1.541;22.7;21.68;22.33
142;3.732;1.541;22.7;21.89;22.33
143;3.732;1.54;22.7;22.09;22.33
144;3.733;1.54;22.7;21.78;22.43
145;3.733;1.54;22.7;21.68;22.23
146;3.733;1.54;22.7;22.19;21.83
147;3.733;1.54;22.6;21.89;22.64
148;3.734;1.54;22.7;21.78;22.13
149;3.734;1.54;22.7;21.78;22.43
150;3.735;1.54;22.7;21.78;22.23
151;3.735;1.54;22.7;21.89;22.43
152;3.734;1.54;22.7;22.29;22.13
153;3.734;1.541;22.39;21.78;22.03
154;3.735;1.541;22.7;21.89;22.43
155;3.736;1.54;22.7;21.89;22.23
156;3.735;1.54;22.7;21.78;22.23
157;3.736;1.54;22.7;22.6;22.03
158;3.736;1.541;22.7;21.89;22.23
159;3.736;1.54;22.7;21.89;22.13
160;3.736;1.54;22.7;21.78;22.23
161;3.737;1.54;22.7;21.78;22.23
162;3.737;1.541;22.7;21.78;22.33
163;3.737;1.54;22.7;21.89;22.33
164;3.737;1.54;22.7;21.89;22.33
165;3.738;1.541;22.7;21.89;22.33
166;3.738;1.541;22.7;21.78;22.33
167;3.737;1.54;22.8;21.89;22.23
168;3.738;1.54;22.7;21.89;22.03
169;3.738;1.54;22.7;21.78;22.33
170;3.738;1.541;22.7;21.89;22.33
171;3.739;1.541;22.7;21.89;22.33
172;3.739;1.541;22.7;21.89;22.33
173;3.739;1.54;22.7;21.78;22.33
174;3.739;1.54;22.7;21.89;22.33
175;3.74;1.541;22.7;21.78;22.33
176;3.739;1.541;22.7;21.89;22.23
177;3.74;1.54;22.7;21.89;22.33
178;3.74;1.54;22.7;21.89;22.23
179;3.74;1.54;22.7;21.99;22.43
180;3.74;1.541;22.7;21.89;22.33
181;3.74;1.54;22.7;22.09;22.33
182;3.74;1.54;22.6;21.99;22.33
183;3.741;1.541;22.6;21.89;22.23
184;3.741;1.54;22.7;21.89;22.43
185;3.741;1.54;22.6;21.89;22.33
186;3.74;1.541;22.6;21.89;22.33
187;3.74;1.541;22.6;21.78;22.13
188;3.74;1.541;22.6;21.89;22.23
189;3.741;1.541;22.7;21.89;22.33
190;3.741;1.541;22.7;21.78;22.23
191;3.741;1.54;22.7;21.89;22.43
192;3.742;1.54;22.7;21.89;22.43
193;3.741;1.54;22.7;21.99;22.33
194;3.742;1.54;22.6;21.89;22.33
195;3.741;1.54;22.6;21.89;22.33
196;3.741;1.54;22.7;21.99;22.33
197;3.742;1.54;22.7;21.89;22.33
198;3.741;1.54;22.7;21.89;22.33
199;3.741;1.54;22.7;21.89;22.33
200;3.742;1.54;22.7;21.89;22.33
201;3.742;1.54;22.7;21.89;22.13
202;3.742;1.54;22.7;21.89;22.23
203;3.742;1.54;22.6;21.89;22.33
204;3.742;1.541;22.6;21.99;22.33
205;3.742;1.54;22.7;21.89;22.33
206;3.742;1.541;22.6;21.78;22.33
207;3.742;1.54;22.7;21.99;22.33
208;3.742;1.54;22.7;21.89;22.33
209;3.743;1.541;22.7;22.19;22.33
210;3.743;1.54;22.7;21.99;22.43
211;3.742;1.54;22.7;21.89;22.33
212;3.743;1.541;22.7;21.89;22.43
213;3.743;1.541;22.7;21.99;22.43
214;3.742;1.541;22.7;22.09;21.73
215;3.742;1.54;22.7;21.99;22.13
216;3.743;1.541;22.7;22.09;22.53
217;3.743;1.54;22.7;21.89;22.33
218;3.743;1.54;22.7;21.89;22.43
219;3.743;1.541;22.7;21.89;22.43
220;3.743;1.541;22.7;21.99;22.43
221;3.743;1.54;22.7;21.99;22.43
222;3.743;1.541;22.7;21.99;22.33
223;3.744;1.54;22.7;21.99;22.43
224;3.745;1.54;22.6;21.99;21.62
225;3.744;1.54;22.7;21.99;22.43
226;3.743;1.541;22.7;21.99;22.43
227;3.744;1.54;22.7;21.99;22.53
228;3.744;1.54;22.7;21.99;22.43
229;3.744;1.541;22.7;22.09;22.43
230;3.744;1.54;22.6;21.99;22.43
231;3.744;1.54;22.6;21.99;22.43
232;3.744;1.54;22.7;22.09;22.74
233;3.744;1.54;22.7;21.99;22.43
234;3.745;1.54;22.7;21.99;23.66
235;3.745;1.54;22.7;21.99;22.43
236;3.744;1.541;22.7;22.09;22.43
237;3.744;1.541;22.7;22.09;22.43
238;3.745;1.541;22.7;21.99;22.33
239;3.745;1.54;22.7;21.99;22.43
240;3.745;1.541;22.9;22.09;22.74
241;3.746;1.54;22.7;22.09;22.43
242;3.746;1.54;22.7;21.99;22.43
243;3.746;1.541;22.7;21.99;22.43
244;3.745;1.541;22.7;21.99;22.33
245;3.746;1.541;22.7;21.99;22.53
246;3.746;1.541;22.6;21.99;22.43
247;3.745;1.54;22.7;22.09;22.23
248;3.746;1.541;22.7;21.99;22.23
249;3.746;1.541;22.6;21.99;22.43
250;3.746;1.54;22.6;22.09;22.53
251;3.746;1.541;22.6;22.09;22.53
252;3.746;1.54;22.6;22.09;22.43
253;3.746;1.54;22.7;22.09;22.43
254;3.746;1.541;22.6;22.09;22.64
255;3.746;1.54;22.7;22.09;22.53
256;3.746;1.54;22.6;22.09;22.53
257;3.746;1.54;22.6;22.19;22.53
258;3.745;1.541;22.6;22.09;22.53
259;3.746;1.541;22.6;22.09;22.53
260;3.747;1.541;22.6;22.19;22.53
261;3.747;1.541;22.6;22.19;22.53
262;3.747;1.541;22.6;22.09;22.53
263;3.747;1.54;22.7;22.09;22.64
264;3.746;1.54;22.7;22.09;22.53
265;3.747;1.54;22.7;21.99;22.74
266;3.747;1.541;22.8;22.19;22.53
267;3.747;1.541;22.7;22.19;22.43
268;3.747;1.541;22.7;22.09;22.64
269;3.747;1.54;22.7;22.19;22.53
270;3.747;1.54;22.7;22.09;22.53
271;3.747;1.541;22.8;22.09;22.74
272;3.747;1.541;22.7;22.09;22.53
273;3.747;1.541;22.7;21.99;22.53
274;3.748;1.541;22.29;21.99;22.74
275;3.747;1.541;22.7;22.09;22.53
276;3.747;1.541;22.7;22.19;22.74
277;3.748;1.54;22.7;22.09;22.53
278;3.748;1.541;22.7;22.19;22.53
279;3.748;1.541;22.7;22.19;22.53
280;3.748;1.54;22.7;22.09;22.64
281;3.748;1.54;22.7;22.19;22.53
282;3.748;1.54;22.7;22.19;22.53
283;3.748;1.541;22.7;22.29;22.53
284;3.748;1.541;22.7;22.19;22.64
285;3.747;1.541;22.7;22.19;22.64
286;3.747;1.54;22.7;22.19;22.53
287;3.747;1.54;22.8;22.19;22.53
288;3.747;1.541;22.7;22.19;22.53
289;3.748;1.541;22.7;22.19;22.53
290;3.748;1.54;22.7;22.19;22.53
291;3.748;1.54;22.7;22.19;22.64
292;3.748;1.54;22.7;22.29;22.33
293;3.748;1.54;22.7;22.19;22.64
294;3.748;1.54;22.7;22.19;22.64
295;3.748;1.541;22.9;22.19;22.64
296;3.748;1.54;22.7;22.19;22.64
297;3.748;1.54;22.7;22.19;22.64
298;3.748;1.54;22.7;22.19;22.64
299;3.748;1.541;22.7;22.19;22.64
300;3.748;1.54;22.7;22.19;22.53
301;3.749;1.54;22.7;22.29;22.64
302;3.748;1.54;22.7;22.29;22.64
303;3.748;1.54;22.7;22.19;22.74
304;3.749;1.541;22.7;22.29;22.64
305;3.749;1.54;22.7;22.39;22.74
306;3.749;1.54;22.7;22.19;22.74
307;3.749;1.54;22.7;22.29;22.74
308;3.748;1.54;22.7;22.29;22.84
309;3.749;1.54;22.7;22.09;22.74
310;3.749;1.54;22.7;22.29;22.74
311;3.749;1.54;22.7;22.19;22.64
312;3.749;1.54;22.7;22.29;22.84
313;3.749;1.54;22.7;22.29;22.74
314;3.75;1.54;22.7;22.29;22.74
315;3.749;1.541;22.7;22.09;22.64
316;3.75;1.541;22.7;22.29;22.64
317;3.749;1.54;22.7;22.19;22.74
318;3.749;1.541;22.7;22.29;22.64
319;3.749;1.54;22.7;22.29;22.74
320;3.75;1.541;22.7;22.29;22.74
321;3.749;1.541;22.7;22.29;22.74
322;3.75;1.54;22.8;22.29;22.74
323;3.749;1.54;22.8;22.29;22.74
324;3.749;1.541;22.7;22.29;22.74
325;3.749;1.54;22.7;22.29;22.74
326;3.749;1.54;22.7;22.29;22.53
327;3.749;1.541;22.7;22.19;22.84
328;3.75;1.541;22.7;22.29;22.74
329;3.75;1.541;22.7;22.39;22.74
330;3.749;1.54;22.7;22.29;22.74
331;3.75;1.54;22.7;22.29;22.74
332;3.75;1.54;22.7;22.29;22.94
333;3.749;1.54;22.7;22.29;22.64
334;3.75;1.54;22.7;22.29;22.74
335;3.75;1.541;22.8;22.39;23.15
336;3.75;1.541;22.7;22.39;22.64
337;3.75;1.54;22.7;22.39;22.74
338;3.75;1.54;22.8;22.39;22.74
339;3.75;1.54;22.7;22.39;22.74
340;3.75;1.541;22.7;22.39;22.74
341;3.75;1.54;22.8;22.49;22.74
342;3.75;1.54;22.8;22.39;22.74
343;3.751;1.54;22.8;22.29;22.74
344;3.751;1.54;22.8;22.49;22.84
345;3.751;1.541;22.8;22.39;22.84
346;3.75;1.541;22.8;22.39;22.74
347;3.751;1.54;22.8;22.29;22.84
348;3.75;1.54;22.8;22.39;22.74
349;3.75;1.54;22.8;22.39;22.94
350;3.751;1.54;22.8;22.49;22.64
351;3.751;1.541;22.8;22.39;22.84
352;3.751;1.541;22.7;22.39;22.84
353;3.751;1.54;22.8;22.39;22.74
354;3.751;1.54;22.7;22.29;22.64
355;3.751;1.541;22.8;22.39;22.84
356;3.751;1.54;22.8;22.39;22.84
357;3.751;1.541;22.8;22.39;22.84
358;3.751;1.541;22.7;22.39;23.15
359;3.751;1.54;22.8;22.9;22.84
360;3.751;1.54;22.8;22.39;22.74
361;3.751;1.54;22.8;22.39;22.74
362;3.751;1.541;22.8;22.39;22.84
363;3.751;1.54;22.7;22.39;22.74
364;3.752;1.541;22.8;22.39;22.84
365;3.752;1.541;22.8;22.49;22.84
366;3.752;1.54;22.8;22.39;22.84
367;3.752;1.541;22.8;22.39;22.74
368;3.752;1.54;22.8;22.49;22.74
369;3.752;1.54;22.8;22.49;22.84
370;3.752;1.54;22.8;22.49;22.84
371;3.752;1.54;22.8;22.49;22.84
372;3.752;1.541;22.8;22.39;22.74
373;3.752;1.541;22.8;22.49;22.94
374;3.752;1.54;22.8;22.49;23.04
375;3.752;1.54;22.8;22.49;22.94
376;3.752;1.541;22.8;22.39;22.74
377;3.753;1.541;22.9;22.39;22.64
378;3.752;1.541;22.8;22.6;23.04
379;3.752;1.541;22.8;22.49;22.64
380;3.752;1.541;22.8;22.49;22.94
381;3.752;1.54;22.8;22.49;22.94
382;3.753;1.541;22.8;22.49;22.64
383;3.753;1.541;22.8;22.49;23.25
384;3.752;1.541;22.8;22.19;22.74
385;3.753;1.541;22.8;22.7;23.15
386;3.752;1.541;22.8;22.49;22.84
387;3.752;1.541;22.8;22.49;23.04
388;3.753;1.54;22.8;22.49;22.94
389;3.753;1.54;22.8;22.49;22.84
390;3.753;1.54;22.8;22.49;22.84
391;3.753;1.541;22.8;22.49;22.84
392;3.753;1.54;22.8;22.49;22.94
393;3.752;1.541;22.9;22.6;22.53
394;3.753;1.54;22.8;22.6;22.94
395;3.753;1.541;22.8;22.49;22.84
396;3.753;1.54;22.8;22.49;22.84
397;3.753;1.541;22.8;22.49;22.84
398;3.754;1.541;22.8;22.49;22.94
399;3.754;1.541;22.9;22.49;23.04
400;3.754;1.54;22.8;22.6;22.84
401;3.754;1.541;22.8;22.49;22.94
402;3.754;1.541;22.8;22.6;22.94
403;3.754;1.541;22.8;22.7;22.94
404;3.754;1.54;22.8;22.6;21.22
405;3.754;1.54;22.8;22.7;22.84
406;3.755;1.54;22.8;22.6;22.94
407;3.754;1.54;22.8;22.6;22.94
408;3.754;1.541;22.8;22.49;22.84
409;3.755;1.541;22.8;22.6;22.94
410;3.754;1.541;22.8;22.6;22.94
411;3.754;1.541;22.8;22.6;22.94
412;3.755;1.54;22.9;22.49;22.94
413;3.754;1.541;22.8;22.6;22.94
414;3.755;1.541;22.8;21.68;23.15
415;3.755;1.54;22.8;22.6;22.94
416;3.754;1.54;22.8;22.6;23.15
417;3.755;1.541;22.8;22.6;23.04
418;3.755;1.54;22.8;22.6;22.94
419;3.755;1.541;22.8;22.6;22.74
420;3.755;1.54;22.8;22.6;22.94
421;3.755;1.541;22.8;22.7;24.17
422;3.755;1.54;22.9;22.6;22.94
423;3.755;1.54;22.8;22.6;22.94
424;3.755;1.541;22.8;22.7;23.15
425;3.755;1.54;22.8;22.6;22.94
426;3.755;1.541;22.8;22.6;23.04
427;3.755;1.54;22.8;22.6;23.04
428;3.755;1.541;22.8;22.7;22.94
